"";"ASBG01";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnpv";"mnpv_se";"cmnpv";"cmnpv_se";"mnpvdiff";"mnpvdiff_se";"mnpvdiff_t";"mnpvdiff_ci";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"56";"Girl";"ASRREA0";"IDCNTRY";"Azerbaijan, Republic of";"Canada (Quebec)";47,0203445808808;0,772503629710144;51,8405024521569;1,11574980299724;4,82015787127612;1,35707755150682;3,55186618916812;479,2706453246;4,34516716506875;552,595976762779;3,29355177778185;73,3253314381789;5,45233537168447;13,4484264887626;"63 to 84";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"57";"Girl";"ASRREA0";"IDCNTRY";"Azerbaijan, Republic of";"Argentina, Buenos Aires";47,0203445808808;0,772503629710144;49,4243907306362;1,09164120942327;2,40404614975541;1,33732658241226;1,79765076187973;479,2706453246;4,34516716506875;484,814325525581;3,87517636057394;5,54368020098156;5,82215334029796;0,9521700781412;"-6 to 17";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"58";"Girl";"ASRREA0";"IDCNTRY";"Azerbaijan, Republic of";"Spain (Andalucia)";47,0203445808808;0,772503629710144;50,4462166151552;0,836033582699228;3,42587203427435;1,13829434212608;3,00965392472704;479,2706453246;4,34516716506875;526,173469570063;2,72283775817617;46,902824245463;5,12779905512506;9,14677500838984;"37 to 57";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"59";"Girl";"ASRREA0";"IDCNTRY";"Azerbaijan, Republic of";"Denmark (Grade 3)";47,0203445808808;0,772503629710144;50,3036484325943;0,607911822946231;3,28330385171345;0,983015077398693;3,34003407191058;479,2706453246;4,34516716506875;510,724696799155;3,32381968517948;31,454051474555;5,47067226142988;5,74957701200945;"21 to 42";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"60";"Girl";"ASRREA0";"IDCNTRY";"Azerbaijan, Republic of";"Russian Federation, Moscow";47,0203445808808;0,772503629710144;49,1801029288179;0,883201074291996;2,15975834793707;1,17337376634467;1,84063970908879;479,2706453246;4,34516716506875;620,269417129247;2,30296502649868;140,998771804647;4,91773582105299;28,6714815385215;"131 to 151";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"61";"Girl";"ASRREA0";"IDCNTRY";"Azerbaijan, Republic of";"South Africa (Gauteng)";47,0203445808808;0,772503629710144;47,4061003596775;4,38607310989863;0,385755778796714;4,45358273565129;0,0866169557620897;479,2706453246;4,34516716506875;496,768131884116;22,5099998763147;17,4974865595163;22,9255440965766;0,763231026744927;"-27 to 62";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"62";"Girl";"ASRREA0";"IDCNTRY";"Azerbaijan, Republic of";"Spain, Madrid, Bilingual";47,0203445808808;0,772503629710144;49,498294500311;1,49419155219455;2,47794991943015;1,68207320071539;1,47315224948372;479,2706453246;4,34516716506875;419,442698115672;4,74715012565152;-59,827947208928;6,43551956005612;-9,29652169504186;"-72 to -47";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"63";"Girl";"ASRREA0";"IDCNTRY";"Azerbaijan, Republic of";"Spain, Madrid";47,0203445808808;0,772503629710144;50,9288859631854;1,02204756958029;3,90854138230454;1,28114912964897;3,05080906808676;479,2706453246;4,34516716506875;551,981219981192;2,39688765970959;72,7105746565925;4,96241354037123;14,6522602489822;"63 to 82";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"64";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Azerbaijan, Republic of";50,2883012536127;0,782646269356414;47,0203445808808;0,772503629710144;-3,26795667273189;1,09968042669353;-2,97173305389988;555,143842800157;2,61692670294034;479,2706453246;4,34516716506875;-75,8731974755575;5,07235478460979;-14,958180312183;"-86 to -66";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"65";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Australia";50,2883012536127;0,782646269356414;50,2883012536127;0,782646269356414;0;NA;NA;555,143842800157;2,61692670294034;555,143842800157;2,61692670294034;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"66";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Austria";50,2883012536127;0,782646269356414;48,4720300943647;0,87724985097556;-1,816271159248;1,1756285484685;-1,54493624845541;555,143842800157;2,61692670294034;543,828172569463;2,64667963694162;-11,3156702306946;3,72199119681436;-3,04021950411372;"-19 to -4";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"67";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Bahrain";50,2883012536127;0,782646269356414;49,8630569018941;1,52499951969751;-0,425244351718584;1,71410580712369;-0,248085240684269;555,143842800157;2,61692670294034;467,771640750784;2,84277655538159;-87,3722020493733;3,86389491477051;-22,6124685004697;"-95 to -80";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"68";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Bulgaria";50,2883012536127;0,782646269356414;49,4972306335992;0,736769648487239;-0,791070620013457;1,07487892242314;-0,735962538208601;555,143842800157;2,61692670294034;559,41831224474;4,88965395340234;4,27446944458272;5,5459012930799;0,770743873482989;"-7 to 15";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"69";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Canada";50,2883012536127;0,782646269356414;49,3373996105353;0,617638261093059;-0,950901643077407;0,997001607071709;-0,953761394497947;555,143842800157;2,61692670294034;549,341846058057;2,13272749880677;-5,80199674210057;3,37591942331697;-1,71864195040529;"-12 to 1";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"70";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Chile";50,2883012536127;0,782646269356414;47,6263223824847;1,41336818971085;-2,66197887112798;1,61559426299552;-1,64767784344092;555,143842800157;2,61692670294034;501,607374958723;2,92808210517868;-53,5364678414341;3,92708163694489;-13,6326343047666;"-61 to -46";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"71";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Chinese Taipei";50,2883012536127;0,782646269356414;48,1092212095421;0,641500318062171;-2,17908004407057;1,01195743043439;-2,15333172971039;555,143842800157;2,61692670294034;562,797378914609;2,24477820143102;7,65353611445205;3,44780140701028;2,21983090409164;"1 to 14";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"72";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Czech Republic";50,2883012536127;0,782646269356414;49,1285414013935;0,94239972040127;-1,15975985221922;1,22501119013252;-0,946734088276987;555,143842800157;2,61692670294034;548,663220340885;2,18831877323358;-6,48062245927219;3,41131124669806;-1,89974528578858;"-13 to 0";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"73";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Denmark";50,2883012536127;0,782646269356414;51,058349123138;0,895124735859765;0,770047869525277;1,1890262720754;0,647628978105914;555,143842800157;2,61692670294034;554,34070633432;2,6338738361088;-0,803136465837065;3,71289600623296;-0,216309981343085;"-8 to 6";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"74";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Finland";50,2883012536127;0,782646269356414;49,8994951579846;0,88483697207022;-0,388806095628057;1,18130082962805;-0,329133854710387;555,143842800157;2,61692670294034;576,959095763563;1,93473806264151;21,8152529634063;3,25446105209388;6,70318452555168;"15 to 28";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"75";"Girl";"ASRREA0";"IDCNTRY";"Australia";"France";50,2883012536127;0,782646269356414;50,4967659426377;0,945644983287179;0,208464689024957;1,22750951823345;0,169827350361377;555,143842800157;2,61692670294034;515,32087821722;2,6556161354963;-39,8229645829369;3,72835116742917;-10,6811195605258;"-47 to -33";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"76";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Georgia";50,2883012536127;0,782646269356414;49,3759691611319;0,719590817709;-0,912332092480797;1,06317737366284;-0,858118424151226;555,143842800157;2,61692670294034;498,069920217691;2,73102910361649;-57,0739225824661;3,78243642819842;-15,0891954606228;"-64 to -50";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"77";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Germany";50,2883012536127;0,782646269356414;49,8231370413357;0,694311005522729;-0,465164212277008;1,04623274433918;-0,444608730508443;555,143842800157;2,61692670294034;547,368528429776;3,18579298044462;-7,77531437038144;4,12281242391797;-1,88592484229308;"-16 to 0";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"78";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Hong Kong, SAR";50,2883012536127;0,782646269356414;48,8140921097145;1,55238286576557;-1,47420914389817;1,73851308446616;-0,847971267556406;555,143842800157;2,61692670294034;573,618056489703;2,96685620965941;18,4742136895458;3,95607648274863;4,66983228714278;"11 to 26";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"79";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Hungary";50,2883012536127;0,782646269356414;49,4175409209113;0,82998674361302;-0,870760332701383;1,14079497610695;-0,763292573108026;555,143842800157;2,61692670294034;560,650905685079;3,38591809120758;5,5070628849222;4,27933951550107;1,28689552791358;"-3 to 14";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"80";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Iran, Islamic Republic of";50,2883012536127;0,782646269356414;46,1844335673342;1,12494705593244;-4,10386768627846;1,3704163825599;-2,99461370901925;555,143842800157;2,61692670294034;455,051209118067;4,2693870198188;-100,092633682091;5,00759132653209;-19,9881793771314;"-110 to -90";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"81";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Ireland";50,2883012536127;0,782646269356414;49,993318085055;1,57290588625034;-0,294983168557746;1,7568631449087;-0,167903327821858;555,143842800157;2,61692670294034;572,692866650694;2,86563167602609;17,5490238505369;3,88074094358362;4,52208073294669;"10 to 25";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"82";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Israel";50,2883012536127;0,782646269356414;50,6827556324549;1,46926464934592;0,394454378842165;1,6647143276716;0,236950191564628;555,143842800157;2,61692670294034;537,084397590919;2,90902095845501;-18,0594452092384;3,91289001957539;-4,6153725555512;"-26 to -10";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"83";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Italy";50,2883012536127;0,782646269356414;48,7993998505377;0,849103689199227;-1,48890140307499;1,15477801241158;-1,28933993120084;555,143842800157;2,61692670294034;551,756844656834;2,65066092317809;-3,38699814332381;3,72482331100758;-0,909304377825001;"-11 to 4";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"84";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Kazakhstan";50,2883012536127;0,782646269356414;48,6133633418893;0,828711110094045;-1,67493791172343;1,13986722337771;-1,46941492602987;555,143842800157;2,61692670294034;541,840185792133;2,84674040903574;-13,3036570080243;3,86681216572503;-3,44047148861957;"-21 to -6";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"85";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Kuwait";50,2883012536127;0,782646269356414;51,9382793459745;1,82744592231696;1,64997809236175;1,98798736966068;0,829974132402754;555,143842800157;2,61692670294034;410,581232631749;4,66473374392497;-144,562610168408;5,34864901356169;-27,0278737307056;"-155 to -134";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"86";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Latvia";50,2883012536127;0,782646269356414;50,9989634207809;1,11022212479747;0,710662167168158;1,35835501593925;0,523178520216796;555,143842800157;2,61692670294034;565,844586318483;2,13446536388255;10,7007435183254;3,37701758333835;3,16869641754934;"4 to 17";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"87";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Lithuania";50,2883012536127;0,782646269356414;50,2824998728071;0,997176527471635;-0,00580138080563444;1,26763409936697;-0,00457654208618366;555,143842800157;2,61692670294034;558,382426791175;2,71833374042823;3,23858399101796;3,77328022984149;0,858294055502473;"-4 to 11";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"88";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Macao SAR";50,2883012536127;0,782646269356414;49,1015398398161;0,499105423288102;-1,18676141379663;0,928246414748318;-1,27849824673808;555,143842800157;2,61692670294034;546,058076952495;1,6045714751173;-9,0857658476627;3,06968320634594;-2,95983827545453;"-15 to -3";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"89";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Malta";50,2883012536127;0,782646269356414;48,1463247606731;0,595424166002327;-2,14197649293959;0,983394692072862;-2,17814526578803;555,143842800157;2,61692670294034;463,052633003563;2,56022680289801;-92,0912097965945;3,6610198921666;-25,1545231954735;"-99 to -85";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"90";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Morocco";50,2883012536127;0,782646269356414;49,0293140827573;1,02648895223202;-1,25898717085538;1,29081941106876;-0,975339509198247;555,143842800157;2,61692670294034;360,611979250262;4,62773864772552;-194,531863549895;5,31641517944325;-36,5907960503317;"-205 to -184";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"91";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Oman";50,2883012536127;0,782646269356414;50,0053437326592;0,716345875032573;-0,282957520953515;1,06098378668748;-0,26669353905675;555,143842800157;2,61692670294034;441,866662138758;3,17220123134686;-113,2771806614;4,11231881311757;-27,545816802935;"-121 to -105";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"92";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Netherlands";50,2883012536127;0,782646269356414;50,7087816928847;1,0869660320455;0,420480439271969;1,33941417707827;0,313928616306858;555,143842800157;2,61692670294034;550,2355943459;1,71887878649755;-4,90824845425711;3,13095027926562;-1,56765455100372;"-11 to 1";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"93";"Girl";"ASRREA0";"IDCNTRY";"Australia";"New Zealand";50,2883012536127;0,782646269356414;50,3004174866841;0,86340790842072;0,0121162330714483;1,16533617435526;0,0103971998278967;555,143842800157;2,61692670294034;533,888737766;2,42838140685164;-21,2551050341577;3,57006185180382;-5,95370778335908;"-28 to -14";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"94";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Norway";50,2883012536127;0,782646269356414;50,2738061947047;1,13050076916888;-0,0144950589080153;1,37497897148609;-0,0105420222480559;555,143842800157;2,61692670294034;569,647640811582;2,56458073812325;14,5037980114243;3,66406601072019;3,95838884151914;"7 to 22";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"95";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Poland";50,2883012536127;0,782646269356414;49,6175017978654;0,830275860335411;-0,670799455747276;1,14100534056297;-0,587902117457491;555,143842800157;2,61692670294034;573,578670191909;2,48983415488331;18,4348273917522;3,61214333704875;5,10357028268267;"11 to 26";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"96";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Portugal";50,2883012536127;0,782646269356414;49,4041463532625;0,836410836898366;-0,884154900350235;1,1454773114377;-0,77186592132543;555,143842800157;2,61692670294034;528,515967848027;2,74095422455903;-26,6278749521301;3,78960887555565;-7,02654965896074;"-34 to -19";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"97";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Qatar";50,2883012536127;0,782646269356414;50,3648853013117;2,34945890297027;0,0765840476989993;2,4763869486984;0,0309257193183207;555,143842800157;2,61692670294034;460,144629010072;1,93768446214116;-94,999213790085;3,2562135131753;-29,1747495690006;"-101 to -89";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"98";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Russian Federation";50,2883012536127;0,782646269356414;49,1527064893512;0,844917470908003;-1,13559476426148;1,15170339740017;-0,986013210367314;555,143842800157;2,61692670294034;588,148107262157;2,24534530165515;33,004264462;3,44817065880258;9,57152871124458;"26 to 40";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"99";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Saudi Arabia";50,2883012536127;0,782646269356414;48,3337671986276;2,66495203601423;-1,95453405498512;2,77749969166405;-0,703702708177122;555,143842800157;2,61692670294034;464,513361129897;5,47064913914814;-90,6304816702604;6,06434723381045;-14,9448041439596;"-103 to -79";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"100";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Singapore";50,2883012536127;0,782646269356414;49,3692359688867;0,631736483719135;-0,919065284726049;1,00579628543723;-0,913768819822716;555,143842800157;2,61692670294034;585,042945512088;3,46232422106859;29,899102711931;4,34004543528756;6,88912205131097;"21 to 38";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"101";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Slovak Republic";50,2883012536127;0,782646269356414;48,9892229645315;0,967117003772357;-1,29907828908115;1,24412639306589;-1,04416906218013;555,143842800157;2,61692670294034;539,456074635588;3,66524906241856;-15,6877681645694;4,50359368261861;-3,48338888233092;"-25 to -7";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"102";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Slovenia";50,2883012536127;0,782646269356414;49,5936916517065;0,880752159676293;-0,694609601906188;1,1782442657242;-0,589529371890683;555,143842800157;2,61692670294034;551,892078609878;2,31119488898001;-3,25176419027944;3,49140762206442;-0,931361944027813;"-10 to 4";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"103";"Girl";"ASRREA0";"IDCNTRY";"Australia";"South Africa";50,2883012536127;0,782646269356414;48,0064933159891;0,744557748424083;-2,28180793762362;1,0802321156473;-2,11233114121617;555,143842800157;2,61692670294034;347,173400689689;3,93667824213928;-207,970442110469;4,72712819275033;-43,9950925023397;"-217 to -199";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"104";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Spain";50,2883012536127;0,782646269356414;49,3976972098326;0,618326380967777;-0,890604043780063;0,997428040681743;-0,892900547663904;555,143842800157;2,61692670294034;532,061124494703;1,42301988461326;-23,0827183054541;2,97880696933637;-7,74898089841537;"-29 to -17";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"105";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Sweden";50,2883012536127;0,782646269356414;48,7411464390473;0,955231667759886;-1,54715481456539;1,23491000563962;-1,25284822983035;555,143842800157;2,61692670294034;563,385204757085;2,75362308236256;8,24136195692774;3,79878210065832;2,16947477864011;"1 to 16";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"106";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Trinidad And Tobago";50,2883012536127;0,782646269356414;52,0487168687784;1,79934617600775;1,7604156151657;1,9621880246427;0,897169686623817;555,143842800157;2,61692670294034;489,853848266493;3,79866895809252;-65,2899945336643;4,61282898249414;-14,1540028432535;"-74 to -56";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"107";"Girl";"ASRREA0";"IDCNTRY";"Australia";"United Arab Emirates";50,2883012536127;0,782646269356414;48,7296571137058;2,08909363064045;-1,5586441399069;2,23088488733059;-0,698666322390095;555,143842800157;2,61692670294034;465,450824894029;4,23820654891043;-89,6930179061285;4,9810340412197;-18,0069072332952;"-99 to -80";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"108";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Egypt";50,2883012536127;0,782646269356414;49,4541590210219;1,16350039650552;-0,834142232590777;1,40223691136912;-0,594865408140152;555,143842800157;2,61692670294034;349,43913486752;5,56787577500747;-205,704707932637;6,15219847001682;-33,4359674732787;"-218 to -194";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"109";"Girl";"ASRREA0";"IDCNTRY";"Australia";"United States";50,2883012536127;0,782646269356414;49,5591204640494;0,695888789858873;-0,72918078956336;1,04728047379332;-0,6962612287826;555,143842800157;2,61692670294034;553,743596690236;3,18418434984986;-1,40024610992141;4,12156952414865;-0,339736137342156;"-9 to 7";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"110";"Girl";"ASRREA0";"IDCNTRY";"Australia";"England";50,2883012536127;0,782646269356414;50,0287426131318;0,837530685276162;-0,259558640480861;1,14629526375915;-0,226432620535887;555,143842800157;2,61692670294034;566,817186095292;2,11940548019923;11,6733432951351;3,36751911027402;3,46645198226812;"5 to 18";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"111";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Northern Ireland";50,2883012536127;0,782646269356414;50,2882918063973;1,21366970341671;-9,44721539610782e-06;1,44413618884408;-6,54177595512621e-06;555,143842800157;2,61692670294034;573,702627244172;2,79594109056189;18,5587844440147;3,8295681153956;4,84618209802949;"11 to 26";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"112";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Belgium (Flemish)";50,2883012536127;0,782646269356414;50,4743863731034;0,935196897735765;0,186085119490741;1,21947874949591;0,152593982935465;555,143842800157;2,61692670294034;530,269451849733;2,12108345488347;-24,8743909504245;3,36857542458865;-7,38424639948859;"-31 to -18";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"113";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Belgium (French)";50,2883012536127;0,782646269356414;49,9598292795792;1,0297964008373;-0,328471974033543;1,29345112397607;-0,253950047237826;555,143842800157;2,61692670294034;503,179580232472;2,47828440576171;-51,9642625676856;3,60419186009899;-14,4177292954261;"-59 to -45";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"114";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Norway (4)";50,2883012536127;0,782646269356414;49,5384471894052;0,715432419391202;-0,74985406420746;1,06036726168505;-0,707164480932625;555,143842800157;2,61692670294034;525,792193562361;2,42062904089173;-29,3516492377964;3,56479316681495;-8,2337593976094;"-36 to -22";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"115";"Girl";"ASRREA0";"IDCNTRY";"Australia";"South Africa (Eng/Afr)";50,2883012536127;0,782646269356414;50,5015094153549;0,821091315394034;0,213208161742227;1,13433951317629;0,187957978423249;555,143842800157;2,61692670294034;422,030973431635;5,96439973978848;-133,112869368522;6,51324570583293;-20,4372559213163;"-146 to -120";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"116";"Girl";"ASRREA0";"IDCNTRY";"Australia";"United Arab Emirates (Dubai)";50,2883012536127;0,782646269356414;48,0757552608303;3,01654118348904;-2,2125459927824;3,11641715670784;-0,709964642576834;555,143842800157;2,61692670294034;522,217498057459;3,60322146680336;-32,9263447426979;4,45325839216576;-7,39376470959387;"-42 to -24";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"117";"Girl";"ASRREA0";"IDCNTRY";"Australia";"United Arab Emirates (Abu Dhabi)";50,2883012536127;0,782646269356414;47,1937149665131;3,44325996966891;-3,09458628709964;3,53108685841369;-0,876383507736726;555,143842800157;2,61692670294034;435,245384710597;7,34180679548793;-119,898458089561;7,79425637189559;-15,3829246009778;"-135 to -105";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"118";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Canada (Ontario)";50,2883012536127;0,782646269356414;48,1816661722715;1,0597295999946;-2,10663508134122;1,31740730529409;-1,59907651405573;555,143842800157;2,61692670294034;550,295079910256;3,61447406459041;-4,84876288990147;4,46236799604861;-1,0865896524435;"-14 to 4";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"119";"Girl";"ASRREA0";"IDCNTRY";"Australia";"Canada (Quebec)";50,2883012536127;0,782646269356414;51,8405024521569;1,11574980299724;1,55220119854423;1,36287666566931;1,13891538217946;555,143842800157;2,61692670294034;552,595976762779;3,29355177778185;-2,54786603737866;4,20663626683983;-0,605677761460633;"-11 to 6";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
