"";"IDCNTRY";"BSBG01";"dvar";"groupvar";"refpctile";"comppctile";"val";"val_se";"cval";"cval_se";"gap";"gap_se";"gap_t";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"218";"Norway";"Girl";"BSMMAT0";"Percentile";10;90;394,942662;4,44600800363136;603,611062;5,31530464177875;208,6684;6,32843358571457;32,9731515980567;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"219";"Norway";"Girl";"BSMMAT0";"Percentile";50;90;504,8098;4,20470395020266;603,611062;5,31530464177875;98,801262;5,69472775045351;17,3496023566942;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"220";"Norway";"Boy";"BSMMAT0";"Percentile";10;50;389,94718;5,8619564805063;504,516828;3,1272311785146;114,569648;5,77814440931723;19,8281039524137;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"221";"Norway";"Boy";"BSMMAT0";"Percentile";10;90;389,94718;5,8619564805063;609,72422;3,8547994368347;219,77704;6,40495966483873;34,3135712792242;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"222";"Norway";"Boy";"BSMMAT0";"Percentile";50;90;504,516828;3,1272311785146;609,72422;3,8547994368347;105,207392;3,91007745222709;26,9067283923177;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"223";"Norway";"<Other>";"BSMMAT0";"Percentile";10;50;452,932736;67,2966446820815;505,119792;81,6480164756859;52,187056;104,825613417359;0,497846416526269;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"224";"Norway";"<Other>";"BSMMAT0";"Percentile";10;90;452,932736;67,2966446820815;615,944304;83,9908585851174;163,011568;115,932149510215;1,40609458798689;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"225";"Norway";"<Other>";"BSMMAT0";"Percentile";50;90;505,119792;81,6480164756859;615,944304;83,9908585851174;110,824512;87,2380229007621;1,27036936779355;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"226";"Portugal";"Girl";"BSMMAT0";"Percentile";10;50;362,693596;5,19999370355061;466,284918;3,92557917169608;103,591322;5,50943073236284;18,8025454955802;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"227";"Portugal";"Girl";"BSMMAT0";"Percentile";10;90;362,693596;5,19999370355061;579,648554;4,93942542992665;216,954958;6,08214430853659;35,6708007890397;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"228";"Portugal";"Girl";"BSMMAT0";"Percentile";50;90;466,284918;3,92557917169608;579,648554;4,93942542992665;113,363636;5,74174999690836;19,7437429461472;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"229";"Portugal";"Boy";"BSMMAT0";"Percentile";10;50;377,547166;4,35373548353547;479,50109;3,25965735549305;101,953924;4,71651910615188;21,6163491985051;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"230";"Portugal";"Boy";"BSMMAT0";"Percentile";10;90;377,547166;4,35373548353547;593,187244;3,80095575058116;215,640078;5,48177224895049;39,3376572770394;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"231";"Portugal";"Boy";"BSMMAT0";"Percentile";50;90;479,50109;3,25965735549305;593,187244;3,80095575058116;113,686154;3,92413471043694;28,9710120546145;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"232";"Qatar";"Girl";"BSMMAT0";"Percentile";10;50;321,781944;6,44968559204604;446,289514;8,21701109689016;124,50757;8,06098410867371;15,4457034428375;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"233";"Qatar";"Girl";"BSMMAT0";"Percentile";10;90;321,781944;6,44968559204604;574,512476;6,06996632279588;252,730532;8,13979244409182;31,048768594025;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"234";"Qatar";"Girl";"BSMMAT0";"Percentile";50;90;446,289514;8,21701109689016;574,512476;6,06996632279588;128,222962;8,65395164988368;14,8166949836984;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"235";"Qatar";"Boy";"BSMMAT0";"Percentile";10;50;321,97411;9,64271109620939;453,060264;7,48210400866871;131,086154;8,63994691578693;15,1721017823014;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"236";"Qatar";"Boy";"BSMMAT0";"Percentile";10;90;321,97411;9,64271109620939;595,309324;12,0919376634977;273,335214;14,7188588545721;18,5704079847939;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"237";"Qatar";"Boy";"BSMMAT0";"Percentile";50;90;453,060264;7,48210400866871;595,309324;12,0919376634977;142,24906;11,3329297034094;12,5518346731831;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"238";"Romania";"Girl";"BSMMAT0";"Percentile";10;50;362,50775;11,1482418528331;501,655652;8,03007694083527;139,147902;10,472438089695;13,2870589263186;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"239";"Romania";"Girl";"BSMMAT0";"Percentile";10;90;362,50775;11,1482418528331;616,875948;6,73749505007486;254,368198;11,1283873944908;22,8575973304026;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"240";"Romania";"Girl";"BSMMAT0";"Percentile";50;90;501,655652;8,03007694083527;616,875948;6,73749505007486;115,220296;8,14034645455624;14,1542250865146;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"241";"Romania";"Boy";"BSMMAT0";"Percentile";10;50;364,964638;7,89107865356277;504,353946;6,67711443509142;139,389308;8,78028587215724;15,8752585086109;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"242";"Romania";"Boy";"BSMMAT0";"Percentile";10;90;364,964638;7,89107865356277;622,609904;8,69307400452717;257,645266;11,2174870759799;22,9681803290594;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"243";"Romania";"Boy";"BSMMAT0";"Percentile";50;90;504,353946;6,67711443509142;622,609904;8,69307400452717;118,255958;7,56719347475959;15,6274526869761;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"244";"Saudi Arabia";"Girl";"BSMMAT0";"Percentile";10;50;298,067072;5,1584592966073;393,522138;4,68573209443134;95,455066;4,45404362377673;21,4311026255869;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"245";"Saudi Arabia";"Girl";"BSMMAT0";"Percentile";10;90;298,067072;5,1584592966073;507,677796;7,56735105261121;209,610724;7,47537774511939;28,0401514340668;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"246";"Saudi Arabia";"Girl";"BSMMAT0";"Percentile";50;90;393,522138;4,68573209443134;507,677796;7,56735105261121;114,155658;5,95378796360302;19,1736183246467;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"247";"Saudi Arabia";"Boy";"BSMMAT0";"Percentile";10;50;288,300122;5,09903355471053;391,206386;5,67934343828986;102,906264;4,95758250290059;20,7573477475748;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"248";"Saudi Arabia";"Boy";"BSMMAT0";"Percentile";10;90;288,300122;5,09903355471053;507,468168;5,2566651316404;219,168046;5,96596201622639;36,7364132396252;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"249";"Saudi Arabia";"Boy";"BSMMAT0";"Percentile";50;90;391,206386;5,67934343828986;507,468168;5,2566651316404;116,261782;5,01603875903825;23,1780071058086;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"250";"Singapore";"Girl";"BSMMAT0";"Percentile";10;50;469,612908;14,7969979900152;614,36848;7,30310998757796;144,755572;11,6544674506472;12,4206080297527;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"251";"Singapore";"Girl";"BSMMAT0";"Percentile";10;90;469,612908;14,7969979900152;710,870894;7,87200630383233;241,257986;14,4730643987487;16,6694474199161;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"252";"Singapore";"Girl";"BSMMAT0";"Percentile";50;90;614,36848;7,30310998757796;710,870894;7,87200630383233;96,502414;5,98416083673528;16,1263068678896;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"253";"Singapore";"Boy";"BSMMAT0";"Percentile";10;50;468,591298;17,4731835319436;619,793708;8,23696346281955;151,20241;13,4869795029332;11,2109913095898;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"254";"Singapore";"Boy";"BSMMAT0";"Percentile";10;90;468,591298;17,4731835319436;728,12823;9,19199265570098;259,536932;16,3117828422691;15,9110095143896;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"255";"Singapore";"Boy";"BSMMAT0";"Percentile";50;90;619,793708;8,23696346281955;728,12823;9,19199265570098;108,334522;7,15644217761766;15,1380419643192;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"256";"South Africa";"Girl";"BSMMAT0";"Percentile";10;50;305,51117;4,28281202701917;395,283918;3,53211469586764;89,772748;4,04978241399019;22,1673015542453;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"257";"South Africa";"Girl";"BSMMAT0";"Percentile";10;90;305,51117;4,28281202701917;492,325468;7,08145892230505;186,814298;8,26898768164241;22,5921606359068;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"258";"South Africa";"Girl";"BSMMAT0";"Percentile";50;90;395,283918;3,53211469586764;492,325468;7,08145892230505;97,04155;6,35163225920313;15,2782066152197;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"259";"South Africa";"Boy";"BSMMAT0";"Percentile";10;50;296,1871;4,26722546652623;385,600828;3,93767460749032;89,413728;3,39238635692696;26,3571770996617;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"260";"South Africa";"Boy";"BSMMAT0";"Percentile";10;90;296,1871;4,26722546652623;501,063946;10,6159037702353;204,876846;10,7083790338719;19,1323864566197;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"261";"South Africa";"Boy";"BSMMAT0";"Percentile";50;90;385,600828;3,93767460749032;501,063946;10,6159037702353;115,463118;9,55822597694331;12,079973656045;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"262";"South Africa";"<Other>";"BSMMAT0";"Percentile";10;50;302,030504;16,8686027232867;382,971056;15,9487864710105;80,940552;22,9533031626381;3,52631390029082;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"263";"South Africa";"<Other>";"BSMMAT0";"Percentile";10;90;302,030504;16,8686027232867;521,864306;45,8128686607441;219,833802;48,802646255295;4,50454675859198;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"264";"South Africa";"<Other>";"BSMMAT0";"Percentile";50;90;382,971056;15,9487864710105;521,864306;45,8128686607441;138,89325;46,4726623178445;2,98870869609439;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"265";"Sweden";"Girl";"BSMMAT0";"Percentile";10;50;410,420382;5,33148048704894;517,441452;3,66973897507908;107,02107;5,63859809519261;18,9800848000223;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"266";"Sweden";"Girl";"BSMMAT0";"Percentile";10;90;410,420382;5,33148048704894;615,478926;5,84421127860774;205,058544;6,76252213100746;30,3227908208636;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"267";"Sweden";"Girl";"BSMMAT0";"Percentile";50;90;517,441452;3,66973897507908;615,478926;5,84421127860774;98,037474;5,6042958029976;17,4932725620161;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"268";"Sweden";"Boy";"BSMMAT0";"Percentile";10;50;408,593588;5,29630658685314;525,650138;3,27471882937367;117,05655;5,28012926736555;22,1692583784798;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"269";"Sweden";"Boy";"BSMMAT0";"Percentile";10;90;408,593588;5,29630658685314;629,08511;5,31371817896848;220,491522;6,74474346495583;32,690868547577;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"270";"Sweden";"Boy";"BSMMAT0";"Percentile";50;90;525,650138;3,27471882937367;629,08511;5,31371817896848;103,434972;5,23065158194414;19,7747776504653;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"271";"Sweden";"<Other>";"BSMMAT0";"Percentile";10;50;408,647968;68,3296514074425;408,647968;68,3296514074425;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"272";"Sweden";"<Other>";"BSMMAT0";"Percentile";10;90;408,647968;68,3296514074425;500,405414;71,5036415863839;91,757446;100,981663746831;0,908654527915514;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"273";"Sweden";"<Other>";"BSMMAT0";"Percentile";50;90;408,647968;68,3296514074425;500,405414;71,5036415863839;91,757446;100,981663746831;0,908654527915514;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"274";"United Arab Emirates";"Girl";"BSMMAT0";"Percentile";10;50;352,46656;2,70471932905431;482,19706;2,68882948394463;129,7305;3,27707553239926;39,587277960914;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"275";"United Arab Emirates";"Girl";"BSMMAT0";"Percentile";10;90;352,46656;2,70471932905431;612,300788;2,8185308680666;259,834228;3,98159221484371;65,2588748368847;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"276";"United Arab Emirates";"Girl";"BSMMAT0";"Percentile";50;90;482,19706;2,68882948394463;612,300788;2,8185308680666;130,103728;2,99815383303025;43,3946139009496;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"277";"United Arab Emirates";"Boy";"BSMMAT0";"Percentile";10;50;352,309704;2,87590185573258;498,005794;2,80001364116785;145,69609;3,4321954969582;42,4498226074604;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"278";"United Arab Emirates";"Boy";"BSMMAT0";"Percentile";10;90;352,309704;2,87590185573258;634,842368;3,544730812116;282,532664;4,61797547919504;61,1810663077077;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"279";"United Arab Emirates";"Boy";"BSMMAT0";"Percentile";50;90;498,005794;2,80001364116785;634,842368;3,544730812116;136,836574;3,34963991133767;40,8511295607756;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"280";"Turkey";"Girl";"BSMMAT0";"Percentile";10;50;367,084126;6,72588823957591;509,236372;5,9285070123391;142,152246;6,95855009657872;20,4284289150827;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"281";"Turkey";"Girl";"BSMMAT0";"Percentile";10;90;367,084126;6,72588823957591;653,40624;5,79928932596657;286,322114;7,54432553234249;37,951982953617;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"282";"Turkey";"Girl";"BSMMAT0";"Percentile";50;90;509,236372;5,9285070123391;653,40624;5,79928932596657;144,169868;6,16394191472663;23,3892320846755;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"283";"Turkey";"Boy";"BSMMAT0";"Percentile";10;50;352,188848;5,48246210060355;504,037748;7,35387854844256;151,8489;7,7150618163544;19,6821365291086;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"284";"Turkey";"Boy";"BSMMAT0";"Percentile";10;90;352,188848;5,48246210060355;666,574182;7,82874123213136;314,385334;8,46138733580942;37,1552939870145;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"285";"Turkey";"Boy";"BSMMAT0";"Percentile";50;90;504,037748;7,35387854844256;666,574182;7,82874123213136;162,536434;7,42768605513227;21,8825126416986;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"286";"United States";"Girl";"BSMMAT0";"Percentile";10;50;363,104468;6,173918266424;480,577346;6,14818117153648;117,472878;5,25014701364485;22,3751597230886;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"287";"United States";"Girl";"BSMMAT0";"Percentile";10;90;363,104468;6,173918266424;603,418974;5,09869255618796;240,314506;6,91501808932605;34,7525491467545;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"288";"United States";"Girl";"BSMMAT0";"Percentile";50;90;480,577346;6,14818117153648;603,418974;5,09869255618796;122,841628;5,41248977719259;22,6959556612256;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"289";"United States";"Boy";"BSMMAT0";"Percentile";10;50;371,027878;5,67830022420653;495,200746;5,71389409764535;124,172868;5,73725036561195;21,6432716174058;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"290";"United States";"Boy";"BSMMAT0";"Percentile";10;90;371,027878;5,67830022420653;621,76321;5,05585375490526;250,735332;6,75547662042976;37,1158611135936;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"291";"United States";"Boy";"BSMMAT0";"Percentile";50;90;495,200746;5,71389409764535;621,76321;5,05585375490526;126,562464;4,9074609427459;25,7898056605181;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"292";"Uzbekistan";"Girl";"BSMMAT0";"Percentile";10;50;311,95568;4,15855848024168;412,508046;3,8794737971323;100,552366;4,01545762755454;25,0413216441379;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"293";"Uzbekistan";"Girl";"BSMMAT0";"Percentile";10;90;311,95568;4,15855848024168;525,119296;5,61091647211983;213,163616;6,07322416786466;35,0989211180308;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"294";"Uzbekistan";"Girl";"BSMMAT0";"Percentile";50;90;412,508046;3,8794737971323;525,119296;5,61091647211983;112,61125;4,78492395915654;23,5345955257041;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"295";"Uzbekistan";"Boy";"BSMMAT0";"Percentile";10;50;314,475602;5,72875780122043;419,970308;4,83304973830852;105,494706;5,19218796101758;20,3179674526507;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"296";"Uzbekistan";"Boy";"BSMMAT0";"Percentile";10;90;314,475602;5,72875780122043;551,066656;12,7857930110301;236,591054;12,6078031906786;18,7654463209673;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"297";"Uzbekistan";"Boy";"BSMMAT0";"Percentile";50;90;419,970308;4,83304973830852;551,066656;12,7857930110301;131,096348;10,5621445823939;12,4119062163308;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"298";"England";"Girl";"BSMMAT0";"Percentile";10;50;382,678108;8,52701104720782;517,159436;6,67377088662887;134,481328;9,02296554513437;14,9043379726213;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"299";"England";"Girl";"BSMMAT0";"Percentile";10;90;382,678108;8,52701104720782;631,44572;7,03597316266768;248,767612;10,6737558356122;23,306473918956;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"300";"England";"Girl";"BSMMAT0";"Percentile";50;90;517,159436;6,67377088662887;631,44572;7,03597316266768;114,286284;6,33756063671158;18,0331661582808;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"301";"England";"Boy";"BSMMAT0";"Percentile";10;50;403,46515;9,590675307414;548,302926;6,86881247144699;144,837776;9,94331380826462;14,5663486834354;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"302";"England";"Boy";"BSMMAT0";"Percentile";10;90;403,46515;9,590675307414;658,885854;7,66184405402875;255,420704;11,3811451814243;22,4424431749526;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"303";"England";"Boy";"BSMMAT0";"Percentile";50;90;548,302926;6,86881247144699;658,885854;7,66184405402875;110,582928;6,78642921675264;16,2947147119756;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"304";"England";"<Other>";"BSMMAT0";"Percentile";10;50;405,945162;23,4022877425543;537,412708;24,8333044479891;131,467546;31,5659808207993;4,1648490742722;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"305";"England";"<Other>";"BSMMAT0";"Percentile";10;90;405,945162;23,4022877425543;656,084014;25,0926430623971;250,138852;26,4766220854669;9,44753644148971;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"306";"England";"<Other>";"BSMMAT0";"Percentile";50;90;537,412708;24,8333044479891;656,084014;25,0926430623971;118,671306;34,3925563393958;3,45049390423081;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"307";"United Arab Emirates (Dubai)";"Girl";"BSMMAT0";"Percentile";10;50;404,778068;7,36640089334906;539,194846;3,90738916701887;134,416778;6,8358490724923;19,6635087425932;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"308";"United Arab Emirates (Dubai)";"Girl";"BSMMAT0";"Percentile";10;90;404,778068;7,36640089334906;652,636122;5,6551432471383;247,858054;8,6634453235682;28,6096402462104;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"309";"United Arab Emirates (Dubai)";"Girl";"BSMMAT0";"Percentile";50;90;539,194846;3,90738916701887;652,636122;5,6551432471383;113,441276;6,06355376242236;18,7087111691875;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"310";"United Arab Emirates (Dubai)";"Boy";"BSMMAT0";"Percentile";10;50;421,875914;8,75556260206651;564,716306;3,98870537643308;142,840392;7,96535699175518;17,9327043530945;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"311";"United Arab Emirates (Dubai)";"Boy";"BSMMAT0";"Percentile";10;90;421,875914;8,75556260206651;678,310178;5,26010013360909;256,434264;9,9088419553506;25,8793373792313;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"312";"United Arab Emirates (Dubai)";"Boy";"BSMMAT0";"Percentile";50;90;564,716306;3,98870537643308;678,310178;5,26010013360909;113,593872;4,80320860248069;23,6495812281258;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"313";"United Arab Emirates (Abu Dhabi)";"Girl";"BSMMAT0";"Percentile";10;50;325,070368;5,15441168015168;449,656428;4,6699567668806;124,58606;5,11684191898382;24,3482331431381;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"314";"United Arab Emirates (Abu Dhabi)";"Girl";"BSMMAT0";"Percentile";10;90;325,070368;5,15441168015168;575,838672;3,719615201967;250,768304;6,52070588808422;38,4572327450388;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"315";"United Arab Emirates (Abu Dhabi)";"Girl";"BSMMAT0";"Percentile";50;90;449,656428;4,6699567668806;575,838672;3,719615201967;126,182244;4,94707140840779;25,506452925977;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"316";"United Arab Emirates (Abu Dhabi)";"Boy";"BSMMAT0";"Percentile";10;50;322,666138;6,34431201815405;459,876592;4,96902730200933;137,210454;5,71852781754675;23,9940170578489;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"317";"United Arab Emirates (Abu Dhabi)";"Boy";"BSMMAT0";"Percentile";10;90;322,666138;6,34431201815405;595,114374;3,94276607704488;272,448236;7,43269260415673;36,6553886336741;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"318";"United Arab Emirates (Abu Dhabi)";"Boy";"BSMMAT0";"Percentile";50;90;459,876592;4,96902730200933;595,114374;3,94276607704488;135,237782;4,55381755515021;29,6976724170802;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"319";"United Arab Emirates (Sharjah)";"Girl";"BSMMAT0";"Percentile";10;50;372,376222;5,10686257204305;491,244914;6,84106428715635;118,868692;6,67346334137111;17,8121442974133;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"320";"United Arab Emirates (Sharjah)";"Girl";"BSMMAT0";"Percentile";10;90;372,376222;5,10686257204305;608,758114;8,33824095706677;236,381892;8,64238030563941;27,3514799905014;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"321";"United Arab Emirates (Sharjah)";"Girl";"BSMMAT0";"Percentile";50;90;491,244914;6,84106428715635;608,758114;8,33824095706677;117,5132;6,73270693614242;17,4540791860652;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"322";"United Arab Emirates (Sharjah)";"Boy";"BSMMAT0";"Percentile";10;50;378,088218;6,93304807041348;500,735192;4,64490935181882;122,646974;6,56396085113908;18,6849033352654;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"323";"United Arab Emirates (Sharjah)";"Boy";"BSMMAT0";"Percentile";10;90;378,088218;6,93304807041348;621,072086;11,2773535574751;242,983868;11,9965537680829;20,2544724674568;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"324";"United Arab Emirates (Sharjah)";"Boy";"BSMMAT0";"Percentile";50;90;500,735192;4,64490935181882;621,072086;11,2773535574751;120,336894;9,52904277182163;12,62843465829;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
