IDCNTRY;dvar;refpctile;comppctile;groupvar;refgroup;compgroup;gap;gap_se;cgap;cgap_se;gapdiff;gapdiff_se;gapdiff_t;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Cyprus;PVCIV;   10,00;   50,00;SGENDER;GIRL;GIRL;112,93203452393;6,44429870652535;112,93203452393;6,44429870652535;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Cyprus;PVCIV;   10,00;   90,00;SGENDER;BOY;BOY;241,426397827813;8,182872873161;241,426397827813;8,182872873161;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Cyprus;PVCIV;   10,00;   90,00;SGENDER;BOY;GIRL;241,426397827813;8,182872873161;226,705276009008;9,26044317406209;-14,7211218188048;11,8592282140753;-1,24132207872793;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Cyprus;PVCIV;   10,00;   90,00;SGENDER;GIRL;BOY;226,705276009008;9,26044317406209;241,426397827813;8,182872873161;14,7211218188048;11,8592282140753;1,24132207872793;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Cyprus;PVCIV;   10,00;   90,00;SGENDER;GIRL;GIRL;226,705276009008;9,26044317406209;226,705276009008;9,26044317406209;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Cyprus;PVCIV;   50,00;   90,00;SGENDER;BOY;BOY;130,387078966075;8,83517632942525;130,387078966075;8,83517632942525;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Cyprus;PVCIV;   50,00;   90,00;SGENDER;BOY;GIRL;130,387078966075;8,83517632942525;113,773241485079;7,39353446887461;-16,6138374809959;10,7973099747176;-1,53870153954068;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Cyprus;PVCIV;   50,00;   90,00;SGENDER;GIRL;BOY;113,773241485079;7,39353446887461;130,387078966075;8,83517632942525;16,6138374809959;10,7973099747176;1,53870153954068;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Cyprus;PVCIV;   50,00;   90,00;SGENDER;GIRL;GIRL;113,773241485079;7,39353446887461;113,773241485079;7,39353446887461;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Czech Republic;PVCIV;   10,00;   50,00;SGENDER;BOY;BOY;109,987810160215;6,74606550491649;109,987810160215;6,74606550491649;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
