IDCNTRY;Variable;Mean;stdev;TOTWGT;NObs;TOTWGT.se;mean.se;stdev.se;xvar;weight;method;jk2type;missoptn;date;time;reps;infile;selcrit
Turkey;RBSDGHER;3004,30470222486;1541,60938849466;1176960,91126403;6011;25180,0155231034;59,7043189801031;12,0042820216371; RBSDGHER RBSDGSLM;TOTWGT;JRR;FULL;LISTWISE;26-FEB-26; 2h 9m;150;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Turkey;RBSDGSLM;3001,57296690662;1622,1645119576;1176960,91126403;6011;25180,0155231034;39,5456091458559;11,6165309782989; RBSDGHER RBSDGSLM;TOTWGT;JRR;FULL;LISTWISE;26-FEB-26; 2h 9m;150;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
United Arab Emirates;RBSDGHER;8617,82597256928;3711,61902435357;56402,8109649989;17672;887,716905185138;54,5971101046046;36,1698228953196; RBSDGHER RBSDGSLM;TOTWGT;JRR;FULL;LISTWISE;26-FEB-26; 2h 9m;150;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
United Arab Emirates;RBSDGSLM;8702,19628917035;4782,403036247;56402,8109649989;17672;887,716905185138;89,4290092677528;24,5088899153961; RBSDGHER RBSDGSLM;TOTWGT;JRR;FULL;LISTWISE;26-FEB-26; 2h 9m;150;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
United Arab Emirates (Abu Dhabi);RBSDGHER;2304,91052407378;1004,02510532605;20722,9561150004;4698;674,821279749666;30,9607293203622;22,3063548089789; RBSDGHER RBSDGSLM;TOTWGT;JRR;FULL;LISTWISE;26-FEB-26; 2h 9m;150;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
United Arab Emirates (Abu Dhabi);RBSDGSLM;2306,84410731612;1268,30068474192;20722,9561150004;4698;674,821279749666;44,6679737500749;11,3371220080711; RBSDGHER RBSDGSLM;TOTWGT;JRR;FULL;LISTWISE;26-FEB-26; 2h 9m;150;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
United Arab Emirates (Dubai);RBSDGHER;2941,18129092681;1288,24579152236;16048,7454130001;6088;115,403903331315;21,6113842220426;19,1432976683114; RBSDGHER RBSDGSLM;TOTWGT;JRR;FULL;LISTWISE;26-FEB-26; 2h 9m;150;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
United Arab Emirates (Dubai);RBSDGSLM;2945,66386567256;1647,54059522719;16048,7454130001;6088;115,403903331315;39,8685859238965;13,3030834467071; RBSDGHER RBSDGSLM;TOTWGT;JRR;FULL;LISTWISE;26-FEB-26; 2h 9m;150;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
United States;RBSDGHER;4934,59497821267;2292,83435593553;3598701,90140911;10053;48634,708180693;53,0709405334697;29,9806448157229; RBSDGHER RBSDGSLM;TOTWGT;JRR;FULL;LISTWISE;26-FEB-26; 2h 9m;150;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
United States;RBSDGSLM;5031,34833849499;2670,25511937028;3598701,90140911;10053;48634,708180693;50,5598504362451;12,2485775374253; RBSDGHER RBSDGSLM;TOTWGT;JRR;FULL;LISTWISE;26-FEB-26; 2h 9m;150;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Table Average;RBSDGHER;3061,54528626899;1352,47734006318; ; ; ;5,42547643518689;2,8693250304029; RBSDGHER RBSDGSLM;TOTWGT;JRR;FULL;LISTWISE;26-FEB-26; 2h 9m;150;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Table Average;RBSDGSLM;3027,37844144288;1600,19725658265; ; ; ;6,29440223774233;1,81054655577927; RBSDGHER RBSDGSLM;TOTWGT;JRR;FULL;LISTWISE;26-FEB-26; 2h 9m;150;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
