"";"IDCNTRY";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnpv";"mnpv_se";"cmnpv";"cmnpv_se";"mnpvdiff";"mnpvdiff_se";"mnpvdiff_t";"mnpvdiff_ci";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"58";"New Zealand";"ASMMAT0";"ASBGSEX";"GIRL";"BOY";50,2746656500526;1,13022632602181;49,7253343499474;1,13022632602182;-0,549331300105223;2,26045265204363;-0,24301827318019;493,846219526038;2,70945972072042;494,419671275803;2,38454027494095;0,573451749764934;2,88582932075884;0,198712981963238;"-5 to 6";"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h 3m";75;5;"NONE"
"59";"New Zealand";"ASMMAT0";"ASBGSEX";"BOY";"GIRL";49,7253343499474;1,13022632602182;50,2746656500526;1,13022632602181;0,549331300105223;2,26045265204363;0,24301827318019;494,419671275803;2,38454027494095;493,846219526038;2,70945972072042;-0,573451749764934;2,88582932075884;-0,198712981963238;"-6 to 5";"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h 3m";75;5;"NONE"
"60";"New Zealand";"ASMMAT0";"ASBGSEX";"BOY";"BOY";49,7253343499474;1,13022632602182;49,7253343499474;1,13022632602182;0;NA;NA;494,419671275803;2,38454027494095;494,419671275803;2,38454027494095;0;NA;NA;" ";"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h 3m";75;5;"NONE"
"61";"Norway";"ASMMAT0";"ASBGSEX";"GIRL";"GIRL";49,8638373347933;0,757764910042951;49,8638373347933;0,757764910042951;0;NA;NA;449,199227737719;2,6965808075459;449,199227737719;2,6965808075459;0;NA;NA;" ";"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h 3m";75;5;"NONE"
"62";"Norway";"ASMMAT0";"ASBGSEX";"GIRL";"BOY";49,8638373347933;0,757764910042951;50,1361626652067;0,75776491004295;0,272325330413409;1,5155298200859;0,179689852884566;449,199227737719;2,6965808075459;453,911349418131;2,68901649367793;4,7121216804121;2,81368420603183;1,67471590106327;"-1 to 10";"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h 3m";75;5;"NONE"
"63";"Norway";"ASMMAT0";"ASBGSEX";"BOY";"GIRL";50,1361626652067;0,75776491004295;49,8638373347933;0,757764910042951;-0,272325330413409;1,5155298200859;-0,179689852884566;453,911349418131;2,68901649367793;449,199227737719;2,6965808075459;-4,7121216804121;2,81368420603183;-1,67471590106327;"-10 to 1";"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h 3m";75;5;"NONE"
"64";"Norway";"ASMMAT0";"ASBGSEX";"BOY";"BOY";50,1361626652067;0,75776491004295;50,1361626652067;0,75776491004295;0;NA;NA;453,911349418131;2,68901649367793;453,911349418131;2,68901649367793;0;NA;NA;" ";"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h 3m";75;5;"NONE"
"65";"Philippines";"ASMMAT0";"ASBGSEX";"GIRL";"GIRL";51,2942771149605;1,02710169560524;51,2942771149605;1,02710169560524;0;NA;NA;364,02791972158;9,18626998807734;364,02791972158;9,18626998807734;0;NA;NA;" ";"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h 3m";75;5;"NONE"
"66";"Philippines";"ASMMAT0";"ASBGSEX";"GIRL";"BOY";51,2942771149605;1,02710169560524;48,7057228850395;1,02710169560525;-2,58855422992104;2,05420339121049;-1,26012557519714;364,02791972158;9,18626998807734;352,175658485608;6,97940776050655;-11,8522612359718;4,59588349201596;-2,57888635701095;"-21 to -3";"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h 3m";75;5;"NONE"
"67";"Philippines";"ASMMAT0";"ASBGSEX";"BOY";"GIRL";48,7057228850395;1,02710169560525;51,2942771149605;1,02710169560524;2,58855422992104;2,05420339121049;1,26012557519714;352,175658485608;6,97940776050655;364,02791972158;9,18626998807734;11,8522612359718;4,59588349201596;2,57888635701095;"3 to 21";"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h 3m";75;5;"NONE"
