"";"IDCNTRY";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnx";"mnx_se";"cmnx";"cmnx_se";"mnxdiff";"mnxdiff_se";"mnxdiff_t";"weight";"method";"jk2type";"date";"time";"reps";"selcrit"
"144";"Turkey";"BSDGSLM";"BSBG01";"Boy";"Boy";51,6210145102432;0,786544193107852;51,6210145102432;0,786544193107852;0;NA;NA;2,03588137009998;0,0222836891894269;2,03588137009998;0,0222836891894269;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"145";"Egypt";"BSDGSLM";"BSBG01";"Girl";"Girl";53,0837329006994;2,30732887232994;53,0837329006994;2,30732887232994;0;NA;NA;1,83932185300534;0,0315146407328789;1,83932185300534;0,0315146407328789;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"146";"Egypt";"BSDGSLM";"BSBG01";"Girl";"Boy";53,0837329006994;2,30732887232994;46,9162670993006;2,30732887232994;-6,16746580139875;4,61465774465988;-1,33649473973141;1,83932185300534;0,0315146407328789;1,7816765774434;0,0248894728547102;-0,0576452755619377;0,0333328400065938;-1,72938386139718;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"147";"Egypt";"BSDGSLM";"BSBG01";"Boy";"Girl";46,9162670993006;2,30732887232994;53,0837329006994;2,30732887232994;6,16746580139875;4,61465774465988;1,33649473973141;1,7816765774434;0,0248894728547102;1,83932185300534;0,0315146407328789;0,0576452755619377;0,0333328400065938;1,72938386139718;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"148";"Egypt";"BSDGSLM";"BSBG01";"Boy";"Boy";46,9162670993006;2,30732887232994;46,9162670993006;2,30732887232994;0;NA;NA;1,7816765774434;0,0248894728547102;1,7816765774434;0,0248894728547102;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"149";"United States";"BSDGSLM";"BSBG01";"Girl";"Girl";50,1124232069602;0,622368153345308;50,1124232069602;0,622368153345308;0;NA;NA;2,32032687767664;0,0169590659546759;2,32032687767664;0,0169590659546759;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"150";"United States";"BSDGSLM";"BSBG01";"Girl";"Boy";50,1124232069602;0,622368153345308;49,8875767930398;0,622368153345299;-0,22484641392041;1,24473630669061;-0,180637788672054;2,32032687767664;0,0169590659546759;2,27008239010883;0,0174878874401256;-0,0502444875678019;0,0196800501773502;-2,55306704581619;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"151";"United States";"BSDGSLM";"BSBG01";"Boy";"Girl";49,8875767930398;0,622368153345299;50,1124232069602;0,622368153345308;0,22484641392041;1,24473630669061;0,180637788672054;2,27008239010883;0,0174878874401256;2,32032687767664;0,0169590659546759;0,0502444875678019;0,0196800501773502;2,55306704581619;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"152";"United States";"BSDGSLM";"BSBG01";"Boy";"Boy";49,8875767930398;0,622368153345299;49,8875767930398;0,622368153345299;0;NA;NA;2,27008239010883;0,0174878874401256;2,27008239010883;0,0174878874401256;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"153";"England";"BSDGSLM";"BSBG01";"Girl";"Girl";50,7651336092472;1,52865782779698;50,7651336092472;1,52865782779698;0;NA;NA;2,42774960475279;0,0227767717838705;2,42774960475279;0,0227767717838705;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"154";"England";"BSDGSLM";"BSBG01";"Girl";"Boy";50,7651336092472;1,52865782779698;49,2348663907528;1,52865782779698;-1,53026721849432;3,05731565559396;-0,500526406455412;2,42774960475279;0,0227767717838705;2,24649486215745;0,0264627820556615;-0,181254742595342;0,0294402558526429;-6,15669726182322;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"155";"England";"BSDGSLM";"BSBG01";"Boy";"Girl";49,2348663907528;1,52865782779698;50,7651336092472;1,52865782779698;1,53026721849432;3,05731565559396;0,500526406455412;2,24649486215745;0,0264627820556615;2,42774960475279;0,0227767717838705;0,181254742595342;0,0294402558526429;6,15669726182322;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"156";"England";"BSDGSLM";"BSBG01";"Boy";"Boy";49,2348663907528;1,52865782779698;49,2348663907528;1,52865782779698;0;NA;NA;2,24649486215745;0,0264627820556615;2,24649486215745;0,0264627820556615;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"157";"Norway (8)";"BSDGSLM";"BSBG01";"Girl";"Girl";49,92585276285;0,725039453263171;49,92585276285;0,725039453263171;0;NA;NA;2,34441316986822;0,0198111932513532;2,34441316986822;0,0198111932513532;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"158";"Norway (8)";"BSDGSLM";"BSBG01";"Girl";"Boy";49,92585276285;0,725039453263171;50,07414723715;0,725039453263169;0,14829447430003;1,45007890652634;0,102266486073692;2,34441316986822;0,0198111932513532;2,26277962330704;0,0277126995305713;-0,0816335465611822;0,0305609242784198;-2,67117400695982;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"159";"Norway (8)";"BSDGSLM";"BSBG01";"Boy";"Girl";50,07414723715;0,725039453263169;49,92585276285;0,725039453263171;-0,14829447430003;1,45007890652634;-0,102266486073692;2,26277962330704;0,0277126995305713;2,34441316986822;0,0198111932513532;0,0816335465611822;0,0305609242784198;2,67117400695982;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"160";"Norway (8)";"BSDGSLM";"BSBG01";"Boy";"Boy";50,07414723715;0,725039453263169;50,07414723715;0,725039453263169;0;NA;NA;2,26277962330704;0,0277126995305713;2,26277962330704;0,0277126995305713;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"161";"United Arab Emirates (Dubai)";"BSDGSLM";"BSBG01";"Girl";"Girl";51,996039729868;3,65931058458615;51,996039729868;3,65931058458615;0;NA;NA;2,08150760696506;0,0276109544925925;2,08150760696506;0,0276109544925925;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"162";"United Arab Emirates (Dubai)";"BSDGSLM";"BSBG01";"Girl";"Boy";51,996039729868;3,65931058458615;48,003960270132;3,65931058458615;-3,99207945973603;7,3186211691723;-0,545468793568873;2,08150760696506;0,0276109544925925;1,97637946989816;0,031287692438975;-0,105128137066894;0,0473667733471856;-2,21944898581825;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"163";"United Arab Emirates (Dubai)";"BSDGSLM";"BSBG01";"Boy";"Girl";48,003960270132;3,65931058458615;51,996039729868;3,65931058458615;3,99207945973603;7,3186211691723;0,545468793568873;1,97637946989816;0,031287692438975;2,08150760696506;0,0276109544925925;0,105128137066894;0,0473667733471856;2,21944898581825;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"164";"United Arab Emirates (Dubai)";"BSDGSLM";"BSBG01";"Boy";"Boy";48,003960270132;3,65931058458615;48,003960270132;3,65931058458615;0;NA;NA;1,97637946989816;0,031287692438975;1,97637946989816;0,031287692438975;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"165";"United Arab Emirates (Abu Dhabi)";"BSDGSLM";"BSBG01";"Girl";"Girl";49,8229824091133;4,49047920159591;49,8229824091133;4,49047920159591;0;NA;NA;2,16097925245271;0,0468234594587825;2,16097925245271;0,0468234594587825;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"166";"United Arab Emirates (Abu Dhabi)";"BSDGSLM";"BSBG01";"Girl";"Boy";49,8229824091133;4,49047920159591;50,1770175908867;4,49047920159591;0,354035181773497;8,98095840319182;0,0394206459800186;2,16097925245271;0,0468234594587825;2,00760285245712;0,0314583135541946;-0,153376399995588;0,0579933181075684;-2,64472537527683;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"167";"United Arab Emirates (Abu Dhabi)";"BSDGSLM";"BSBG01";"Boy";"Girl";50,1770175908867;4,49047920159591;49,8229824091133;4,49047920159591;-0,354035181773497;8,98095840319182;-0,0394206459800186;2,00760285245712;0,0314583135541946;2,16097925245271;0,0468234594587825;0,153376399995588;0,0579933181075684;2,64472537527683;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"168";"United Arab Emirates (Abu Dhabi)";"BSDGSLM";"BSBG01";"Boy";"Boy";50,1770175908867;4,49047920159591;50,1770175908867;4,49047920159591;0;NA;NA;2,00760285245712;0,0314583135541946;2,00760285245712;0,0314583135541946;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"169";"Canada (Ontario)";"BSDGSLM";"BSBG01";"Girl";"Girl";49,8861948881027;1,20388307255141;49,8861948881027;1,20388307255141;0;NA;NA;2,17128822132897;0,0251353933079192;2,17128822132897;0,0251353933079192;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"170";"Canada (Ontario)";"BSDGSLM";"BSBG01";"Girl";"Boy";49,8861948881027;1,20388307255141;50,1138051118973;1,20388307255141;0,227610223794599;2,40776614510282;0,0945316987106652;2,17128822132897;0,0251353933079192;2,03318312573376;0,0286070983091412;-0,13810509559521;0,0268823970487525;-5,1373802471837;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"171";"Canada (Ontario)";"BSDGSLM";"BSBG01";"Boy";"Girl";50,1138051118973;1,20388307255141;49,8861948881027;1,20388307255141;-0,227610223794599;2,40776614510282;-0,0945316987106652;2,03318312573376;0,0286070983091412;2,17128822132897;0,0251353933079192;0,13810509559521;0,0268823970487525;5,1373802471837;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"172";"Canada (Ontario)";"BSDGSLM";"BSBG01";"Boy";"Boy";50,1138051118973;1,20388307255141;50,1138051118973;1,20388307255141;0;NA;NA;2,03318312573376;0,0286070983091412;2,03318312573376;0,0286070983091412;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"173";"Canada (Quebec)";"BSDGSLM";"BSBG01";"Girl";"Girl";52,9447781614658;1,87582621042062;52,9447781614658;1,87582621042062;0;NA;NA;2,37033176753078;0,0236432696282628;2,37033176753078;0,0236432696282628;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"174";"Canada (Quebec)";"BSDGSLM";"BSBG01";"Girl";"Boy";52,9447781614658;1,87582621042062;47,0552218385342;1,87582621042061;-5,88955632293162;3,75165242084123;-1,56985660244373;2,37033176753078;0,0236432696282628;2,31321442309918;0,0320128133005557;-0,0571173444315956;0,0333094495022382;-1,71474897619541;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"175";"Canada (Quebec)";"BSDGSLM";"BSBG01";"Boy";"Girl";47,0552218385342;1,87582621042061;52,9447781614658;1,87582621042062;5,88955632293162;3,75165242084123;1,56985660244373;2,31321442309918;0,0320128133005557;2,37033176753078;0,0236432696282628;0,0571173444315956;0,0333094495022382;1,71474897619541;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"176";"Canada (Quebec)";"BSDGSLM";"BSBG01";"Boy";"Boy";47,0552218385342;1,87582621042061;47,0552218385342;1,87582621042061;0;NA;NA;2,31321442309918;0,0320128133005557;2,31321442309918;0,0320128133005557;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"177";"Argentina, Buenos Aires";"BSDGSLM";"BSBG01";"Girl";"Girl";51,0418500788928;1,63464468888402;51,0418500788928;1,63464468888402;0;NA;NA;2,37716624587292;0,0228583666500555;2,37716624587292;0,0228583666500555;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"178";"Argentina, Buenos Aires";"BSDGSLM";"BSBG01";"Girl";"Boy";51,0418500788928;1,63464468888402;48,9581499211072;1,63464468888402;-2,08370015778554;3,26928937776803;-0,637355681009826;2,37716624587292;0,0228583666500555;2,23923383288022;0,0240180320976643;-0,137932412992704;0,0289724804238131;-4,76080787612972;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"179";"Argentina, Buenos Aires";"BSDGSLM";"BSBG01";"Boy";"Girl";48,9581499211072;1,63464468888402;51,0418500788928;1,63464468888402;2,08370015778554;3,26928937776803;0,637355681009826;2,23923383288022;0,0240180320976643;2,37716624587292;0,0228583666500555;0,137932412992704;0,0289724804238131;4,76080787612972;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"180";"Argentina, Buenos Aires";"BSDGSLM";"BSBG01";"Boy";"Boy";48,9581499211072;1,63464468888402;48,9581499211072;1,63464468888402;0;NA;NA;2,23923383288022;0,0240180320976643;2,23923383288022;0,0240180320976643;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
