IDCNTRY;EqVar;TOTWGT;mean;stdev;var;TOTWGT.se;mean.se;stdev.se;var.se;NObs;xvar;dvar;weight;method;jk2type;shortcut;missoptn;date;time;reps;npv;infile;selcrit
Lithuania;ASDGSLR_D3;24291,2471299998;,126898602262091;,332866201822912;,110799908316011;487,450775048517;,00745488230071662;,00835657533359838;,00556309004585431;4281; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Lithuania;ASBG01_D2;24291,2471299998;,496257626851619;,499996286249492;,249996286263284;487,450775048517;,0101008595012952;8,30461961569322E-005;8,3042798433147E-005;4281; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Lithuania;ASRINF0_;24291,2471299998;550,846906503899;72,3710698780953;5238,0300504841;487,450775048517;2,63550306083521;1,78007557357847;257,613936996606;4281; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Macao SAR;ASDAGE;4134,55936100002;9,9889863946084;,534231933727697;,285403759014434;9,76335495940321;,00793446429221235;,0132154048143918;,0141195630115163;4043; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Macao SAR;ASRIIE0_;4134,55936100002;543,194499708096;67,5444071433399;4562,40212294236;9,76335495940321;1,6012921828133;,888506221622833;120,140837005673;4043; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Macao SAR;ASDGSLR_D2;4134,55936100002;,495633998952759;,500041412272001;,250041413986978;9,76335495940321;,00593748623855904;5,22445105333804E-005;5,22486582762041E-005;4043; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Macao SAR;ASDGSLR_D3;4134,55936100002;,192539411456765;,394341980593552;,155505597658445;9,76335495940321;,00495343285448036;,00386306886823876;,00304672210199952;4043; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Macao SAR;ASBG01_D2;4134,55936100002;,508486918299199;,499988435222553;,249988435356297;9,76335495940321;,00505555193450572;8,60353839413699E-005;8,60330041924556E-005;4043; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Macao SAR;ASRINF0_;4134,55936100002;555,651102759018;65,9619083202653;4351,0719205389;9,76335495940321;1,27157351043595;,800209498549673;105,575992638435;4043; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Malta;ASDAGE;3736,20182200001;9,66876884745009;,396730004890772;,157394696780632;13,1241588349559;,00491015830402111;,00459051997878756;,00364236605977549;3594; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Malta;ASRIIE0_;3736,20182200001;452,525756589062;91,8903677720991;8443,93812824307;13,1241588349559;1,86070586722318;1,10538476717342;203,161926060311;3594; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Malta;ASDGSLR_D2;3736,20182200001;,36838995390865;,482432471199971;,232741089268111;13,1241588349559;,00749410728799552;,00204504285412001;,00197317862839468;3594; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Malta;ASDGSLR_D3;3736,20182200001;,117228263318372;,321735144399104;,103513503141513;13,1241588349559;,00433321453857958;,00515670050000012;,00331814285717368;3594; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Malta;ASBG01_D2;3736,20182200001;,514576464975556;,499854379367082;,249854400572451;13,1241588349559;,00611498169208772;,000178584236117268;,00017853099888276;3594; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Malta;ASRINF0_;3736,20182200001;452,763633908977;83,9654727317067;7050,62343032313;13,1241588349559;1,9661300576539;1,21283560439929;203,976091322329;3594; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Morocco;ASDAGE;653072,374787999;10,2115419363323;,945214679941705;,8934307911773;20603,0374578174;,0213707213179262;,0199329629708765;,0376810169209423;5365; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Morocco;ASRIIE0_;653072,374787999;322,190751665399;123,392472809916;15227,1975784584;20603,0374578174;5,3713001500695;2,34520656816629;579,004761796692;5365; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Morocco;ASDGSLR_D2;653072,374787999;,394503870946363;,488744240395289;,238870932519568;20603,0374578174;,016398832308426;,00354099942285049;,00346099898925347;5365; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Morocco;ASDGSLR_D3;653072,374787999;,0464043402583638;,210359324066716;,0442510452218057;20603,0374578174;,00473613881195427;,0102136610686351;,00429658475829943;5365; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Morocco;ASBG01_D2;653072,374787999;,50977131709341;,499904894977648;,249904904022613;20603,0374578174;,0102628950038131;,000203570132264814;,000203525443522946;5365; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Morocco;ASRINF0_;653072,374787999;350,914722465239;108,099431555943;11686,1918052491;20603,0374578174;4,40974351576995;1,82699722352314;394,904966959314;5365; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Netherlands;ASDAGE;165193,228010998;10,0523208561751;,453635684541301;,205785334289254;4444,25564537229;,011293111824089;,00745241120450805;,00676123154735824;4154; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Netherlands;ASRIIE0_;165193,228010998;544,676280236748;59,8471757587739;3581,73434739421;4444,25564537229;1,66699841758864;1,13885964306059;136,302949771824;4154; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Netherlands;ASDGSLR_D2;165193,228010998;,456084029189038;,498069161082239;,248072889221165;4444,25564537229;,00944573898847767;,000833100722376413;,000829870680842422;4154; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Netherlands;ASDGSLR_D3;165193,228010998;,305331125744706;,460548926151478;,212105313379279;4444,25564537229;,0114728752975279;,00484982793865787;,00446698478420796;4154; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Netherlands;ASBG01_D2;165193,228010998;,491813538334579;,499934490536608;,249934494828097;4444,25564537229;,0110439843242279;,00018323390482421;,0001832061623876;4154; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Netherlands;ASRINF0_;165193,228010998;545,044546608954;62,9145905761356;3958,38414167962;4444,25564537229;1,84506154281394;1,18951952029265;149,612090769322;4154; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
New Zealand;ASDAGE;53869,1325070002;10,0507407407412;,31741503701701;,10075230572451;774,092409697436;,00723943336747373;,00323877202394634;,0020560351411031;5367; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
New Zealand;ASRIIE0_;53869,1325070002;527,032102002808;90,8323865319269;8251,04359446642;774,092409697436;2,2400714345752;1,73654970313098;315,200551736244;5367; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
New Zealand;ASDGSLR_D2;53869,1325070002;,420788128638499;,493690190219493;,243730003918959;774,092409697436;,00723819920782313;,00116146292797953;,00114679520538953;5367; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
New Zealand;ASDGSLR_D3;53869,1325070002;,135104008182316;,341837804167999;,116853084358399;774,092409697436;,00685128198670938;,00731375581748674;,00500011984950961;5367; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
New Zealand;ASBG01_D2;53869,1325070002;,494543563599028;,499974867080259;,249974867711923;774,092409697436;,00881974993972807;9,82976875192302E-005;9,82912580968242E-005;5367; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
New Zealand;ASRINF0_;53869,1325070002;522,925293163206;92,9906240512744;8647,48565332688;774,092409697436;2,33154752899468;1,51251799069398;281,172936993731;5367; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Northern Ireland;ASDAGE;22074,76832;10,391547261243;,301239241964426;,0907450808993022;662,63145240833;,00527840589445459;,00299576001300648;,00180486422100934;3674; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Northern Ireland;ASRIIE0_;22074,76832;567,867293307158;79,289979129281;6287,18636151343;662,63145240833;2,1978753359244;1,3117639381297;208,158451391464;3674; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Northern Ireland;ASDGSLR_D2;22074,76832;,422199114704002;,493921120920649;,24395807369151;662,63145240833;,00995497148586405;,0015682758332042;,00154918424803943;3674; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Northern Ireland;ASDGSLR_D3;22074,76832;,191606716396107;,393574134968704;,154900599716364;662,63145240833;,00903017992008216;,00707639707117132;,00556999499540126;3674; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Northern Ireland;ASBG01_D2;22074,76832;,496456194064373;,499998766529263;,249998766530785;662,63145240833;,0120805415771367;9,70690754459438E-005;9,70650502824949E-005;3674; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Northern Ireland;ASRINF0_;22074,76832;561,220044988039;83,9645936324915;7050,86838062937;662,63145240833;2,29516417617192;1,62031655804353;271,424934206796;3674; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Norway;ASDAGE;56008,2352649998;10,7968636546924;,301792783371809;,0910788840953036;1107,78296122736;,00685456918056969;,00962825323901102;,005809917640924;4175; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Norway;ASRIIE0_;56008,2352649998;558,508895274582;64,8580587462629;4207,06690095033;1107,78296122736;2,3994850311298;1,4642007286129;189,907874354698;4175; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Norway;ASDGSLR_D2;56008,2352649998;,507540891272536;,499947594906205;,249947597652499;1107,78296122736;,0100622573775876;,000155960428254156;,000155938719444622;4175; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Norway;ASDGSLR_D3;56008,2352649998;,271818375832916;,444900753490414;,197936680456338;1107,78296122736;,0118068104074493;,00605692344641096;,00538900619351846;4175; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Norway;ASBG01_D2;56008,2352649998;,496936202208691;,499995076660253;,249995076684493;1107,78296122736;,0114769275078096;8,04603453953794E-005;8,04568068672173E-005;4175; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Norway;ASRINF0_;56008,2352649998;558,948451283865;68,9981569500802;4761,36280506079;1107,78296122736;2,38724262825908;1,59131935615497;219,231353962186;4175; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Norway (4);ASDAGE;57460,4334629995;9,80722512536339;,296633086866546;,0879911882239756;1266,22268356318;,00648848889724177;,00656306771658809;,00389289988354285;4293; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Norway (4);ASRIIE0_;57460,4334629995;513,423487858021;71,4534148891365;5106,30358533293;1266,22268356318;1,92660448768393;1,43261466901446;204,961417250323;4293; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Norway (4);ASDGSLR_D2;57460,4334629995;,51688330578162;,499719221083932;,249719299920732;1266,22268356318;,0113094867558951;,000383501402685493;,000383277343658032;4293; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Norway (4);ASDGSLR_D3;57460,4334629995;,225814899540486;,418121481419419;,174825573224369;1266,22268356318;,00964786156558373;,00632694251751988;,00529072873213441;4293; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Norway (4);ASBG01_D2;57460,4334629995;,504543054964394;,499983710922725;,249983711188059;1266,22268356318;,00727857391697432;6,69906418861096E-005;6,69880273415593E-005;4293; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Norway (4);ASRINF0_;57460,4334629995;514,527144120501;73,5375355781238;5408,33927309117;1266,22268356318;2,1410656952369;1,30542343274407;192,640794983987;4293; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Oman;ASDAGE;51454,0281220001;9,68939699276372;,392535065950635;,154083778000869;724,500760629047;,00614335347114213;,00659953066058404;,00518093900774577;9075; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Oman;ASRIIE0_;51454,0281220001;416,241995960737;109,614545780596;12015,8567599121;724,500760629047;3,53441871782317;1,90989868215346;418,753074902966;9075; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Oman;ASDGSLR_D2;51454,0281220001;,293741692704086;,455479464575598;,207461542650073;724,500760629047;,00826806842432842;,0037442223507448;,00341080074564484;9075; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Oman;ASDGSLR_D3;51454,0281220001;,0525424034361279;,223120296689183;,049782666794669;724,500760629047;,00367214525071674;,00736473600320962;,0032863189283674;9075; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Oman;ASBG01_D2;51454,0281220001;,497409865332912;,499998149869108;,249998149872531;724,500760629047;,00723016847096527;4,21308416800057E-005;4,21298622374224E-005;9075; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Oman;ASRINF0_;51454,0281220001;426,932273666191;107,861453793127;11635,2482760709;724,500760629047;3,28587425966185;1,97761890483512;425,837960540463;9075; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Poland;ASDAGE;323337,542216003;10,6652477490558;,451756529736072;,204083962159178;6911,91189350622;,0158149649665987;,0099328725017011;,0089739382591932;4397; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Poland;ASRIIE0_;323337,542216003;569,653881085651;71,8010961171526;5155,55592837665;6911,91189350622;2,35344531416402;1,06419664248242;152,827646868558;4397; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Poland;ASDGSLR_D2;323337,542216003;,448431153148115;,497334313111281;,24734141899787;6911,91189350622;,00975344607500628;,00101157188021103;,00100616510626074;4397; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Poland;ASDGSLR_D3;323337,542216003;,226605468529394;,418635846749525;,175255972183691;6911,91189350622;,0100245966925189;,00654688952136809;,00548141200147911;4397; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Poland;ASBG01_D2;323337,542216003;,503084012583767;,499991261948814;,249991262025167;6911,91189350622;,00832898032562193;5,3642392587142E-005;5,36409214895231E-005;4397; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Poland;ASRINF0_;323337,542216003;564,442414665611;78,1887618805021;6113,96144505717;6911,91189350622;2,58563555935722;1,39417766019124;218,102713210697;4397; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Portugal;ASDAGE;92498,752523001;9,80164879225235;,488164401429296;,238304482822823;2252,30398399727;,0103906739013657;,0131832012613177;,0128708436667404;4597; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
