BSBG01;dvar;groupvar;refgroup;compgroup;pct;pct_se;cpct;cpct_se;pctdiff;pctdiff_se;pctdiff_t;mnx;mnx_se;cmnx;cmnx_se;mnxdiff;mnxdiff_se;mnxdiff_t;weight;method;jk2type;date;time;reps;infile;selcrit
Boy;BSDGSLM;IDCNTRY;Ivory Coast;United Arab Emirates (Dubai);50,5498596174725;1,38881766114248;50,8105744211255;,746957545561358;,260714803653016;1,57694643877727;,165328889581798;1,55091646266551;,0224899993525413;1,97717733742617;,025680423219105;,426260874760655;,0341362594258606;12,4870411090716;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Ivory Coast;United Arab Emirates (Abu Dhabi);50,5498596174725;1,38881766114248;47,9392846236378;,593395271997981;-2,61057499383469;1,51027561879639;-1,72854210274226;1,55091646266551;,0224899993525413;2,02029813808186;,0144743042452092;,469381675416352;,0267451968446708;17,5501297725495;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Ivory Coast;United Arab Emirates (Sharjah);50,5498596174725;1,38881766114248;49,3621134238953;,820087860686761;-1,18774619357715;1,6128727771114;-,736416542229924;1,55091646266551;,0224899993525413;1,92328694129816;,030787820747145;,372370478632652;,0381272865181308;9,76650878251137;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Azerbaijan, Republic of;50,2107820781224;1,37598417597397;49,5098903321615;,953820867369347;-,700891745960895;1,67424809976299;-,418630754940153;2,35969779135515;,0247887495603825;1,79386778810762;,0250466852848374;-,565830003247526;,0352394459168281;-16,0567224746664;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Australia;50,2107820781224;1,37598417597397;51,4743412067422;1,70770243422984;1,26355912861982;2,19307547895764;,57615852292525;2,35969779135515;,0247887495603825;2,3638852305459;,0176802937878758;,00418743919075215;,0304479045780323;,137527992444292;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Austria;50,2107820781224;1,37598417597397;49,9864468412761;,988655686936504;-,224335236846329;1,69433542129138;-,132403085025128;2,35969779135515;,0247887495603825;2,44081252402155;,0202475302769542;,0811147326664017;,0320069459193397;2,53428530390928;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Bahrain;50,2107820781224;1,37598417597397;48,8435295796941;,839175737493719;-1,36725249842831;1,61169115246343;-,848334059747427;2,35969779135515;,0247887495603825;2,0913100854848;,0216559130246416;-,26838770587035;,0329159638123845;-8,15372466077904;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Brazil;50,2107820781224;1,37598417597397;48,1737694081578;,58012836990487;-2,03701266996456;1,49327873422856;-1,36412085920242;2,35969779135515;,0247887495603825;2,18340300592563;,0194131341381533;-,17629478542952;,0314857409287648;-5,59919443624907;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Chile;50,2107820781224;1,37598417597397;49,5456919639781;1,17488049544246;-,665090114144313;1,80933043723414;-,367589081826873;2,35969779135515;,0247887495603825;2,21840832472495;,0257222264755772;-,1412894666302;,0357227524083496;-3,95516742425414;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Chinese Taipei;50,2107820781224;1,37598417597397;51,9195260699082;,791637876674153;1,7087439917858;1,58745802474142;1,07640262933197;2,35969779135515;,0247887495603825;2,38602813060181;,0189458452042659;,0263303392466576;,0311997941543108;,84392669760674;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Cyprus;50,2107820781224;1,37598417597397;49,0145431941111;,755774683451584;-1,19623888401126;1,56988146835266;-,761993123765274;2,35969779135515;,0247887495603825;2,37229519785093;,0202172147992195;,0125974064957797;,0319877770250629;,393819379380737;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Czech Republic;50,2107820781224;1,37598417597397;51,3356150309862;,671327275812168;1,12483295286378;1,53101690512553;,7346966249021;2,35969779135515;,0247887495603825;2,52261474356288;,0191564572585967;,162916952207735;,0313281336735498;5,20034017683232;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Finland;50,2107820781224;1,37598417597397;49,9791418424726;,878501694065367;-,231640235649827;1,6325126887735;-,141891843930388;2,35969779135515;,0247887495603825;2,5523191812472;,0150900295273929;,19262138989205;,02902052887018;6,6374183170031;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;France;50,2107820781224;1,37598417597397;49,4546220806232;,720702393055167;-,756159997499246;1,55330112724037;-,48680837491096;2,35969779135515;,0247887495603825;2,34476671864064;,0196908221512387;-,0149310727145098;,0316577096733019;-,471640964194629;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Georgia;50,2107820781224;1,37598417597397;48,9623856652559;,803033643140881;-1,24839641286651;1,59317151761726;-,783591973031008;2,35969779135515;,0247887495603825;2,04247966849702;,0287617854281709;-,31721812285813;,0379700198285898;-8,35443658681679;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Palestinian National Authority;50,2107820781224;1,37598417597397;48,6294564122255;2,7301897049448;-1,58132566589688;3,05733025326302;-,517224354225119;2,35969779135515;,0247887495603825;1,921217613104;,0258458034233587;-,438480178251149;,0358118368611031;-12,2440013326265;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Hong Kong, SAR;50,2107820781224;1,37598417597397;48,5886760932447;1,61673720367523;-1,62210598487769;2,12301004196362;-,764059497041932;2,35969779135515;,0247887495603825;2,12958813119827;,0274691959672037;-,23010966015688;,0370005247510357;-6,21909180221665;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Hungary;50,2107820781224;1,37598417597397;49,82403420284;1,0549242312711;-,386747875282367;1,73383897356522;-,223058704515745;2,35969779135515;,0247887495603825;2,44344609545198;,0214461795582892;,0837483040968334;,0327783575307511;2,55498781530663;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Iran, Islamic Republic of;50,2107820781224;1,37598417597397;51,4057667567351;1,38723195184051;1,19498467861271;1,95390504905894;,611587896345452;2,35969779135515;,0247887495603825;1,88411981152109;,0237403345937611;-,475577979834061;,0343232514688089;-13,8558545441489;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Ireland;50,2107820781224;1,37598417597397;50,7820076081657;1,50163023616198;,571225530043328;2,03671937651868;,280463541825635;2,35969779135515;,0247887495603825;2,44245926138904;,023808204003207;,0827614700338932;,0343702295980938;2,40794056372795;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Israel;50,2107820781224;1,37598417597397;49,5997779354669;,979856936589361;-,61100414265546;1,68921640671438;-,361708624322384;2,35969779135515;,0247887495603825;2,31988694721472;,0207187749530113;-,0398108441404306;,0323071159393854;-1,2322623973964;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Italy;50,2107820781224;1,37598417597397;50,7284844870201;,728129758543927;,517702408897726;1,55676118843193;,332550947919757;2,35969779135515;,0247887495603825;2,43935761700341;,0220574105686302;,0796598256482661;,0331814928199513;2,40073061451799;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Ivory Coast;50,2107820781224;1,37598417597397;50,5498596174725;1,38881766114248;,33907753935005;1,95503118860852;,17343842969144;2,35969779135515;,0247887495603825;1,55091646266551;,0224899993525413;-,808781328689635;,0334706166009034;-24,163920800545;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Japan;50,2107820781224;1,37598417597397;50,2107820781224;1,37598417597397;0; ; ;2,35969779135515;,0247887495603825;2,35969779135515;,0247887495603825;0; ; ;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Kazakhstan;50,2107820781224;1,37598417597397;52,2191633215026;,804727259349525;2,00838124338024;1,59402585125554;1,25994270531957;2,35969779135515;,0247887495603825;2,14558450100078;,0191013807453069;-,214113290354363;,0312944859543106;-6,84188552152492;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Jordan;50,2107820781224;1,37598417597397;50,0930825822193;2,15275560735036;-,117699495903103;2,55493427655374;-,0460675239215406;2,35969779135515;,0247887495603825;1,85306220728971;,0295068722921637;-,506635584065438;,0385374832758111;-13,1465664335024;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Korea, Republic of;50,2107820781224;1,37598417597397;50,5503659126706;1,00016112009034;,339583834548151;1,70107457763354;,199629010399159;2,35969779135515;,0247887495603825;2,36115473684863;,0211389521579881;,00145694549348496;,0325781737226793;,0447215214053177;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Kuwait;50,2107820781224;1,37598417597397;49,1755499654793;1,43648614463909;-1,03523211264307;1,98917693940757;-,520432391977857;2,35969779135515;,0247887495603825;2,13709131854244;,0221797331767811;-,222606472812707;,0332629323505996;-6,69232857964471;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Lithuania;50,2107820781224;1,37598417597397;48,9953542463874;,837383246617191;-1,21542783173501;1,61075856485257;-,754568597837164;2,35969779135515;,0247887495603825;2,41570648332155;,0199252885124346;,0560086919663991;,0318040756361684;1,76105391670949;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Malaysia;50,2107820781224;1,37598417597397;48,1426836959169;1,1356750382415;-2,06809838220553;1,78412170129047;-1,15916889565866;2,35969779135515;,0247887495603825;2,15347620299123;,0149659630663609;-,206221588363921;,0289562109964519;-7,12184299213701;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Malta;50,2107820781224;1,37598417597397;47,9909242658068;,694583530291331;-2,21985781231563;1,5413561344098;-1,44019786391912;2,35969779135515;,0247887495603825;2,2847098724531;,0170275418394356;-,074987918902047;,030073564568589;-2,4934828969483;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Morocco;50,2107820781224;1,37598417597397;48,8689867291617;,680996662371509;-1,34179534896074;1,53528137704197;-,873973571897278;2,35969779135515;,0247887495603825;1,76489231698382;,0202595279959576;-,594805474371332;,032014537000968;-18,5792308773151;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Oman;50,2107820781224;1,37598417597397;49,6181735526699;,83373911955061;-,592608525452512;1,60886710824722;-,368339014710872;2,35969779135515;,0247887495603825;1,97733999502484;,0204804998236138;-,382357796330306;,0321548282189846;-11,8911472244954;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;New Zealand;50,2107820781224;1,37598417597397;53,4506123723286;1,81873960693094;3,23983029420616;2,28060215959515;1,42060301073349;2,35969779135515;,0247887495603825;2,34854695479444;,0316175715989015;-,0111508365607085;,0401765222310123;-,277546087652682;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Norway;50,2107820781224;1,37598417597397;51,7668617520366;,808210362516537;1,55607967391423;1,5957870918797;,97511734606231;2,35969779135515;,0247887495603825;2,51967156977021;,0156021794534967;,159973778415066;,0292901025683844;5,46170086095025;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Portugal;50,2107820781224;1,37598417597397;50,7316059603608;,985122245805815;,520823882238439;1,69227606840972;,307765317941222;2,35969779135515;,0247887495603825;2,388294701159;,0178668630367135;,0285969098038517;,0305566179336006;,935866327418585;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Qatar;50,2107820781224;1,37598417597397;51,0457752130305;2,10920600176831;,834993134908082;2,5183491438691;,331563690023231;2,35969779135515;,0247887495603825;2,13046005134982;,036070396734181;-,229237740005332;,0437670609628815;-5,23767726143975;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Romania;50,2107820781224;1,37598417597397;51,422771458996;1,05339336092687;1,21198938087357;1,7329079679474;,699396276831223;2,35969779135515;,0247887495603825;2,22853971948023;,0282011094128363;-,131158071874921;,0375470994469896;-3,49316122434691;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Saudi Arabia;50,2107820781224;1,37598417597397;48,6113469510599;,724011137737393;-1,59943512706256;1,55483908495334;-1,02868209484877;2,35969779135515;,0247887495603825;1,90596826580217;,0247625018628635;-,453729525552978;,0350380308133274;-12,9496297314857;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Singapore;50,2107820781224;1,37598417597397;52,3970993052526;2,31261709250593;2,18631722713021;2,69100915440311;,812452541661886;2,35969779135515;,0247887495603825;2,04890840687334;,0285296635209818;-,310789384481808;,0377944943793114;-8,22313909964445;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;South Africa;50,2107820781224;1,37598417597397;49,4690909705656;,627606482871623;-,741691107556797;1,51235655513944;-,490420797289043;2,35969779135515;,0247887495603825;1,83412388401724;,0150073307756677;-,525573907337908;,0289776134589732;-18,1372392202698;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Sweden;50,2107820781224;1,37598417597397;50,4213750303072;,728796853412576;,210592952184783;1,55707331429025;,135249220606401;2,35969779135515;,0247887495603825;2,45363627813907;,0246214924918443;,0939384867839221;,034938517388311;2,68867982404285;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;United Arab Emirates;50,2107820781224;1,37598417597397;49,2393937585799;,397675567519712;-,971388319542498;1,43229826137327;-,678202540447927;2,35969779135515;,0247887495603825;1,96338270182637;,0121148593048236;-,39631508952878;,0275907941303442;-14,3640334401581;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Turkey;50,2107820781224;1,37598417597397;48,4508893645863;1,70637954161167;-1,75989271353608;2,19204552702758;-,80285408849263;2,35969779135515;,0247887495603825;2,17051876959868;,0246973372306065;-,189179021756464;,0349920072452219;-5,40634952521325;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;United States;50,2107820781224;1,37598417597397;50,9201428324849;,703376050572684;,709360754362542;1,54533825457406;,459032676026043;2,35969779135515;,0247887495603825;2,31261022545198;,0225900117527003;-,0470875659031638;,0335378999902275;-1,40401056467115;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;Uzbekistan;50,2107820781224;1,37598417597397;49,3495570329957;,919800513490982;-,861225045126695;1,65510284790675;-,520345334560875;2,35969779135515;,0247887495603825;1,52409836953854;,020868619030777;-,835599421816608;,0324034159467651;-25,787386835678;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;England;50,2107820781224;1,37598417597397;49,4350762108128;1,67404944350528;-,775705867309568;2,16697346357335;-,357967404930943;2,35969779135515;,0247887495603825;2,33038612732705;,0299195661297501;-,029311664028095;,0388543761005096;-,754398010465303;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;United Arab Emirates (Dubai);50,2107820781224;1,37598417597397;50,8105744211255;,746957545561358;,599792343003067;1,56565578190157;,383093365691524;2,35969779135515;,0247887495603825;1,97717733742617;,025680423219105;-,382520453928981;,0356926636926934;-10,7170609966912;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;United Arab Emirates (Abu Dhabi);50,2107820781224;1,37598417597397;47,9392846236378;,593395271997981;-2,27149745448464;1,49848269972006;-1,51586498456672;2,35969779135515;,0247887495603825;2,02029813808186;,0144743042452092;-,339399653273283;,0287051839943632;-11,8236362233362;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Japan;United Arab Emirates (Sharjah);50,2107820781224;1,37598417597397;49,3621134238953;,820087860686761;-,848668654227104;1,60183536974826;-,529810160428958;2,35969779135515;,0247887495603825;1,92328694129816;,030787820747145;-,436410850056984;,0395268517735184;-11,0408704583289;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Kazakhstan;Azerbaijan, Republic of;52,2191633215026;,804727259349525;49,5098903321615;,953820867369347;-2,70927298934114;1,24794239008434;-2,17099203526378;2,14558450100078;,0191013807453069;1,79386778810762;,0250466852848374;-,351716712893164;,0314991934838794;-11,1658958212109;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Kazakhstan;Australia;52,2191633215026;,804727259349525;51,4743412067422;1,70770243422984;-,744822114760424;1,88781184597796;-,394542558013549;2,14558450100078;,0191013807453069;2,3638852305459;,0176802937878758;,218300729545115;,0260279760028086;8,38715732339536;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Kazakhstan;Austria;52,2191633215026;,804727259349525;49,9864468412761;,988655686936504;-2,23271648022657;1,27476508786995;-1,75147288035421;2,14558450100078;,0191013807453069;2,44081252402155;,0202475302769542;,295228023020764;,0278356826518294;10,6060996137043;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Kazakhstan;Bahrain;52,2191633215026;,804727259349525;48,8435295796941;,839175737493719;-3,37563374180855;1,16267015113416;-2,90334600790749;2,14558450100078;,0191013807453069;2,0913100854848;,0216559130246416;-,0542744155159873;,02887631062494;-1,87954812582988;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Kazakhstan;Brazil;52,2191633215026;,804727259349525;48,1737694081578;,58012836990487;-4,0453939133448;,992035728947642;-4,07787118477697;2,14558450100078;,0191013807453069;2,18340300592563;,0194131341381533;,037818504924843;,0272347668145537;1,38861129901922;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Kazakhstan;Chile;52,2191633215026;,804727259349525;49,5456919639781;1,17488049544246;-2,67347135752456;1,42405412134207;-1,87736639883111;2,14558450100078;,0191013807453069;2,21840832472495;,0257222264755772;,0728238237241623;,0320389712886988;2,27297634084306;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Kazakhstan;Chinese Taipei;52,2191633215026;,804727259349525;51,9195260699082;,791637876674153;-,29963725159444;1,12883855786616;-,265438533709234;2,14558450100078;,0191013807453069;2,38602813060181;,0189458452042659;,24044362960102;,0269036762707476;8,93720349521358;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Kazakhstan;Cyprus;52,2191633215026;,804727259349525;49,0145431941111;,755774683451584;-3,2046201273915;1,1039842997464;-2,90277690373646;2,14558450100078;,0191013807453069;2,37229519785093;,0202172147992195;,226710696850142;,0278136391113238;8,15106200029184;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Kazakhstan;Czech Republic;52,2191633215026;,804727259349525;51,3356150309862;,671327275812168;-,883548290516458;1,04798200041298;-,843094910187656;2,14558450100078;,0191013807453069;2,52261474356288;,0191564572585967;,377030242562097;,0270524047189455;13,937032455309;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Kazakhstan;Finland;52,2191633215026;,804727259349525;49,9791418424726;,878501694065367;-2,24002147903007;1,19136526238426;-1,88021386031279;2,14558450100078;,0191013807453069;2,5523191812472;,0150900295273929;,406734680246413;,0243427964193675;16,7086259622501;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Kazakhstan;France;52,2191633215026;,804727259349525;49,4546220806232;,720702393055167;-2,76454124087949;1,08027677069149;-2,55910458864156;2,14558450100078;,0191013807453069;2,34476671864064;,0196908221512387;,199182217639853;,0274333961326135;7,26057454487233;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Kazakhstan;Georgia;52,2191633215026;,804727259349525;48,9623856652559;,803033643140881;-3,25677765624675;1,13685926743653;-2,86471487679419;2,14558450100078;,0191013807453069;2,04247966849702;,0287617854281709;-,103104832503767;,0345268453148173;-2,98622221531254;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
