"";"IDCNTRY";"EqVar";"b";"ExpB";"df";"b.se";"ExpB.se";"b.wald";"b.sig";"dvar";"convar";"catvar";"contrast";"refcats";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"73";"Iran, Islamic Republic of";"BSDGSLM(1)";1,67146429262757;5,33495940133071;1;0,179158486734874;0,9713343181216;87,0401108451035;1,06342441354807e-20;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"74";"Iran, Islamic Republic of";"BSDGSLM(2)";0,716766050139341;2,05164711867766;1;0,171465476434625;0,353526629177103;17,4743677882604;2,91207515607657e-05;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"75";"Iran, Islamic Republic of";"BSBG01(1)";-0,0278714028063699;0,973865906468193;1;0,295748207709026;0,291175434099899;0,0088812360479685;0,924918264413317;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"76";"Ireland";"CONSTANT";-1,61795643151508;0,285928980453183;1;1,73605795263174;0,58218534435844;0,868570766561935;0,351351284936998;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"77";"Ireland";"BSDAGE";0,0459369079501481;1,04874081845955;1;0,117565914981355;0,12339417555089;0,152672445404386;0,695994444625862;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"78";"Ireland";"BSDGSLM(1)";1,50052620759162;4,48925220141918;1;0,121010165758832;0,542086357747874;153,760031188423;2,6131949535244e-35;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"79";"Ireland";"BSDGSLM(2)";0,821071954629838;2,27541115375226;1;0,0951878570842466;0,214704771287034;74,4045229631657;6,36430250280201e-18;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"80";"Ireland";"BSBG01(1)";-0,0718754526489439;0,931555059105545;1;0,118097491924152;0,109460407203588;0,370407555371858;0,542782199332799;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"81";"Israel";"CONSTANT";1,61173345814893;5,34970498472973;1;1,37016315236212;8,02535793764653;1,38369979094655;0,239471942322651;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"82";"Israel";"BSDAGE";-0,163390728719684;0,849540997991092;1;0,097641385527019;0,0829034245730616;2,80018646863568;0,0942533446570714;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"83";"Israel";"BSDGSLM(1)";0,473202999625741;1,60620937585505;1;0,121998314763476;0,196581304107625;15,0448310408607;0,000104987385983149;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"84";"Israel";"BSDGSLM(2)";0,443692031526651;1,55851547835192;1;0,0790467908316778;0,123209459805845;31,5061090735454;1,9881377711022e-08;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"85";"Israel";"BSBG01(1)";-0,114411451122231;0,892247983334858;1;0,0844356437942777;0,0751252778664369;1,83606203130687;0,175413203455922;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"86";"Italy";"CONSTANT";0,706982697025356;2,28543320377301;1;1,3962925170053;3,3862474186712;0,256368550875984;0,612626058279314;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"87";"Italy";"BSDAGE";-0,18450116331227;0,831992657312978;1;0,0976092991652356;0,0815914206943436;3,57285859734231;0,05873112626072;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"88";"Italy";"BSDGSLM(1)";1,7618796873085;5,84548509857739;1;0,159214182645575;0,923677193362066;122,458516488671;1,83206028008102e-28;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"89";"Italy";"BSDGSLM(2)";0,993352841908229;2,70440502981807;1;0,112625967041628;0,302265446491485;77,7911176569875;1,14534054270308e-18;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"90";"Italy";"BSBG01(1)";-0,154048654346883;0,85894997243548;1;0,120229648658547;0,10488021572716;1,64169570510871;0,200092969340754;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"91";"Japan";"CONSTANT";-3,28612173781368;0,0464533523554275;1;1,85391182132002;0,102155051721201;3,14187678406642;0,0763059564233899;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"92";"Japan";"BSDAGE";0,234348167534982;1,26559095175804;1;0,129280625401772;0,16346446071039;3,28591432091766;0,0698766985154317;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"93";"Japan";"BSDGSLM(1)";1,73746989844622;5,69131013079081;1;0,165123786749074;0,948072544719804;110,71725226775;6,8241546777117e-26;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"94";"Japan";"BSDGSLM(2)";1,15275951121464;3,17050069172837;1;0,102267075896786;0,323363705881488;127,059093203801;1,80323524258622e-29;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"95";"Japan";"BSBG01(1)";0,310269385636875;1,36467597741276;1;0,0858377871769507;0,116456993728396;13,0653432753375;0,000300810068831528;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"96";"Jordan";"CONSTANT";-1,66317760015006;0,25727064658717;1;3,59542048487993;3,07664773620121;0,213982312941587;0,643663853464303;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"97";"Jordan";"BSDAGE";-0,183271924970598;0,833898492107057;1;0,255377847327811;0,211631175700409;0,515021594641011;0,472973088919381;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"98";"Jordan";"BSDGSLM(1)";1,12524918745203;3,08314915448039;1;0,297366586036421;0,940552391615149;14,3190129620923;0,000154298562068327;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"99";"Jordan";"BSDGSLM(2)";0,50995202620775;1,66858037563435;1;0,354890505590211;0,596924890525007;2,06476144385815;0,150738515562394;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"100";"Jordan";"BSBG01(1)";0,262420846254536;1,30590710422204;1;0,26679829767829;0,348068572906734;0,967454513120496;0,325315837461015;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"101";"Kazakhstan";"CONSTANT";-0,018997321895304;0,99160032635936;1;1,21134756366106;1,24908800161012;0,000245950224227318;0,987487448709384;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"102";"Kazakhstan";"BSDAGE";-0,0572863069535142;0,94438409029614;1;0,0857026097666399;0,0809808132006219;0,446800404282962;0,503858320681685;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"103";"Kazakhstan";"BSDGSLM(1)";0,845762328488492;2,33004864767016;1;0,160415625775378;0,373502053164343;27,7973461138067;1,34710772758346e-07;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"104";"Kazakhstan";"BSDGSLM(2)";0,387746090203306;1,47414887047355;1;0,144626608662811;0,212626960869589;7,18784079917827;0,00733992515726382;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"105";"Kazakhstan";"BSBG01(1)";-0,0104288671222191;0,990775404416079;1;0,100711210799178;0,0990469106591348;0,0107230574653476;0,917524725044338;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"106";"Korea, Republic of";"CONSTANT";2,05522589769086;8,48775065993997;1;1,69500784211326;16,1373954796118;1,47019758115337;0,225314522436737;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"107";"Korea, Republic of";"BSDAGE";-0,104287067641441;0,901336908270121;1;0,117269100595317;0,105728741981062;0,790849279931358;0,373843445404381;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"108";"Korea, Republic of";"BSDGSLM(1)";2,26693987334573;9,70175187412932;1;0,283333480218344;2,79793107149491;64,0153626982622;1,23452779676039e-15;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"109";"Korea, Republic of";"BSDGSLM(2)";1,27304180421789;3,57416086710446;1;0,0913419014926383;0,327440231322936;194,242936128315;3,76913791959777e-44;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"110";"Korea, Republic of";"BSBG01(1)";0,205443095978232;1,22820186388232;1;0,067321220802886;0,0827151726916188;9,31277556165295;0,00227561488035833;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"111";"Kuwait";"CONSTANT";-1,69051510228731;0,564081918784031;1;3,01138116562902;3,02975060619713;0,315142263621861;0,574541696636413;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"112";"Kuwait";"BSDAGE";-0,126196609259596;0,887444134839414;1;0,222107442112342;0,196345206967519;0,322826480224746;0,569913964606942;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"113";"Kuwait";"BSDGSLM(1)";1,1390015196903;3,16359221760474;1;0,533421808519724;2,15627768979382;4,55939346129303;0,0327386658680838;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"114";"Kuwait";"BSDGSLM(2)";0,70820167873909;2,06819535138254;1;0,511560298733662;1,25439577684339;1,9165503764609;0,166237444002209;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"115";"Kuwait";"BSBG01(1)";-0,515766190046823;0,59848702949049;1;0,194206228417101;0,116536753656986;7,05309008279917;0,00791286312758553;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"116";"Lebanon";"CONSTANT";2,47476564373028;13,0751694745345;1;1,28683939029887;17,7497410214782;3,69844754934345;0,0544631199629151;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"117";"Lebanon";"BSDAGE";-0,381253702045412;0,683574097134012;1;0,0925269313453777;0,0637316553361533;16,9782068672341;3,78113474020466e-05;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"118";"Lebanon";"BSDGSLM(1)";0,993415061243185;2,70939586551212;1;0,202465686171329;0,549787850753132;24,0745745427359;9,26759231370592e-07;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"119";"Lebanon";"BSDGSLM(2)";0,163825843162912;1,18076450960459;1;0,20206318045592;0,242528199578536;0,657340596714391;0,417500385542577;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"120";"Lebanon";"BSBG01(1)";-0,11691324083938;0,891329508534887;1;0,159377717495618;0,140521713115711;0,538111400267817;0,463216478975109;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"121";"Lithuania";"CONSTANT";0,782171213725743;2,50520273305545;1;1,69482076815295;5,01444179975048;0,212988474404518;0,644435084311125;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"122";"Lithuania";"BSDAGE";-0,133297778107287;0,875750799750599;1;0,114317395589217;0,100133182769184;1,35963137357008;0,24360137797508;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"123";"Lithuania";"BSDGSLM(1)";1,45382893399311;4,2817050356163;1;0,12892865127851;0,55143235183973;127,153329530524;1,7196128219259e-29;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"124";"Lithuania";"BSDGSLM(2)";0,58699104009803;1,80059633579506;1;0,108593484909771;0,195512276562944;29,2183309185958;6,46645290388201e-08;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"125";"Lithuania";"BSBG01(1)";-0,0361490914108576;0,964633897125937;1;0,0850789790816609;0,0821010122554837;0,180530353367287;0,670917858893095;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"126";"Malaysia";"CONSTANT";-0,569838246320724;0,661948506542341;1;1,69182359979424;1,6045475453235;0,113447004224149;0,736253387856954;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"127";"Malaysia";"BSDAGE";-0,139009753315688;0,870836093836561;1;0,12100093202786;0,105077353536744;1,31981516497862;0,250625225482895;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"128";"Malaysia";"BSDGSLM(1)";1,7229681076172;5,61526915523982;1;0,180422254711646;1,03017545736111;91,1956799312317;1,30144077647199e-21;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"129";"Malaysia";"BSDGSLM(2)";0,804690039022941;2,24021483770039;1;0,145063806259363;0,32860142660195;30,7708231154542;2,90371108938238e-08;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"130";"Malaysia";"BSBG01(1)";-0,0205449057015523;0,980147947848366;1;0,087434588241672;0,0854586299940592;0,0552130535256288;0,814228462662121;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"131";"Malta";"CONSTANT";-0,870256450998622;0,50217781343262;1;1,50512986481643;0,849493854613857;0,334307836002314;0,563133420997666;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"132";"Malta";"BSDAGE";-0,0516354660163133;0,950503144444511;1;0,107987019584862;0,10270095069841;0,228640463596971;0,632533741631492;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"133";"Malta";"BSDGSLM(1)";1,58632340500392;4,88935368304831;1;0,0945054004819102;0,464269539001838;281,754077788593;3,11427088313182e-63;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"134";"Malta";"BSDGSLM(2)";0,91897824424559;2,5076290865269;1;0,0931196767498089;0,233819847029748;97,3929544971111;5,68479478176403e-23;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"135";"Malta";"BSBG01(1)";0,0630184293931394;1,06657213336769;1;0,0993953793489421;0,107299144539927;0,401978438653321;0,526069273616189;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"136";"Morocco";"CONSTANT";6,72074990290288;953,819896365803;1;1,2407862536776;1182,13056735756;29,3387442996984;6,07684588938379e-08;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"137";"Morocco";"BSDAGE";-0,855354346091839;0,425329437169793;1;0,0775966063051818;0,0330468534675558;121,508504935895;2,95730862298788e-28;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"138";"Morocco";"BSDGSLM(1)";2,228932237552;9,52940087406784;1;0,557363840586436;5,7230644737991;15,9924923235844;6,35941737717088e-05;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"139";"Morocco";"BSDGSLM(2)";0,947561697487748;2,63972704405065;1;0,546534896422582;1,54533538333015;3,00593233743381;0,0829602354133426;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"140";"Morocco";"BSBG01(1)";-0,289366278300918;0,754339080599461;1;0,198958520669122;0,155982745701045;2,11529406553626;0,145834039154052;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"141";"New Zealand";"CONSTANT";1,77819424858277;6,51764452161139;1;1,31936572200736;9,69829570957367;1,81646907788297;0,17773414756429;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"142";"New Zealand";"BSDAGE";-0,238387282185954;0,788309123024474;1;0,094344720478922;0,0742629781622693;6,38455982062874;0,0115117306254024;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"143";"New Zealand";"BSDGSLM(1)";1,41525402150004;4,1205228491688;1;0,12775928152366;0,527914798505979;122,711106902141;1,6130581615874e-28;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"144";"New Zealand";"BSDGSLM(2)";0,76574041036058;2,15170122228343;1;0,0880307900084618;0,190756524376393;75,6648080569407;3,36145571819759e-18;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"145";"New Zealand";"BSBG01(1)";0,0840374951235845;1,0880365801492;1;0,0982364815869305;0,10684132558541;0,731813807256709;0,392295894049595;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"146";"Norway";"CONSTANT";-1,55149979409999;0,262838876863108;1;2,0573730878402;0,575679754174826;0,568692283437427;0,450779036511199;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
"147";"Norway";"BSDAGE";-0,00488935268818339;0,996472453895518;1;0,139621046660408;0,140394543287999;0,0012263119287943;0,972064800210237;"BSMMAT0_DIC";"BSDAGE";"BSDGSLM BSBG01";"INDICATOR INDICATOR";"DEFAULT DEFAULT";"TOTWGT";"JRR";"FULL";"N";"05-MAR-26";" 0h 2m";150;5;"NONE"
