BSBG01;percentile;dvar;groupvar;refgroup;compgroup;val;val_se;cval;cval_se;valdiff;valdiff_se;valdiff_t;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Girl;10;BSMMAT0;IDCNTRY;Bahrain;England;368,672566;7,10700461182033;414,528106;7,34756815843421;45,85554;10,2223418253975;4,48581555804281;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Bahrain;Norway (8);368,672566;7,10700461182033;401,842106;5,5388643759498;33,16954;9,01046797495009;3,68122278356843;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Bahrain;United Arab Emirates (Dubai);368,672566;7,10700461182033;392,688156;6,40521921889689;24,01559;9,56746297586573;2,51013148005696;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Bahrain;United Arab Emirates (Abu Dhabi);368,672566;7,10700461182033;340,08697;6,2681495529247;-28,585596;9,47624468712504;-3,01655317520853;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Bahrain;Canada (Ontario);368,672566;7,10700461182033;430,499422;4,5864099609677;61,826856;8,45840829485662;7,30951425430664;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Bahrain;Canada (Quebec);368,672566;7,10700461182033;458,009004;6,7265147778494;89,336438;9,78547472578933;9,12949453178357;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Bahrain;Argentina, Buenos Aires;368,672566;7,10700461182033;268,75091;8,18196364586276;-99,921656;10,8376216788858;-9,21988780939554;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Australia;296,508176;4,88587875231839;398,137218;6,65676303580608;101,629042;8,25737883939149;12,3076637243749;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Bahrain;296,508176;4,88587875231839;368,672566;7,10700461182033;72,16439;8,6244608953135;8,36740880107809;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Botswana;296,508176;4,88587875231839;296,508176;4,88587875231839;0;6,9096759956392;0;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Canada;296,508176;4,88587875231839;435,566202;3,83680496733075;139,058026;6,2123170829965;22,3842447418871;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Chile;296,508176;4,88587875231839;316,723026;6,33097177140017;20,21485;7,99706288287281;2,5277842998201;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Chinese Taipei;296,508176;4,88587875231839;465,305694;5,27356159616876;168,797518;7,18903770270697;23,4798487614609;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Georgia;296,508176;4,88587875231839;338,417844;8,58510127787062;41,909668;9,87804510688487;4,24270870870892;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Hong Kong, SAR;296,508176;4,88587875231839;497,14825;10,8100683255181;200,640074;11,8629418098854;16,9131803236872;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Hungary;296,508176;4,88587875231839;384,780506;8,55387421330861;88,27233;9,85091748211619;8,96082320862535;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Iran, Islamic Republic of;296,508176;4,88587875231839;322,496774;6,70567555402258;25,988598;8,29686060014102;3,13234116523041;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Ireland;296,508176;4,88587875231839;426,931638;5,99269495726872;130,423462;7,7320245753121;16,8679575096585;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Israel;296,508176;4,88587875231839;376,883946;7,06052118132622;80,37577;8,58619651151268;9,36104477602269;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Italy;296,508176;4,88587875231839;393,991462;6,05738667108301;97,483286;7,78227116370089;12,526328619169;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Japan;296,508176;4,88587875231839;472,43579;5,57115816690749;175,927614;7,41010219248401;23,7415907945833;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Kazakhstan;296,508176;4,88587875231839;410,105288;8,05588957901385;113,597112;9,42173912245612;12,0569154509117;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Jordan;296,508176;4,88587875231839;278,210844;6,47393298319698;-18,297332;8,1107101694785;-2,25594696613064;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Korea, Republic of;296,508176;4,88587875231839;497,20833;4,72236012503072;200,700154;6,79503468223941;29,5362957490978;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Kuwait;296,508176;4,88587875231839;292,768408;7,94765237000109;-3,73976799999999;9,32936168109803;-,40086000820153;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Lebanon;296,508176;4,88587875231839;344,479238;5,1068974117554;47,971062;7,06768790741005;6,78737695105427;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Lithuania;296,508176;4,88587875231839;409,852398;7,12863226407519;113,344222;8,64229189155111;13,1150652422198;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Malaysia;296,508176;4,88587875231839;357,439348;7,05849754945726;60,931172;8,58453253462589;7,09778566907782;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Malta;296,508176;4,88587875231839;375,57671;3,72211239299941;79,068534;6,14214391303851;12,8731164752024;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Morocco;296,508176;4,88587875231839;285,641224;3,52920411715531;-10,866952;6,02719610456656;-1,80298629934516;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Oman;296,508176;4,88587875231839;305,316528;5,6307975623471;8,80835200000001;7,45504475979121;1,18152905633885;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;New Zealand;296,508176;4,88587875231839;383,64756;5,1400642686274;87,139384;7,09169033926161;12,2875336952562;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Norway;296,508176;4,88587875231839;420,14939;4,83519205298507;123,641214;6,87392852534897;17,9869798680694;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Qatar;296,508176;4,88587875231839;315,348552;5,25743711809603;18,840376;7,17721786161534;2,62502495580644;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Russian Federation;296,508176;4,88587875231839;422,93186;7,08016264477167;126,423684;8,60235515767493;14,6964036804742;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Saudi Arabia;296,508176;4,88587875231839;275,292834;7,04656778304772;-21,215342;8,5747261590935;-2,47417137368301;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Singapore;296,508176;4,88587875231839;519,549752;10,1243725071262;223,041576;11,2416515621776;19,8406412764492;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Slovenia;296,508176;4,88587875231839;424,388486;5,82436626481081;127,88031;7,60230580607111;16,8212530858567;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;South Africa;296,508176;4,88587875231839;269,995784;4,26049276158121;-26,512392;6,48256197454696;-4,08980154823014;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Sweden;296,508176;4,88587875231839;405,522312;5,85356221594198;109,014136;7,62469683320326;14,2975043316183;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Thailand;296,508176;4,88587875231839;335,321352;5,26844949840216;38,813176;7,18528853279882;5,40175607741133;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;United Arab Emirates;296,508176;4,88587875231839;352,826566;3,6413820747851;56,31839;6,09356009217293;9,24228023488929;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Turkey;296,508176;4,88587875231839;329,015024;7,60205721925493;32,506848;9,03676297947348;3,59717833408241;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Egypt;296,508176;4,88587875231839;269,594518;7,84019014516638;-26,913658;9,23798639827534;-2,91336843763102;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;United States;296,508176;4,88587875231839;409,843174;5,31885880120031;113,334998;7,22233135001866;15,6923010739056;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;England;296,508176;4,88587875231839;414,528106;7,34756815843421;118,01993;8,82375028121221;13,3752572589561;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Norway (8);296,508176;4,88587875231839;401,842106;5,5388643759498;105,33393;7,38585335337238;14,2615788535667;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;United Arab Emirates (Dubai);296,508176;4,88587875231839;392,688156;6,40521921889689;96,17998;8,05596949004168;11,938970240502;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;United Arab Emirates (Abu Dhabi);296,508176;4,88587875231839;340,08697;6,2681495529247;43,578794;7,94742159446612;5,48338772292443;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Canada (Ontario);296,508176;4,88587875231839;430,499422;4,5864099609677;133,991246;6,70126611264021;19,9949149530504;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Canada (Quebec);296,508176;4,88587875231839;458,009004;6,7265147778494;161,500828;8,31371230191318;19,4258379572306;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Botswana;Argentina, Buenos Aires;296,508176;4,88587875231839;268,75091;8,18196364586276;-27,757266;9,52976076743672;-2,91269284480329;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Australia;435,566202;3,83680496733075;398,137218;6,65676303580608;-37,428984;7,68333042841501;-4,87145312162778;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Bahrain;435,566202;3,83680496733075;368,672566;7,10700461182033;-66,893636;8,0765454811924;-8,28245642345148;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Botswana;435,566202;3,83680496733075;296,508176;4,88587875231839;-139,058026;6,2123170829965;-22,3842447418871;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Canada;435,566202;3,83680496733075;435,566202;3,83680496733075;0;5,4260616209796;0;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Chile;435,566202;3,83680496733075;316,723026;6,33097177140017;-118,843176;7,40285593049059;-16,0536929417353;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Chinese Taipei;435,566202;3,83680496733075;465,305694;5,27356159616876;29,739492;6,52161975784543;4,56013890785702;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Georgia;435,566202;3,83680496733075;338,417844;8,58510127787062;-97,148358;9,40345874179441;-10,3311303497527;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Hong Kong, SAR;435,566202;3,83680496733075;497,14825;10,8100683255181;61,582048;11,4707737123397;5,36860455487434;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Hungary;435,566202;3,83680496733075;384,780506;8,55387421330861;-50,785696;9,37495794200912;-5,41716520907573;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Iran, Islamic Republic of;435,566202;3,83680496733075;322,496774;6,70567555402258;-113,069428;7,72574637126731;-14,6354051202761;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Ireland;435,566202;3,83680496733075;426,931638;5,99269495726872;-8,63456400000001;7,11571958470876;-1,21344916662471;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Israel;435,566202;3,83680496733075;376,883946;7,06052118132622;-58,682256;8,03567244910407;-7,3027187670576;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Italy;435,566202;3,83680496733075;393,991462;6,05738667108301;-41,57474;7,17028630114224;-5,79819804313492;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Japan;435,566202;3,83680496733075;472,43579;5,57115816690749;36,869588;6,76453070641518;5,45042806369915;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Kazakhstan;435,566202;3,83680496733075;410,105288;8,05588957901385;-25,460914;8,92291596209433;-2,85342976535487;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Jordan;435,566202;3,83680496733075;278,210844;6,47393298319698;-157,355358;7,52548208610316;-20,909671460195;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Korea, Republic of;435,566202;3,83680496733075;497,20833;4,72236012503072;61,642128;6,08455072357968;10,1309251578947;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Kuwait;435,566202;3,83680496733075;292,768408;7,94765237000109;-142,797794;8,82531872238719;-16,1804687730727;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Lebanon;435,566202;3,83680496733075;344,479238;5,1068974117554;-91,086964;6,38760311318165;-14,2599598606918;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Lithuania;435,566202;3,83680496733075;409,852398;7,12863226407519;-25,713804;8,09558338316317;-3,17627560398901;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Malaysia;435,566202;3,83680496733075;357,439348;7,05849754945726;-78,126854;8,03389444871092;-9,7246552713343;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Malta;435,566202;3,83680496733075;375,57671;3,72211239299941;-59,989492;5,34557695889356;-11,2222670183794;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Morocco;435,566202;3,83680496733075;285,641224;3,52920411715531;-149,924978;5,2130944800454;-28,7593057393992;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Oman;435,566202;3,83680496733075;305,316528;5,6307975623471;-130,249674;6,81373271749545;-19,1157592174934;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;New Zealand;435,566202;3,83680496733075;383,64756;5,1400642686274;-51,918642;6,41415099938831;-8,09439035734445;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Norway;435,566202;3,83680496733075;420,14939;4,83519205298507;-15,416812;6,17253226371348;-2,49764786012233;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Qatar;435,566202;3,83680496733075;315,348552;5,25743711809603;-120,21765;6,50858797344461;-18,4706192019674;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Russian Federation;435,566202;3,83680496733075;422,93186;7,08016264477167;-12,634342;8,05293582699838;-1,56891129787002;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Saudi Arabia;435,566202;3,83680496733075;275,292834;7,04656778304772;-160,273368;8,0234151007174;-19,9757043588172;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Singapore;435,566202;3,83680496733075;519,549752;10,1243725071262;83,98355;10,8270028641535;7,75686042146128;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;Slovenia;435,566202;3,83680496733075;424,388486;5,82436626481081;-11,177716;6,97454763723068;-1,60264386758683;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;10;BSMMAT0;IDCNTRY;Canada;South Africa;435,566202;3,83680496733075;269,995784;4,26049276158121;-165,570418;5,73348680375387;-28,8777882756435;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
