S_SEX;dvar;groupvar;refgroup;compgroup;pct;pct_se;cpct;cpct_se;pctdiff;pctdiff_se;pctdiff_t;mnx;mnx_se;cmnx;cmnx_se;mnxdiff;mnxdiff_se;mnxdiff_t;weight;method;jk2type;date;time;reps;infile;selcrit
Girl;S_HISCED;IDCNTRY;Germany;France;49,0407427100432;1,02274339808776;49,9726052090719;,694410151289268;,931862499028732;1,23620771577663;,753807379727686;2,26298740145528;,0465129446834134;2,75336907578912;,0335891204791734;,490381674333833;,0573731909317121;8,5472267860699;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany;Germany;49,0407427100432;1,02274339808776;49,0407427100432;1,02274339808776;0; ; ;2,26298740145528;,0465129446834134;2,26298740145528;,0465129446834134;0; ; ;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany;Italy;49,0407427100432;1,02274339808776;47,7032149367545;,663377580808864;-1,33752777328871;1,21904629651704;-1,09719194185667;2,26298740145528;,0465129446834134;2,60193829578539;,040443477289076;,338950894330104;,0616370738951346;5,49913993170367;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany;Kazakhstan;49,0407427100432;1,02274339808776;48,3735820722057;,675688311911242;-,667160637837547;1,22578903290312;-,544270359686173;2,26298740145528;,0465129446834134;2,87263381053618;,0378690725666233;,609646409080897;,0599793354429544;10,1642741550667;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany;Korea, Republic of;49,0407427100432;1,02274339808776;47,1466201186721;,894623957772276;-1,89412259137113;1,35880686050381;-1,39396013254513;2,26298740145528;,0465129446834134;3,50445122483392;,0309149786593718;1,24146382337863;,0558497084023873;22,2286536293816;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany;Luxembourg;49,0407427100432;1,02274339808776;47,84017606806;,716578984912065;-1,20056664198321;1,24879521938135;-,961379915097664;2,26298740145528;,0465129446834134;2,7774628090119;,0231409985615958;,51447540755662;,0519515142950622;9,9029915592955;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany;Portugal;49,0407427100432;1,02274339808776;48,5856219158812;1,01166858133856;-,455120794161992;1,43856782141117;-,316370759437355;2,26298740145528;,0465129446834134;2,33243703998856;,0563850815841776;,0694496385332743;,0730939905079524;,950141564999361;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany;United States;49,0407427100432;1,02274339808776;49,5121080467451;,442155665353752;,471365336701872;1,11422874255537;,423041803445892;2,26298740145528;,0465129446834134;3,0407288590299;,0340585441582643;,777741457574617;,0576492710561262;13,49091572758;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany;Uruguay;49,0407427100432;1,02274339808776;50,7140616900339;1,01088003793916;1,67331897999065;1,43801338986672;1,16363240549919;2,26298740145528;,0465129446834134;1,90645901717021;,0546572858766248;-,356528384285074;,0717695821537325;-4,96768092534494;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany;Russian Federation (Moscow);49,0407427100432;1,02274339808776;49,1601296059695;,806981779670849;,119386895926283;1,30277536477047;,0916404310019458;2,26298740145528;,0465129446834134;3,55851229277837;,0318821114515709;1,29552489132309;,0563908064646416;22,9740443973862;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany;Germany, North-Rhine Westphalia;49,0407427100432;1,02274339808776;48,2561180753495;1,18705673126684;-,784624634693735;1,56687834294116;-,500756576430134;2,26298740145528;,0465129446834134;2,34490332415436;,0487773335375825;,0819159226990802;,0673994235150334;1,21538016836018;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Italy;Chile;47,7032149367545;,663377580808864;49,2064987609093;1,64097743545338;1,50328382415482;1,76999343456042;,849316045360453;2,60193829578539;,040443477289076;2,62082380231418;,0587248791570818;,0188855065287883;,0713041814148782;,264858331644035;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Italy;Denmark;47,7032149367545;,663377580808864;49,9416779964856;,93850774264443;2,23846305973112;1,14928960567968;1,94769277357842;2,60193829578539;,040443477289076;3,00571250563908;,0313630054431706;,403774209853686;,0511792239650071;7,88941641885308;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Italy;Finland;47,7032149367545;,663377580808864;49,8185421696656;,837623607370518;2,11532723291106;1,06849572874402;1,97972455668826;2,60193829578539;,040443477289076;3,19292183273676;,0278217478756625;,590983536951367;,0490889448866946;12,0390352311596;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Italy;France;47,7032149367545;,663377580808864;49,9726052090719;,694410151289268;2,26939027231744;,960351640251322;2,36308262223986;2,60193829578539;,040443477289076;2,75336907578912;,0335891204791734;,151430780003728;,0525728434631078;2,8803992713461;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Italy;Germany;47,7032149367545;,663377580808864;49,0407427100432;1,02274339808776;1,33752777328871;1,21904629651704;1,09719194185667;2,60193829578539;,040443477289076;2,26298740145528;,0465129446834134;-,338950894330104;,0616370738951346;-5,49913993170367;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Italy;Italy;47,7032149367545;,663377580808864;47,7032149367545;,663377580808864;0; ; ;2,60193829578539;,040443477289076;2,60193829578539;,040443477289076;0; ; ;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Italy;Kazakhstan;47,7032149367545;,663377580808864;48,3735820722057;,675688311911242;,670367135451166;,946902587161575;,707957866564343;2,60193829578539;,040443477289076;2,87263381053618;,0378690725666233;,270695514750793;,0554052480572751;4,88573779998173;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Italy;Korea, Republic of;47,7032149367545;,663377580808864;47,1466201186721;,894623957772276;-,556594818082417;1,1137422684535;-,499751902974179;2,60193829578539;,040443477289076;3,50445122483392;,0309149786593718;,902512929048528;,0509059010404631;17,7290434036548;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Italy;Luxembourg;47,7032149367545;,663377580808864;47,84017606806;,716578984912065;,136961131305505;,976501539342067;,140256953816769;2,60193829578539;,040443477289076;2,7774628090119;,0231409985615958;,175524513226516;,0465959297542155;3,76694947718339;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Italy;Portugal;47,7032149367545;,663377580808864;48,5856219158812;1,01166858133856;,882406979126721;1,20976986786223;,72940069228705;2,60193829578539;,040443477289076;2,33243703998856;,0563850815841776;-,26950125579683;,06938985718739;-3,8838710255453;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Italy;United States;47,7032149367545;,663377580808864;49,5121080467451;,442155665353752;1,80889310999058;,797227349709127;2,26898024842044;2,60193829578539;,040443477289076;3,0407288590299;,0340585441582643;,438790563244513;,0528739944151418;8,29879732178611;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Italy;Uruguay;47,7032149367545;,663377580808864;50,7140616900339;1,01088003793916;3,01084675327937;1,20911052671942;2,49013360378927;2,60193829578539;,040443477289076;1,90645901717021;,0546572858766248;-,695479278615178;,0679933361045852;-10,2286388410978;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Italy;Russian Federation (Moscow);47,7032149367545;,663377580808864;49,1601296059695;,806981779670849;1,456914669215;1,04464798254749;1,39464651591261;2,60193829578539;,040443477289076;3,55851229277837;,0318821114515709;,956573996992983;,0514989697551553;18,5746239495835;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Italy;Germany, North-Rhine Westphalia;47,7032149367545;,663377580808864;48,2561180753495;1,18705673126684;,552903138594978;1,35984318874117;,406593306620017;2,60193829578539;,040443477289076;2,34490332415436;,0487773335375825;-,257034971631024;,0633632631914469;-4,05652989894813;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Kazakhstan;Chile;48,3735820722057;,675688311911242;49,2064987609093;1,64097743545338;,832916688703655;1,77464408784427;,469342948486888;2,87263381053618;,0378690725666233;2,62082380231418;,0587248791570818;-,251810008222005;,0698761625239254;-3,60366109309145;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Kazakhstan;Denmark;48,3735820722057;,675688311911242;49,9416779964856;,93850774264443;1,56809592427995;1,15643913711747;1,35596926284298;2,87263381053618;,0378690725666233;3,00571250563908;,0313630054431706;,133078695102893;,0491701613530455;2,70649295102731;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Kazakhstan;Finland;48,3735820722057;,675688311911242;49,8185421696656;,837623607370518;1,44496009745989;1,07618214186905;1,34267243549532;2,87263381053618;,0378690725666233;3,19292183273676;,0278217478756625;,320288022200574;,0469905981225299;6,81600224294678;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Kazakhstan;France;48,3735820722057;,675688311911242;49,9726052090719;,694410151289268;1,59902313686628;,968896358269061;1,65035519353478;2,87263381053618;,0378690725666233;2,75336907578912;,0335891204791734;-,119264734747065;,0506191235761802;-2,35612010483696;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Kazakhstan;Germany;48,3735820722057;,675688311911242;49,0407427100432;1,02274339808776;,667160637837547;1,22578903290312;,544270359686173;2,87263381053618;,0378690725666233;2,26298740145528;,0465129446834134;-,609646409080897;,0599793354429544;-10,1642741550667;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Kazakhstan;Italy;48,3735820722057;,675688311911242;47,7032149367545;,663377580808864;-,670367135451166;,946902587161575;-,707957866564343;2,87263381053618;,0378690725666233;2,60193829578539;,040443477289076;-,270695514750793;,0554052480572751;-4,88573779998173;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Kazakhstan;Kazakhstan;48,3735820722057;,675688311911242;48,3735820722057;,675688311911242;0; ; ;2,87263381053618;,0378690725666233;2,87263381053618;,0378690725666233;0; ; ;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Kazakhstan;Korea, Republic of;48,3735820722057;,675688311911242;47,1466201186721;,894623957772276;-1,22696195353358;1,12111851321508;-1,09440878825109;2,87263381053618;,0378690725666233;3,50445122483392;,0309149786593718;,631817414297735;,0488856069059759;12,9244056540597;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Kazakhstan;Luxembourg;48,3735820722057;,675688311911242;47,84017606806;,716578984912065;-,533406004145661;,984906156174826;-,541580536177478;2,87263381053618;,0378690725666233;2,7774628090119;,0231409985615958;-,0951710015242768;,0443798656091245;-2,14446349077519;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Kazakhstan;Portugal;48,3735820722057;,675688311911242;48,5856219158812;1,01166858133856;,212039843675555;1,21656401940918;,174294028339364;2,87263381053618;,0378690725666233;2,33243703998856;,0563850815841776;-,540196770547623;,0679216024716036;-7,95323948332147;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Kazakhstan;United States;48,3735820722057;,675688311911242;49,5121080467451;,442155665353752;1,13852597453942;,807500047837697;1,40993920382808;2,87263381053618;,0378690725666233;3,0407288590299;,0340585441582643;,16809504849372;,0509318278411115;3,30039300804429;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Kazakhstan;Uruguay;48,3735820722057;,675688311911242;50,7140616900339;1,01088003793916;2,3404796178282;1,21590836248352;1,92488158651013;2,87263381053618;,0378690725666233;1,90645901717021;,0546572858766248;-,966174793365971;,0664942520557624;-14,5302001826524;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Kazakhstan;Russian Federation (Moscow);48,3735820722057;,675688311911242;49,1601296059695;,806981779670849;,78654753376383;1,05250856888398;,747307487099933;2,87263381053618;,0378690725666233;3,55851229277837;,0318821114515709;,68587848224219;,0495028856498949;13,855323245053;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Kazakhstan;Germany, North-Rhine Westphalia;48,3735820722057;,675688311911242;48,2561180753495;1,18705673126684;-,117463996856188;1,3658910564534;-,0859980715893905;2,87263381053618;,0378690725666233;2,34490332415436;,0487773335375825;-,527730486381817;,0617518819477815;-8,54598223950608;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Korea, Republic of;Chile;47,1466201186721;,894623957772276;49,2064987609093;1,64097743545338;2,05987864223724;1,8689994567916;1,10212907486517;3,50445122483392;,0309149786593718;2,62082380231418;,0587248791570818;-,883627422519739;,066365257006383;-13,3146086126774;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Korea, Republic of;Denmark;47,1466201186721;,894623957772276;49,9416779964856;,93850774264443;2,79505787781353;1,29659122657207;2,15569704663443;3,50445122483392;,0309149786593718;3,00571250563908;,0313630054431706;-,498738719194841;,0440383243997517;-11,3251066200342;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Korea, Republic of;Finland;47,1466201186721;,894623957772276;49,8185421696656;,837623607370518;2,67192205099347;1,22554695277029;2,18018742158653;3,50445122483392;,0309149786593718;3,19292183273676;,0278217478756625;-,31152939209716;,041590690789723;-7,49036349677892;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Korea, Republic of;France;47,1466201186721;,894623957772276;49,9726052090719;,694410151289268;2,82598509039986;1,13250054482712;2,49534987272899;3,50445122483392;,0309149786593718;2,75336907578912;,0335891204791734;-,751082149044799;,0456504646205692;-16,452891669067;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Korea, Republic of;Germany;47,1466201186721;,894623957772276;49,0407427100432;1,02274339808776;1,89412259137113;1,35880686050381;1,39396013254513;3,50445122483392;,0309149786593718;2,26298740145528;,0465129446834134;-1,24146382337863;,0558497084023873;-22,2286536293816;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Korea, Republic of;Italy;47,1466201186721;,894623957772276;47,7032149367545;,663377580808864;,556594818082417;1,1137422684535;,499751902974179;3,50445122483392;,0309149786593718;2,60193829578539;,040443477289076;-,902512929048528;,0509059010404631;-17,7290434036548;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Korea, Republic of;Kazakhstan;47,1466201186721;,894623957772276;48,3735820722057;,675688311911242;1,22696195353358;1,12111851321508;1,09440878825109;3,50445122483392;,0309149786593718;2,87263381053618;,0378690725666233;-,631817414297735;,0488856069059759;-12,9244056540597;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Korea, Republic of;Korea, Republic of;47,1466201186721;,894623957772276;47,1466201186721;,894623957772276;0; ; ;3,50445122483392;,0309149786593718;3,50445122483392;,0309149786593718;0; ; ;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Korea, Republic of;Luxembourg;47,1466201186721;,894623957772276;47,84017606806;,716578984912065;,693555949387921;1,14622749375407;,605077048986514;3,50445122483392;,0309149786593718;2,7774628090119;,0231409985615958;-,726988415822011;,038616599020851;-18,8258011905573;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Korea, Republic of;Portugal;47,1466201186721;,894623957772276;48,5856219158812;1,01166858133856;1,43900179720914;1,35049077904579;1,06553989078392;3,50445122483392;,0309149786593718;2,33243703998856;,0563850815841776;-1,17201418484536;,0643040693172974;-18,2261277907974;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Korea, Republic of;United States;47,1466201186721;,894623957772276;49,5121080467451;,442155665353752;2,365487928073;,997924675626648;2,37040729210107;3,50445122483392;,0309149786593718;3,0407288590299;,0340585441582643;-,463722365804015;,0459969600700944;-10,0815872417949;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Korea, Republic of;Uruguay;47,1466201186721;,894623957772276;50,7140616900339;1,01088003793916;3,56744157136178;1,34990017294762;2,6427447324286;3,50445122483392;,0309149786593718;1,90645901717021;,0546572858766248;-1,59799220766371;,0627945443880956;-25,4479465252184;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Korea, Republic of;Russian Federation (Moscow);47,1466201186721;,894623957772276;49,1601296059695;,806981779670849;2,01350948729741;1,20481186022585;1,67122316252761;3,50445122483392;,0309149786593718;3,55851229277837;,0318821114515709;,0540610679444558;,0444095140270619;1,21733077086843;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Korea, Republic of;Germany, North-Rhine Westphalia;47,1466201186721;,894623957772276;48,2561180753495;1,18705673126684;1,10949795667739;1,48642379860727;,746421012444069;3,50445122483392;,0309149786593718;2,34490332415436;,0487773335375825;-1,15954790067955;,0577491486737769;-20,0790475237964;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Luxembourg;Chile;47,84017606806;,716578984912065;49,2064987609093;1,64097743545338;1,36632269284932;1,79061229340267;,763047756280571;2,7774628090119;,0231409985615958;2,62082380231418;,0587248791570818;-,156639006697728;,0631198641193217;-2,48161191224395;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Luxembourg;Denmark;47,84017606806;,716578984912065;49,9416779964856;,93850774264443;2,10150192842561;1,18079728345773;1,77973133734843;2,7774628090119;,0231409985615958;3,00571250563908;,0313630054431706;,22824969662717;,0389761969008795;5,85613053032426;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Luxembourg;Finland;47,84017606806;,716578984912065;49,8185421696656;,837623607370518;1,97836610160555;1,10231517690813;1,79473724307656;2,7774628090119;,0231409985615958;3,19292183273676;,0278217478756625;,415459023724851;,0361877806626036;11,4806439112246;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Luxembourg;France;47,84017606806;,716578984912065;49,9726052090719;,694410151289268;2,13242914101194;,997843123858249;2,13703846829822;2,7774628090119;,0231409985615958;2,75336907578912;,0335891204791734;-,024093733222788;,0407889057096682;-,59069329768945;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Luxembourg;Germany;47,84017606806;,716578984912065;49,0407427100432;1,02274339808776;1,20056664198321;1,24879521938135;,961379915097664;2,7774628090119;,0231409985615958;2,26298740145528;,0465129446834134;-,51447540755662;,0519515142950622;-9,9029915592955;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Luxembourg;Italy;47,84017606806;,716578984912065;47,7032149367545;,663377580808864;-,136961131305505;,976501539342067;-,140256953816769;2,7774628090119;,0231409985615958;2,60193829578539;,040443477289076;-,175524513226516;,0465959297542155;-3,76694947718339;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Luxembourg;Kazakhstan;47,84017606806;,716578984912065;48,3735820722057;,675688311911242;,533406004145661;,984906156174826;,541580536177478;2,7774628090119;,0231409985615958;2,87263381053618;,0378690725666233;,0951710015242768;,0443798656091245;2,14446349077519;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Luxembourg;Korea, Republic of;47,84017606806;,716578984912065;47,1466201186721;,894623957772276;-,693555949387921;1,14622749375407;-,605077048986514;2,7774628090119;,0231409985615958;3,50445122483392;,0309149786593718;,726988415822011;,038616599020851;18,8258011905573;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Luxembourg;Luxembourg;47,84017606806;,716578984912065;47,84017606806;,716578984912065;0; ; ;2,7774628090119;,0231409985615958;2,7774628090119;,0231409985615958;0; ; ;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Luxembourg;Portugal;47,84017606806;,716578984912065;48,5856219158812;1,01166858133856;,745445847821216;1,23974140855469;,601291400510908;2,7774628090119;,0231409985615958;2,33243703998856;,0563850815841776;-,445025769023346;,0609490216466363;-7,3016064409281;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Luxembourg;United States;47,84017606806;,716578984912065;49,5121080467451;,442155665353752;1,67193197868508;,842013701801832;1,98563512102867;2,7774628090119;,0231409985615958;3,0407288590299;,0340585441582643;,263266050017997;,0411763311212669;6,39362572742727;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
