IDCNTRY;EqVar;TOTWGTS;mean;stdev;var;TOTWGTS.se;mean.se;stdev.se;var.se;NObs;xvar;dvar;weight;method;jk2type;shortcut;missoptn;date;time;reps;npv;infile;selcrit
Cyprus;HISCED_D4;8095,14329467731;,355107895869583;,47857556456407;,229034570997818;59,8622821489853;,00945585539718635;,00287712784059706;,00275267404320834;2917; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Cyprus;HISCED_D5;8095,14329467731;,146472252725475;,353600873036458;,125033577412145;59,8622821489853;,00775079069163946;,00776201882141941;,00548502301540915;2917; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Cyprus;SGENDER_D2;8095,14329467731;,509783402482102;,499935155535898;,249935159740703;59,8622821489853;,00656050745514737;,000124042288569642;,000124027052770315;2917; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Czech Republic;OPDISC;92957,5911023145;48,9390926577418;8,31455881010363;69,1318882066718;2510,83306740443;,229655272856206;,194947883863566;3,2330489834874;4493; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Czech Republic;PV_CIV;92957,5911023145;512,048356843677;86,6846274156627;7514,41786767991;2510,83306740443;2,30256112912688;1,31250871924691;227,398921115873;4493; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Czech Republic;SAGE;92957,5911023145;14,3944639534358;,479326348601333;,229753748463486;2510,83306740443;,00884638144431588;,00978040763664525;,00937030406664133;4493; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Czech Republic;HISCED_D1;92957,5911023145;,000465520044778393;,021571006964544;,000465308341464406;2510,83306740443;,000329963905436746;,00896538913007294;,000329737374887555;4493; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Czech Republic;HISCED_D2;92957,5911023145;,00023727337462389;,0154019358485212;,000237219627881961;2510,83306740443;,000237357660331435;,0154033103169103;,000237303856716435;4493; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Czech Republic;HISCED_D3;92957,5911023145;,00841559179163571;,0913502018445452;,00834485937703915;2510,83306740443;,00150808089877276;,00812198190822301;,00148273378994061;4493; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Czech Republic;HISCED_D4;92957,5911023145;,666987982903398;,471293330118982;,22211740301464;2510,83306740443;,0102547104816209;,00363275754050134;,00342421111418173;4493; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Czech Republic;HISCED_D5;92957,5911023145;,0510722421000351;,220146291240903;,0484643895471245;2510,83306740443;,00311873110865144;,00637552189036631;,00280151916586076;4493; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Czech Republic;SGENDER_D2;92957,5911023145;,461362947911486;,498507624388968;,248509851573932;2510,83306740443;,00969656579340235;,000758064631216547;,000755750275633664;4493; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Denmark;OPDISC;56918,1250338996;54,801179376859;9,44889727968114;89,2816598019656;1352,1616677983;,34678875805495;,175746019731822;3,32160579177999;4137; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Denmark;PV_CIV;56918,1250338996;581,363243811569;97,8749633240819;9579,84900806937;1352,1616677983;3,3712091716686;1,57970768300131;309,360650087394;4137; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Denmark;SAGE;56918,1250338996;14,8946961373167;,392500124093651;,154056347413531;1352,1616677983;,00930576640154409;,00919207857759933;,00719265187604052;4137; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Denmark;HISCED_D1;56918,1250338996;,00260215906917718;,0509453966200577;,00259543343677498;1352,1616677983;,000769759854586485;,00767430725848634;,000765921087959412;4137; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Denmark;HISCED_D2;56918,1250338996;,00540759310561491;,0733378860947376;,00537844553684471;1352,1616677983;,0014111448082731;,00942666418549329;,00139556851612993;4137; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Denmark;HISCED_D3;56918,1250338996;,0403724487464154;,196832910895359;,0387431948115404;1352,1616677983;,00365042708108329;,00851069309029264;,00335486255271647;4137; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Denmark;HISCED_D4;56918,1250338996;,212496390639588;,409077761187684;,167344614698328;1352,1616677983;,00960231501699767;,00675249162534631;,00552346980760588;4137; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Denmark;HISCED_D5;56918,1250338996;,513865106085667;,499812112505115;,249812147806825;1352,1616677983;,0097993530194873;,0002648597599491;,000264762919905381;4137; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Denmark;SGENDER_D2;56918,1250338996;,535180950670939;,498765146452119;,248766671315404;1352,1616677983;,00811073620101046;,000574867075384838;,000573430353545833;4137; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Dominican Republic;OPDISC;117872,132354892;47,0979825682581;9,89087874138042;97,8294822766912;6317,32492829504;,256301465159211;,201275022765471;3,9879259454655;3385; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Dominican Republic;PV_CIV;117872,132354892;381,693402283268;65,4848436147967;4288,7147934843;6317,32492829504;2,67687722774912;1,55460510421988;203,425275867474;3385; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Dominican Republic;SAGE;117872,132354892;14,8080345480762;1,13351977265855;1,28486707500789;6317,32492829504;,0623235616929991;,0265501086086931;,0601708106383415;3385; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Dominican Republic;HISCED_D1;117872,132354892;,0906091827896118;,2870537542782;,0823998578452093;6317,32492829504;,00955359100075111;,0136839520969663;,00783234422663455;3385; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Dominican Republic;HISCED_D2;117872,132354892;,0642300677750118;,245163366117861;,0601050760862402;6317,32492829504;,00594295827324756;,0104955773013696;,00517134895110484;3385; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Dominican Republic;HISCED_D3;117872,132354892;,121919558941248;,327194266954659;,107056088327997;6317,32492829504;,00808845674950593;,00931664919822808;,00610755139412047;3385; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Dominican Republic;HISCED_D4;117872,132354892;,456703763710322;,498124021685373;,24812754098001;6317,32492829504;,013982894792489;,00118790233491461;,00118360760328818;3385; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Dominican Republic;HISCED_D5;117872,132354892;,0780150942536013;,268196475655859;,0719293495542239;6317,32492829504;,00531820586048646;,00839383168690603;,00449236341432645;3385; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Dominican Republic;SGENDER_D2;117872,132354892;,543280098233285;,498125424130945;,248128938165634;6317,32492829504;,0152456675007561;,00125021435421682;,00124592978191484;3385; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
England;OPDISC;460607,587533338;53,460147896054;10,3714622487533;107,567229177315;12456,9090057335;,333825552912011;,221443476647757;4,59148344058428;2429; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
England;PV_CIV;460607,587533338;528,046663807658;103,713572783739;10756,8104986316;12456,9090057335;4,49906210281153;2,82923308574626;585,056377008392;2429; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
England;SAGE;460607,587533338;14,0323136807105;,304118139225724;,0924878426061171;12456,9090057335;,00873913394468405;,00399273083292973;,00242538789051146;2429; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
England;HISCED_D1;460607,587533338;,0031952935158053;,0564366062952886;,00318509053012941;12456,9090057335;,00165403423154209;,0161629262339493;,00164521962793919;2429; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
England;HISCED_D2;460607,587533338;,00465191553019184;,0680461994871975;,00463028526465147;12456,9090057335;,00152227136333229;,0110069258633323;,00150785505338423;2429; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
England;HISCED_D3;460607,587533338;,0703069269820376;,255663851392027;,0653640049086043;12456,9090057335;,00688334261340023;,011554274215258;,00591336441168416;2429; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
England;HISCED_D4;460607,587533338;,394788111021827;,488805663988921;,23893097714765;12456,9090057335;,0146167840457186;,00314820415192812;,00307754202760951;2429; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
England;HISCED_D5;460607,587533338;,17571349870488;,380576640808269;,144838579528906;12456,9090057335;,0109823675418108;,00933898418616197;,00711425460921306;2429; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
England;SGENDER_D2;460607,587533338;,531362716048632;,499015952319263;,249016920669101;12456,9090057335;,0221853872235941;,00133886782795294;,00133634121664473;2429; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Estonia;OPDISC;11363,8519444379;50,5188251436604;8,71189560406076;75,8971250160532;254,659307628577;,288445092798122;,197458236642771;3,43723033403042;2657; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Estonia;PV_CIV;11363,8519444379;527,4998338349;90,5682728216741;8202,79253992219;254,659307628577;4,47324939537713;2,41573158221301;437,214411439702;2657; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Estonia;SAGE;11363,8519444379;15,0316983195238;,475623008326478;,226217246049529;254,659307628577;,0141467953641727;,0184463918198943;,0174707554475105;2657; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Estonia;HISCED_D1;11363,8519444379;,000262533722603596;,0162014782394952;,000262487897144838;254,659307628577;,00026318352146707;,00672304152302042;,000262999324871092;2657; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Estonia;HISCED_D2;11363,8519444379;0;0;0;254,659307628577;0;0;0;2657; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Estonia;HISCED_D3;11363,8519444379;,0478433229060807;,213444017058315;,0455583484179901;254,659307628577;,00499715265987863;,0105853101813215;,00451922027254456;2657; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Estonia;HISCED_D4;11363,8519444379;,357284078379233;,479220590898935;,229652374741524;254,659307628577;,0154163605394875;,00458924157036608;,00439859366555912;2657; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Estonia;HISCED_D5;11363,8519444379;,178740680888722;,383151886999798;,146805368511506;254,659307628577;,00794259287445378;,00664737669237915;,0050978966765033;2657; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Estonia;SGENDER_D2;11363,8519444379;,507994511412013;,499958081924238;,249958083681363;254,659307628577;,0105657727737814;,000173188582564479;,000173171248975188;2657; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Finland;OPDISC;60711,6874760702;49,4868840175943;7,96940072798849;63,5113479632634;1032,37948234553;,22555987532027;,143778680194998;2,2901628841726;3201; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Finland;PV_CIV;60711,6874760702;578,171772946906;83,8512408765591;7031,12939302468;1032,37948234553;2,39347261967743;1,27869582442599;214,308930492449;3201; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Finland;SAGE;60711,6874760702;14,7328217527482;,341165055379931;,116393595012391;1032,37948234553;,00747738035266905;,00702355189621704;,00479905441562713;3201; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Finland;HISCED_D1;60711,6874760702;,00127402870632612;,0356710879521734;,00127242651569169;1032,37948234553;,000638906315747114;,00933068700354848;,000637399256890412;3201; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Finland;HISCED_D2;60711,6874760702;,0152110414641125;,122392452464267;,0149799124202179;1032,37948234553;,00303314826964661;,011828426953369;,00293795563050128;3201; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Finland;HISCED_D3;60711,6874760702;,0458096876228567;,209073862866556;,0437118801339434;1032,37948234553;,00404223619132838;,00877957296087796;,00367175799328582;3201; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Finland;HISCED_D4;60711,6874760702;,378511205122991;,485019945464032;,235244347497933;1032,37948234553;,00921599423573321;,00230458519114183;,0022357438591271;3201; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Finland;HISCED_D5;60711,6874760702;,233670034138412;,423168168486261;,179071298820017;1032,37948234553;,00888062383823393;,00559728237977144;,00473518390804556;3201; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Finland;SGENDER_D2;60711,6874760702;,515721341539675;,499756894139717;,249756953240177;1032,37948234553;,0101198783648285;,000320754063729315;,000320592316165064;3201; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Greece;OPDISC;98717,7487227467;50,89951655955;9,6319202664249;92,7738880187668;2058,36989516388;,259970538584727;,202157478197637;3,89209964439087;3082; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Greece;PV_CIV;98717,7487227467;477,165837267414;97,9887968741476;9601,93460145207;2058,36989516388;4,32560358524711;1,95556980466605;382,697312769579;3082; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Greece;SAGE;98717,7487227467;13,6780550131875;,389265111607961;,151527327115158;2058,36989516388;,0108017319767492;,0134486017406403;,0104510722143492;3082; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Greece;HISCED_D1;98717,7487227467;,00204423779816549;,0451672398511668;,00204007955577283;2058,36989516388;,00063678833006624;,00713055927173172;,000634253897416542;3082; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
