IDCNTRY;EqVar;b;beta;b.se;beta.se;b.t;beta.t;xvar;dvar;weight;method;jk2type;shortcut;missoptn;date;time;reps;npv;infile;selcrit
Argentina;(CONSTANT);128,622335050428; ;28,6572502212937; ;4,48829996099401; ; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Argentina;ASDGAGE;-5,20964038454812;-,0382416395330198;2,62838332294483;,0191649265943972;-1,98207024792383;-1,99539713051652; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Argentina;ASDGSATR_D2;-8,4502065487929;-,0411775856513368;4,15198451345592;,0200435818410244;-2,03522111448324;-2,05440255029948; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Argentina;ASDGSATR_D3;-11,9405337749369;-,023940242276387;9,4440404284407;,0188776609377183;-1,26434589786147;-1,26817842291856; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Argentina;ASBGSEX_D2;-8,00206907515719;-,0390524525264304;6,09691717870555;,0297441728625287;-1,31247790327638;-1,31294464656734; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Argentina;ASRINF0_;,828548288090687;,780658719357285;,0182693246449469;,0128182556709685;45,3518837829538;60,9021023917758; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Belize;(CONSTANT);136,289376330987; ;24,5425817549911; ;5,55318008885805; ; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Belize;ASDGAGE;-3,60375152401402;-,0372907515721626;2,11977668415397;,0221003320104091;-1,70006187489147;-1,68733897547779; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Belize;ASDGSATR_D2;-20,7467448230221;-,0941315025480979;3,9855926222411;,0177986200082403;-5,20543537421449;-5,28869668010876; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Belize;ASDGSATR_D3;-15,16068953227;-,0318834366831687;8,68094979305572;,0184317402142193;-1,74643211787697;-1,72981152688839; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Belize;ASBGSEX_D2;,379608604127638;,00180705355314296;3,40574596659647;,0158602194459996;,111461221080737;,113936226374141; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Belize;ASRINF0_;,726532769474071;,747273135944153;,020796284730004;,0174171959174878;34,9357002419697;42,9043308397221; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Bulgaria;(CONSTANT);170,829109040455; ;35,9024658473288; ;4,75814418337967; ; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Bulgaria;ASDGAGE;-2,36650490849606;-,0166321160389692;3,47172340524298;,0248294904677898;-,681651339194298;-,669853296447842; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Bulgaria;ASDGSATR_D2;-11,2789182823182;-,0715240003500032;2,98071924238054;,0191645642967223;-3,78395862379524;-3,73209634420105; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Bulgaria;ASDGSATR_D3;-14,4210950998676;-,0374583914427208;7,5808328227176;,0198193803825211;-1,90231013361113;-1,88998801777656; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Bulgaria;ASBGSEX_D2;-5,22833410146684;-,0344734722153601;2,07587874498224;,0136376388757119;-2,51861247392443;-2,52781823375277; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Bulgaria;ASRINF0_;,749864622666778;,78715645290968;,0170383897589845;,0138937602974359;44,0102987004021;56,6553932166911; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Ontario);(CONSTANT);175,3482251473; ;42,866182568291; ;4,09059577133908; ; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Ontario);ASDGAGE;-2,50286226266043;-,0117782933468482;3,68645996451984;,0174525895976245;-,678933797396178;-,674873678829379; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Ontario);ASDGSATR_D2;-7,47051031719028;-,0512490476473296;2,15602356599296;,0151333273755028;-3,46494835911022;-3,38650227908831; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Ontario);ASDGSATR_D3;-7,16480317891304;-,0284596781318376;5,67786294575118;,0224090436691173;-1,26188378398154;-1,27000859795989; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Ontario);ASBGSEX_D2;-6,0620535328112;-,0425974406967253;3,0135712321433;,021432136705263;-2,01158461699934;-1,98754987813534; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Ontario);ASRINF0_;,757513273279886;,793641608510888;,0206647528726588;,00905963766608147;36,6572626320705;87,6019149730697; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Quebec);(CONSTANT);230,92599771588; ;29,4084685859522; ;7,85236392166943; ; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Quebec);ASDGAGE;-5,49529631687069;-,0416693459187436;2,25315813115273;,0170321958463572;-2,43893060184784;-2,44650462539483; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Quebec);ASDGSATR_D2;-10,8720486324605;-,0844865836324339;3,55389362657607;,0273275903573713;-3,05919359858132;-3,09162214917514; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Quebec);ASDGSATR_D3;-11,7309281299155;-,0486933156133777;5,05668515404895;,0210313058035865;-2,3198850180582;-2,31527780862156; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Quebec);ASBGSEX_D2;-6,72966155736349;-,054600217968575;3,28675385719854;,0265969484640034;-2,04751005087418;-2,05287527787151; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Quebec);ASRINF0_;,692566951240781;,725111947166469;,0171929329402269;,0193510105592478;40,2820713399258;37,4715286804461; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Colombia;(CONSTANT);110,774326352444; ;22,9638495632621; ;4,82385699519919; ; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Colombia;ASDGAGE;-3,07925184146994;-,0461807665352782;,986758429156549;,0150926542267921;-3,12057313166506;-3,05981743445095; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Colombia;ASDGSATR_D2;-6,06782410386672;-,0358127693472369;2,93768984282164;,0174527071379794;-2,06550875978065;-2,05198935982278; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Colombia;ASDGSATR_D3;7,47997023415325;,0142374667143545;6,45088541503941;,0121856802145169;1,15952613523636;1,1683768541204; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Colombia;ASBGSEX_D2;-2,71112337625428;-,0158752983992317;5,01805740518869;,0292925438644856;-,540273487794493;-,541956972828128; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Colombia;ASRINF0_;,809652886508277;,785674089332819;,0325638316299751;,0171739053291837;24,8635632227931;45,7481320802274; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Cyprus;(CONSTANT);139,344981037568; ;35,3148698998119; ;3,9457877498314; ; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Cyprus;ASDGAGE;-1,92449853766724;-,00869670181999309;3,91985849934603;,0175902528917963;-,4909612267862;-,494404592900939; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Cyprus;ASDGSATR_D2;-8,36890643021968;-,0513854221184283;2,24581508834986;,0137114143610671;-3,726445010381;-3,74763833732098; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Cyprus;ASDGSATR_D3;-7,6108740783362;-,0240735575455304;5,36257022191036;,0169435318358532;-1,41925863222075;-1,4208110669459; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Cyprus;ASBGSEX_D2;-5,32942675179288;-,0339201434099103;2,6753593137109;,0168668998636068;-1,99204148933573;-2,01104789168155; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Cyprus;ASRINF0_;,778221343280431;,818672414640034;,0222422395753529;,0091117156288294;34,9884435262893;89,8483280195621; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Czech Republic;(CONSTANT);185,323437895498; ;23,4815618766978; ;7,89229604353561; ; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Czech Republic;ASDGAGE;-3,30015110401804;-,0231389327168292;2,18369151947327;,0151837427265206;-1,51127165837695;-1,52392813376729; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Czech Republic;ASDGSATR_D2;-7,67523633398924;-,0599400331924466;2,60530538945679;,0203182475533437;-2,94600255503618;-2,9500592034367; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Czech Republic;ASDGSATR_D3;-16,0001489613425;-,065010649279832;3,93474775182066;,0163784767055959;-4,06637222270196;-3,96927323880007; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Czech Republic;ASBGSEX_D2;-2,5213570620406;-,0197784574330672;2,18495918665237;,0171207213826146;-1,15396071351961;-1,15523505061833; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Czech Republic;ASRINF0_;,725528307778983;,771050272096335;,0151805707009114;,0112118521927984;47,7932168739497;68,7709986572602; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
England;(CONSTANT);104,352287490902; ;42,4317534802567; ;2,45929708135811; ; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
England;ASDGAGE;1,40409704402602;,00510793967393768;4,00411065985975;,0145732778017989;,350663896006111;,350500398291123; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
England;ASDGSATR_D2;-8,16550419078918;-,0496567296410915;2,89365469604411;,0177515767627749;-2,82186544301647;-2,79731374314994; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
England;ASDGSATR_D3;-9,81530842299559;-,040237138578244;3,64382623416783;,0149586570210336;-2,69368180374748;-2,68988977564403; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
England;ASBGSEX_D2;-8,14866229787627;-,0499882870178707;3,01466432847933;,0184275256142899;-2,70300816608218;-2,71269665087897; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
England;ASRINF0_;,818137614020798;,826625245099559;,0260820629842027;,00824640875034777;31,3678260234371;100,240634453719; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
France;(CONSTANT);258,277564670496; ;21,7217424256367; ;11,8902783952391; ; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
France;ASDGAGE;-11,7878650398249;-,0848431025384671;1,79324754839629;,013281736256401;-6,57347338930804;-6,38795266677411; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
France;ASDGSATR_D2;-14,8889005668532;-,103578933626639;2,85329928436562;,0187780669978239;-5,2181348968317;-5,51595292735097; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
France;ASDGSATR_D3;-22,2289720179619;-,0575208020744055;8,85573636389872;,0232907192811028;-2,51012124848031;-2,46968766314898; ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;16h 0m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
