IDCNTRY;dvar;refpctile;comppctile;groupvar;refgroup;compgroup;gap;gap_se;cgap;cgap_se;gapdiff;gapdiff_se;gapdiff_t;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Tunisia;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;GIRL;129,441431267724;10,4881682180028;129,441431267724;10,4881682180028;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;BOY;129,441431267724;10,4881682180028;128,638937834378;6,34545272478735;-,802493433346712;11,7287061905276;-,0684213092484851;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;GIRL;128,638937834378;6,34545272478735;129,441431267724;10,4881682180028;,802493433346712;11,7287061905276;,0684213092484851;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;BOY;128,638937834378;6,34545272478735;128,638937834378;6,34545272478735;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;GIRL;256,323203163846;12,8078300255294;256,323203163846;12,8078300255294;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;BOY;256,323203163846;12,8078300255294;261,366736003811;9,57141312631986;5,0435328399657;11,1274643176387;,453250866144854;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;GIRL;261,366736003811;9,57141312631986;256,323203163846;12,8078300255294;-5,0435328399657;11,1274643176387;-,453250866144854;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;BOY;261,366736003811;9,57141312631986;261,366736003811;9,57141312631986;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;GIRL;126,881771896121;7,58907641826715;126,881771896121;7,58907641826715;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;BOY;126,881771896121;7,58907641826715;132,727798169433;6,92341201053969;5,84602627331241;8,06783951021642;,724608647198485;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;GIRL;132,727798169433;6,92341201053969;126,881771896121;7,58907641826715;-5,84602627331241;8,06783951021642;-,724608647198485;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;BOY;132,727798169433;6,92341201053969;132,727798169433;6,92341201053969;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;GIRL;101,06239880019;3,33900490514249;101,06239880019;3,33900490514249;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;BOY;101,06239880019;3,33900490514249;108,385910706757;3,69654438862409;7,32351190656736;5,07543150312898;1,44293384750685;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;GIRL;108,385910706757;3,69654438862409;101,06239880019;3,33900490514249;-7,32351190656736;5,07543150312898;-1,44293384750685;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;BOY;108,385910706757;3,69654438862409;108,385910706757;3,69654438862409;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;GIRL;191,725690431692;3,54116806561517;191,725690431692;3,54116806561517;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;BOY;191,725690431692;3,54116806561517;202,150613618147;4,87415347484851;10,4249231864552;5,92399602344057;1,75977889674553;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;GIRL;202,150613618147;4,87415347484851;191,725690431692;3,54116806561517;-10,4249231864552;5,92399602344057;-1,75977889674553;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;BOY;202,150613618147;4,87415347484851;202,150613618147;4,87415347484851;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;GIRL;90,6632916315023;3,19369656729155;90,6632916315023;3,19369656729155;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;BOY;90,6632916315023;3,19369656729155;93,7647029113902;4,59809649337346;3,10141127988782;5,81446309245162;,533395986968099;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;GIRL;93,7647029113902;4,59809649337346;90,6632916315023;3,19369656729155;-3,10141127988782;5,81446309245162;-,533395986968099;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;BOY;93,7647029113902;4,59809649337346;93,7647029113902;4,59809649337346;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;GIRL;141,963850144956;7,55679204381178;141,963850144956;7,55679204381178;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;BOY;141,963850144956;7,55679204381178;138,853423333216;8,53663272982498;-3,11042681173991;11,3011899369821;-,275230027022317;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;GIRL;138,853423333216;8,53663272982498;141,963850144956;7,55679204381178;3,11042681173991;11,3011899369821;,275230027022317;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;BOY;138,853423333216;8,53663272982498;138,853423333216;8,53663272982498;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;GIRL;292,076212259307;11,2346054079828;292,076212259307;11,2346054079828;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;BOY;292,076212259307;11,2346054079828;297,994148357473;14,0656699896097;5,91793609816652;18,5351053969481;,319282570637066;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;GIRL;297,994148357473;14,0656699896097;292,076212259307;11,2346054079828;-5,91793609816652;18,5351053969481;-,319282570637066;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;BOY;297,994148357473;14,0656699896097;297,994148357473;14,0656699896097;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;GIRL;150,112362114351;9,76195545377013;150,112362114351;9,76195545377013;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;BOY;150,112362114351;9,76195545377013;159,140725024257;11,1574236307307;9,02836290990646;15,6066505865892;,578494588561143;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;GIRL;159,140725024257;11,1574236307307;150,112362114351;9,76195545377013;-9,02836290990646;15,6066505865892;-,578494588561143;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;BOY;159,140725024257;11,1574236307307;159,140725024257;11,1574236307307;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;GIRL;115,866093709802;5,61776366190129;115,866093709802;5,61776366190129;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;BOY;115,866093709802;5,61776366190129;125,905686041551;5,28166545438078;10,0395923317489;6,7364651044338;1,49033538749292;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;GIRL;125,905686041551;5,28166545438078;115,866093709802;5,61776366190129;-10,0395923317489;6,7364651044338;-1,49033538749292;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;BOY;125,905686041551;5,28166545438078;125,905686041551;5,28166545438078;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;GIRL;216,270347865336;5,27928185745179;216,270347865336;5,27928185745179;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;BOY;216,270347865336;5,27928185745179;233,14620731818;5,17726782005523;16,875859452844;6,17117081830671;2,73462847646057;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;GIRL;233,14620731818;5,17726782005523;216,270347865336;5,27928185745179;-16,875859452844;6,17117081830671;-2,73462847646057;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;BOY;233,14620731818;5,17726782005523;233,14620731818;5,17726782005523;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;GIRL;100,404254155534;5,65913811179917;100,404254155534;5,65913811179917;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;BOY;100,404254155534;5,65913811179917;107,240521276629;4,5495821418749;6,8362671210951;7,35473686147641;,929505331034069;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;GIRL;107,240521276629;4,5495821418749;100,404254155534;5,65913811179917;-6,8362671210951;7,35473686147641;-,929505331034069;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;BOY;107,240521276629;4,5495821418749;107,240521276629;4,5495821418749;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;GIRL;99,4503733439705;3,95074875366008;99,4503733439705;3,95074875366008;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;BOY;99,4503733439705;3,95074875366008;111,080581631708;10,457822447074;11,6302082877375;11,3529120247149;1,02442512215535;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;GIRL;111,080581631708;10,457822447074;99,4503733439705;3,95074875366008;-11,6302082877375;11,3529120247149;-1,02442512215535;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;BOY;111,080581631708;10,457822447074;111,080581631708;10,457822447074;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;GIRL;189,26076675875;5,7114964922828;189,26076675875;5,7114964922828;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;BOY;189,26076675875;5,7114964922828;204,727455963944;11,1296303367366;15,4666892051945;12,7174854906885;1,21617510132163;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;GIRL;204,727455963944;11,1296303367366;189,26076675875;5,7114964922828;-15,4666892051945;12,7174854906885;-1,21617510132163;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;BOY;204,727455963944;11,1296303367366;204,727455963944;11,1296303367366;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;GIRL;89,8103934147791;4,74912419877864;89,8103934147791;4,74912419877864;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;BOY;89,8103934147791;4,74912419877864;93,6468743322361;3,99273427596322;3,83648091745699;6,56870145356811;,584054694002423;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;GIRL;93,6468743322361;3,99273427596322;89,8103934147791;4,74912419877864;-3,83648091745699;6,56870145356811;-,584054694002423;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;BOY;93,6468743322361;3,99273427596322;93,6468743322361;3,99273427596322;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;GIRL;72,6205698358807;4,12624052049964;72,6205698358807;4,12624052049964;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;BOY;72,6205698358807;4,12624052049964;80,8532766932953;6,91468070985927;8,23270685741459;8,09604236096482;1,01688040777908;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;GIRL;80,8532766932953;6,91468070985927;72,6205698358807;4,12624052049964;-8,23270685741459;8,09604236096482;-1,01688040777908;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;BOY;80,8532766932953;6,91468070985927;80,8532766932953;6,91468070985927;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;GIRL;145,101960199982;5,11762089084916;145,101960199982;5,11762089084916;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;BOY;145,101960199982;5,11762089084916;155,129514916805;7,58988354140603;10,0275547168232;9,07931759579735;1,1044392500891;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;GIRL;155,129514916805;7,58988354140603;145,101960199982;5,11762089084916;-10,0275547168232;9,07931759579735;-1,1044392500891;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;BOY;155,129514916805;7,58988354140603;155,129514916805;7,58988354140603;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;GIRL;72,4813903641016;2,29338711010296;72,4813903641016;2,29338711010296;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;BOY;72,4813903641016;2,29338711010296;74,2762382235101;2,23960837170279;1,79484785940858;3,31434832322146;,541538693091871;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;GIRL;74,2762382235101;2,23960837170279;72,4813903641016;2,29338711010296;-1,79484785940858;3,31434832322146;-,541538693091871;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;BOY;74,2762382235101;2,23960837170279;74,2762382235101;2,23960837170279;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Ontario);ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;GIRL;90,9527422875618;6,32185019410459;90,9527422875618;6,32185019410459;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Ontario);ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;BOY;90,9527422875618;6,32185019410459;94,6935888732801;4,27186136198888;3,74084658571832;7,36990834964579;,507583867837122;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Ontario);ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;GIRL;94,6935888732801;4,27186136198888;90,9527422875618;6,32185019410459;-3,74084658571832;7,36990834964579;-,507583867837122;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Ontario);ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;BOY;94,6935888732801;4,27186136198888;94,6935888732801;4,27186136198888;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Ontario);ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;GIRL;177,160652161036;7,0217372232902;177,160652161036;7,0217372232902;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Ontario);ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;BOY;177,160652161036;7,0217372232902;186,263291157896;7,86831566877784;9,10263899686058;8,48915090645463;1,07226730884705;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Ontario);ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;GIRL;186,263291157896;7,86831566877784;177,160652161036;7,0217372232902;-9,10263899686058;8,48915090645463;-1,07226730884705;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Ontario);ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;BOY;186,263291157896;7,86831566877784;186,263291157896;7,86831566877784;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Ontario);ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;GIRL;86,207909873474;4,23680468032597;86,207909873474;4,23680468032597;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
