"";"ASBG01";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnx";"mnx_se";"cmnx";"cmnx_se";"mnxdiff";"mnxdiff_se";"mnxdiff_t";"weight";"method";"jk2type";"date";"time";"reps";"selcrit"
"727";"Girl";"ASDGSLR";"IDCNTRY";"France";"Qatar";50,4699081663699;0,958779345433865;50,8560783803777;2,37772233817174;0,386170214007805;2,56375142138849;0,150627011178276;1,61225849635889;0,0188768490378976;1,51863160943119;0,0111224341315944;-0,0936268869276953;0,0219099057645448;-4,2732674404837;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"728";"Girl";"ASDGSLR";"IDCNTRY";"France";"Russian Federation";50,4699081663699;0,958779345433865;49,1606114508642;0,848428342469909;-1,30929671550564;1,28026891141542;-1,02267320859813;1,61225849635889;0,0188768490378976;1,54701088052881;0,0248243832831638;-0,0652476158300801;0,0311863020409442;-2,09218828652455;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"729";"Girl";"ASDGSLR";"IDCNTRY";"France";"Saudi Arabia";50,4699081663699;0,958779345433865;49,2167575330978;2,71123601198648;-1,25315063327208;2,87577094809773;-0,435761629103672;1,61225849635889;0,0188768490378976;1,3732604176087;0,0270705718962789;-0,238998078750193;0,0330022922293465;-7,2418629921006;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"730";"Girl";"ASDGSLR";"IDCNTRY";"France";"Singapore";50,4699081663699;0,958779345433865;49,4697546127263;0,631970966074053;-1,0001535536436;1,14832274870402;-0,870969032680364;1,61225849635889;0,0188768490378976;1,77530041770675;0,0160943117934194;0,163041921347856;0,024806497167141;6,57254912893639;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"731";"Girl";"ASDGSLR";"IDCNTRY";"France";"Slovak Republic";50,4699081663699;0,958779345433865;49,0161270727675;0,968813575433799;-1,45378109360238;1,36303249307396;-1,06657845721914;1,61225849635889;0,0188768490378976;1,75532856819577;0,0245984309112104;0,143070071836878;0,0310067449580437;4,61415966205004;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"732";"Girl";"ASDGSLR";"IDCNTRY";"France";"Slovenia";50,4699081663699;0,958779345433865;49,6096409232915;0,881500133827206;-0,860267243078347;1,3024209454581;-0,660513980582342;1,61225849635889;0,0188768490378976;1,75419661717107;0,0217340833077567;0,14193812081218;0,0287872507688401;4,93058965414708;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"733";"Girl";"ASDGSLR";"IDCNTRY";"France";"South Africa";50,4699081663699;0,958779345433865;48,0033220699704;0,735454877373839;-2,46658609639948;1,20836737372521;-2,04125512657246;1,61225849635889;0,0188768490378976;1,44410996656868;0,0170208891508367;-0,168148529790213;0,0254174368708697;-6,61547939095795;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"734";"Girl";"ASDGSLR";"IDCNTRY";"France";"Spain";50,4699081663699;0,958779345433865;49,5059515974669;0,618714017281761;-0,963956568902965;1,14108057051705;-0,844775201514623;1,61225849635889;0,0188768490378976;1,42636949725864;0,0140924818901444;-0,185888999100246;0,0235570260309663;-7,89102150907719;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"735";"Girl";"ASDGSLR";"IDCNTRY";"France";"Sweden";50,4699081663699;0,958779345433865;48,7154505717573;0,95896391509846;-1,7544575946126;1,35604927037758;-1,29380077327433;1,61225849635889;0,0188768490378976;2,03543539701899;0,024068402391495;0,423176900660096;0,030587962064814;13,8347530235395;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"736";"Girl";"ASDGSLR";"IDCNTRY";"France";"Trinidad And Tobago";50,4699081663699;0,958779345433865;52,1570578047045;1,80244310858512;1,68714963833464;2,04158247271977;0,826393085206613;1,61225849635889;0,0188768490378976;1,50236380891194;0,0236372207848955;-0,109894687446949;0,0302498534878017;-3,63289982515995;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"737";"Girl";"ASDGSLR";"IDCNTRY";"France";"United Arab Emirates";50,4699081663699;0,958779345433865;49,0237262910033;2,09803197942736;-1,44618187536661;2,30672842353201;-0,626940675206253;1,61225849635889;0,0188768490378976;1,434854748185;0,0137869828930143;-0,17740374817389;0,0233755497666225;-7,5892866668403;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"738";"Girl";"ASDGSLR";"IDCNTRY";"France";"Egypt";50,4699081663699;0,958779345433865;49,5284231442046;1,16568507958291;-0,941485022165239;1,50933082456856;-0,623776449032877;1,61225849635889;0,0188768490378976;1,45713602898794;0,0275780813553869;-0,155122467370951;0,0334198444168119;-4,64162745452268;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"739";"Girl";"ASDGSLR";"IDCNTRY";"France";"United States";50,4699081663699;0,958779345433865;49,7005655085623;0,725213470412755;-0,769342657807563;1,20216155773619;-0,639966111756497;1,61225849635889;0,0188768490378976;1,77865450469165;0,0240648662805493;0,166396008332759;0,0305851797231976;5,44041296597498;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"740";"Girl";"ASDGSLR";"IDCNTRY";"France";"England";50,4699081663699;0,958779345433865;50,0080749725612;0,843749385421685;-0,461833193808616;1,2771729947936;-0,361605824497761;1,61225849635889;0,0188768490378976;1,75516244044834;0,0192366164038171;0,142903944089452;0,0269514905017734;5,30226497417829;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"741";"Girl";"ASDGSLR";"IDCNTRY";"France";"Northern Ireland";50,4699081663699;0,958779345433865;50,3543805935627;1,2080541577136;-0,115527572807167;1,54228813170552;-0,0749066081961044;1,61225849635889;0,0188768490378976;1,69482781604128;0,0233727742865135;0,0825693196823907;0,0300436683420631;2,7483101844387;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"742";"Girl";"ASDGSLR";"IDCNTRY";"France";"Belgium (Flemish)";50,4699081663699;0,958779345433865;50,4610644025766;0,942158207423091;-0,00884376379323726;1,34421721497877;-0,00657911808797727;1,61225849635889;0,0188768490378976;1,97154846574617;0,0215538221803312;0,359289969387277;0,0286513992709067;12,5400496495858;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"743";"Girl";"ASDGSLR";"IDCNTRY";"France";"Belgium (French)";50,4699081663699;0,958779345433865;49,969263276682;1,0358192501704;-0,500644889687841;1,41144583752058;-0,354703578684465;1,61225849635889;0,0188768490378976;1,78741356766018;0,0239774871937423;0,175155071301293;0,0305164762337603;5,73968861802989;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"744";"Girl";"ASDGSLR";"IDCNTRY";"France";"Norway (4)";50,4699081663699;0,958779345433865;49,5456945035611;0,727857391697453;-0,924213662808718;1,2037583710526;-0,767773404558391;1,61225849635889;0,0188768490378976;1,88266734350464;0,0231941759768204;0,270408847145755;0,029904936529665;9,04228125940062;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"745";"Girl";"ASDGSLR";"IDCNTRY";"France";"South Africa (Eng/Afr)";50,4699081663699;0,958779345433865;50,5846504791791;0,814514228536928;0,114742312809284;1,25805057995285;0,0912064384673504;1,61225849635889;0,0188768490378976;1,46078572835971;0,0176971656909729;-0,151472767999176;0,0258751831509136;-5,85397858309759;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"746";"Girl";"ASDGSLR";"IDCNTRY";"France";"United Arab Emirates (Dubai)";50,4699081663699;0,958779345433865;48,2676727612981;3,0379184550175;-2,2022354050718;3,18562495792686;-0,691304040543734;1,61225849635889;0,0188768490378976;1,44094506454679;0,0252868320030043;-0,171313431812095;0,0315556540472185;-5,42892983792221;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"747";"Girl";"ASDGSLR";"IDCNTRY";"France";"United Arab Emirates (Abu Dhabi)";50,4699081663699;0,958779345433865;47,4925113208425;3,42034308211927;-2,97739684552736;3,55218307983017;-0,838187891393737;1,61225849635889;0,0188768490378976;1,48309631181271;0,0202668307414139;-0,129162184546181;0,0276962065615617;-4,66353340696987;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"748";"Girl";"ASDGSLR";"IDCNTRY";"France";"Canada (Ontario)";50,4699081663699;0,958779345433865;48,0312055649698;1,06597964324157;-2,4387026014001;1,43372606624697;-1,70095435858527;1,61225849635889;0,0188768490378976;1,74015718623448;0,0250352272140996;0,127898689875592;0,0313543941300286;4,07913128045748;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"749";"Girl";"ASDGSLR";"IDCNTRY";"France";"Canada (Quebec)";50,4699081663699;0,958779345433865;51,9133229850528;1,1161525886461;1,44341481868292;1,47141239439254;0,980972312170049;1,61225849635889;0,0188768490378976;1,74953977818198;0,0253014074225185;0,137281281823093;0,0315673351292099;4,34883975036788;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"750";"Girl";"ASDGSLR";"IDCNTRY";"France";"Argentina, Buenos Aires";50,4699081663699;0,958779345433865;49,0635024322892;1,09031476078511;-1,40640573408067;1,45191050372138;-0,968658695199135;1,61225849635889;0,0188768490378976;1,64535784716082;0,0303008995356443;0,0330993508019288;0,0356998591351393;0,927156341895737;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"751";"Girl";"ASDGSLR";"IDCNTRY";"France";"Spain (Andalucia)";50,4699081663699;0,958779345433865;50,6113893122561;0,828551657661042;0,141481145886218;1,26718415498437;0,111650027606258;1,61225849635889;0,0188768490378976;1,34898142934256;0,0180787769079248;-0,263277067016327;0,0261376663856223;-10,0727074533765;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"752";"Girl";"ASDGSLR";"IDCNTRY";"France";"Denmark (Grade 3)";50,4699081663699;0,958779345433865;50,3206872006277;0,610898049956319;-0,149220965742153;1,13686158377835;-0,131256933888308;1,61225849635889;0,0188768490378976;1,96013796801381;0,0212046753175759;0,347879471654917;0,0283896756748539;12,25373180163;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"753";"Girl";"ASDGSLR";"IDCNTRY";"France";"Russian Federation, Moscow";50,4699081663699;0,958779345433865;49,1998686560899;0,890201128264369;-1,27003951027999;1,30832560243761;-0,970736571931104;1,61225849635889;0,0188768490378976;1,65196392229795;0,0196811187707506;0,0397054259390635;0,0272705310851836;1,45598286351804;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"754";"Girl";"ASDGSLR";"IDCNTRY";"France";"South Africa (Gauteng)";50,4699081663699;0,958779345433865;47,4061003596775;4,38607310989863;-3,06380780669233;4,48964309924591;-0,682416784355739;1,61225849635889;0,0188768490378976;1,48135137780373;0,071042336573624;-0,130907118555158;0,0735074759153085;-1,78086809436883;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"755";"Girl";"ASDGSLR";"IDCNTRY";"France";"Spain, Madrid, Bilingual";50,4699081663699;0,958779345433865;49,5525683498547;1,50992125858689;-0,917339816515138;1,78860840889313;-0,512879069534751;1,61225849635889;0,0188768490378976;1,41874509656351;0,0317404867914494;-0,193513399795383;0,0369295807092059;-5,24006490404434;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"756";"Girl";"ASDGSLR";"IDCNTRY";"France";"Spain, Madrid";50,4699081663699;0,958779345433865;51,003132785197;1,02843238763997;0,533224618827141;1,4060337866415;0,379240260008843;1,61225849635889;0,0188768490378976;1,44672434956888;0,0214910942232416;-0,165534146790013;0,0286042402540572;-5,7870492388461;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"757";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Azerbaijan, Republic of";49,5155646459798;0,729810537360259;47,1612013545136;0,786131244129142;-2,35436329146619;1,07267224884309;-2,19485802304052;1,32880973599224;0,0165034060739181;1,33606239437393;0,0171340204012751;0,00725265838169187;0,0237894318375187;0,30486891957855;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"758";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Australia";49,5155646459798;0,729810537360259;50,3955546173991;0,789005986967884;0,879989971419349;1,07478084645812;0,81876223819889;1,32880973599224;0,0165034060739181;1,61046191574445;0,0206896483431529;0,281652179752212;0,0264655240001774;10,64222948128;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"759";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Austria";49,5155646459798;0,729810537360259;48,4925874245396;0,872820057090675;-1,02297722144019;1,13773383201074;-0,899135801940828;1,32880973599224;0,0165034060739181;1,67074503150653;0,0195938406341926;0,341935295514287;0,0256179820212048;13,3474719137228;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"760";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Bahrain";49,5155646459798;0,729810537360259;50,0550884455761;1,52687848270312;0,539523799596331;1,69233014550467;0,318805288099055;1,32880973599224;0,0165034060739181;1,44029810173731;0,022288731081852;0,111488365745075;0,027733552698487;4,01998139066971;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"761";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Bulgaria";49,5155646459798;0,729810537360259;49,5731553202276;0,741264818087182;0,0575906742478267;1,04023889130136;0,0553629312741608;1,32880973599224;0,0165034060739181;1,46434116028843;0,0330637740954026;0,135531424296195;0,0369536949366697;3,66760142736648;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"762";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Canada";49,5155646459798;0,729810537360259;49,3120220672153;0,60855017887585;-0,203542578764491;0,950240359410133;-0,21420115105492;1,32880973599224;0,0165034060739181;1,71927380359776;0,0144456971738564;0,390464067605519;0,0219326372987701;17,8028780710022;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"763";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Chile";49,5155646459798;0,729810537360259;47,4767866417161;1,43635524733635;-2,03877800426366;1,6111299814083;-1,26543359492419;1,32880973599224;0,0165034060739181;1,78143868991714;0,027302436045552;0,452628953924902;0,0319027495063057;14,1877725565766;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"764";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Chinese Taipei";49,5155646459798;0,729810537360259;48,1173593181529;0,643384506056335;-1,39820532782687;0,97291677088815;-1,43712737786449;1,32880973599224;0,0165034060739181;1,70880962032436;0,0186486129900653;0,379999884332121;0,0249024733408926;15,2595237882704;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"765";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Czech Republic";49,5155646459798;0,729810537360259;49,2053296009695;0,936339999836698;-0,310235045010266;1,18716301144209;-0,261324722906766;1,32880973599224;0,0165034060739181;1,76269134032398;0,017157779300965;0,433881604331742;0,0238065495732007;18,2253040491079;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"766";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Denmark";49,5155646459798;0,729810537360259;51,0541654212855;0,907983412681561;1,53860077530575;1,16492802273227;1,3207689619287;1,32880973599224;0,0165034060739181;1,95792100645975;0,0223143444789442;0,629111270467513;0,0277541417011159;22,6672933085954;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"767";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Finland";49,5155646459798;0,729810537360259;49,9890003901998;0,893691123003317;0,473435744220012;1,1538228823251;0,41031925391008;1,32880973599224;0,0165034060739181;1,79630149934872;0,0185546875872344;0,467491763356482;0,0248322138260065;18,8260203714452;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"768";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"France";49,5155646459798;0,729810537360259;50,4699081663699;0,958779345433865;0,954343520390083;1,20494035274476;0,792025529077987;1,32880973599224;0,0165034060739181;1,61225849635889;0,0188768490378976;0,283448760366652;0,0250738477629624;11,3045577625842;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"769";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Georgia";49,5155646459798;0,729810537360259;49,5155646459798;0,729810537360259;0;NA;NA;1,32880973599224;0,0165034060739181;1,32880973599224;0,0165034060739181;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"770";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Germany";49,5155646459798;0,729810537360259;49,8543452164286;0,719998776041358;0,338780570448826;1,02519347342008;0,330455254771222;1,32880973599224;0,0165034060739181;1,8014403320959;0,0275979687669977;0,472630596103657;0,0321560304158461;14,6980392166426;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"771";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Hong Kong, SAR";49,5155646459798;0,729810537360259;48,8213588244815;1,55414362416482;-0,694205821498251;1,71696995459275;-0,404320308367255;1,32880973599224;0,0165034060739181;1,75047440627981;0,0201164706987698;0,421664670287569;0,0260198924943033;16,2054731924771;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"772";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Hungary";49,5155646459798;0,729810537360259;49,4637644386078;0,82388548746668;-0,0518002073719401;1,10064104816251;-0,0470636702659954;1,32880973599224;0,0165034060739181;1,70017439365271;0,0261237914655265;0,371364657660469;0,030900079167778;12,0182429191871;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"773";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Iran, Islamic Republic of";49,5155646459798;0,729810537360259;46,1358425624908;1,12830252118989;-3,37972208348899;1,34375965104089;-2,515123951572;1,32880973599224;0,0165034060739181;1,26605720860995;0,0253806893063253;-0,0627525273822889;0,0302744413937707;-2,07278894319091;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"774";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Ireland";49,5155646459798;0,729810537360259;50,1288760087363;1,57433613255959;0,613311362756512;1,73526876267763;0,353438830887576;1,32880973599224;0,0165034060739181;1,54817656291332;0,0207043347527098;0,219366826921086;0,026477006809549;8,28518225262422;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"775";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Israel";49,5155646459798;0,729810537360259;50,7547897323382;1,47118305452241;1,23922508635842;1,64225546135672;0,754587282866857;1,32880973599224;0,0165034060739181;1,66612361319185;0,0275932549851919;0,33731387719961;0,0321519848954688;10,4912302707367;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"776";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Italy";49,5155646459798;0,729810537360259;48,8416045021092;0,854320138982927;-0,673960143870573;1,12360416531529;-0,599819905154458;1,32880973599224;0,0165034060739181;1,60084069485107;0,018645919729147;0,272030958858831;0,0249004565136149;10,924737813947;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"777";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Kazakhstan";49,5155646459798;0,729810537360259;48,5878888962713;0,833966918691192;-0,927675749708477;1,10820767093237;-0,837095585999683;1,32880973599224;0,0165034060739181;1,28307109014769;0,0160001192916765;-0,0457386458445466;0,0229862182489533;-1,98982909451098;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"778";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Kuwait";49,5155646459798;0,729810537360259;51,9843062666851;1,85241507054849;2,46874162070533;1,99099598543976;1,23995308818267;1,32880973599224;0,0165034060739181;1,40874249203894;0,0268361644277876;0,0799327560467022;0,0315046366942373;2,53717434746115;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"779";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Latvia";49,5155646459798;0,729810537360259;51,0565898344198;1,1168691839645;1,54102518844002;1,33417397461186;1,15504066018702;1,32880973599224;0,0165034060739181;1,71571556870939;0,0225791969266601;0,386905832717151;0,0279675266316765;13,8341097449402;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"780";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Lithuania";49,5155646459798;0,729810537360259;50,3742373148381;1,0100859501296;0,858672668858333;1,24615289876134;0,689058838375165;1,32880973599224;0,0165034060739181;1,53943390865136;0,0200966205422567;0,210624172659119;0,026004549010896;8,09951261107689;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"781";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Macao SAR";49,5155646459798;0,729810537360259;49,15130817008;0,505555193450557;-0,364256475899786;0,887811620822176;-0,410285771617248;1,32880973599224;0,0165034060739181;1,80611221564939;0,0126536940956763;0,477302479657155;0,0207961146925955;22,9515217968623;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"782";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Malta";49,5155646459798;0,729810537360259;48,5423535024442;0,611498169208775;-0,973211143535607;0,952130994867698;-1,02213996685492;1,32880973599224;0,0165034060739181;1,49134351445839;0,0160605218507479;0,162533778466155;0,0230283037620878;7,05800045653988;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"783";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Morocco";49,5155646459798;0,729810537360259;49,0419115542413;1,02596311852155;-0,473653091738491;1,25905668697185;-0,37619679609317;1,32880973599224;0,0165034060739181;1,42664109502314;0,0225636018116551;0,0978313590309001;0,0279549376453528;3,49960927375432;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"784";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Oman";49,5155646459798;0,729810537360259;50,2590134667086;0,723016847096371;0,743448820728808;1,02731532726191;0,72368123106886;1,32880973599224;0,0165034060739181;1,28188862829346;0,0120657310572987;-0,0469211076987757;0,0204436855284877;-2,29513937853292;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"785";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Netherlands";49,5155646459798;0,729810537360259;50,8186461665425;1,10439843242278;1,30308152056272;1,32375198507121;0,984384941634381;1,32880973599224;0,0165034060739181;1,96391850964431;0,0218141081057727;0,635108773652075;0,0273535687706554;23,2184977023331;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"786";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"New Zealand";49,5155646459798;0,729810537360259;50,5456436400972;0,881974993972748;1,03007899411747;1,14477216529548;0,899811355783264;1,32880973599224;0,0165034060739181;1,59057917436639;0,0164806195110773;0,261769438374147;0,0233232337275417;11,223548219432;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"787";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Norway";49,5155646459798;0,729810537360259;50,3063797791309;1,1476927507809;0,790815133151071;1,36008164116611;0,58144681114366;1,32880973599224;0,0165034060739181;1,94663186079993;0,0248554900575982;0,617822124807691;0,029835512364362;20,7076090151436;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"788";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Poland";49,5155646459798;0,729810537360259;49,6915987416229;0,832898032562198;0,176034095643075;1,1074035186363;0,158961112801819;1,32880973599224;0,0165034060739181;1,73746543637632;0,0219471650399459;0,408655700384083;0,0274597972558295;14,881963496556;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"789";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Portugal";49,5155646459798;0,729810537360259;49,5120033663288;0,841637824140076;-0,00356127965093833;1,11399176274572;-0,00319686354067883;1,32880973599224;0,0165034060739181;1,25170150663751;0,0148936103259434;-0,0771082293547272;0,0222302055901803;-3,46862421230993;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"790";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Qatar";49,5155646459798;0,729810537360259;50,8560783803777;2,37772233817174;1,34051373439789;2,48720464334622;0,538963988340902;1,32880973599224;0,0165034060739181;1,51863160943119;0,0111224341315944;0,189821873438956;0,0199015314247997;9,53805359935342;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"791";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Russian Federation";49,5155646459798;0,729810537360259;49,1606114508642;0,848428342469909;-0,354953195115556;1,11913094530904;-0,31716859997785;1,32880973599224;0,0165034060739181;1,54701088052881;0,0248243832831638;0,218201144536571;0,0298096027720944;7,31982731218531;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"792";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Saudi Arabia";49,5155646459798;0,729810537360259;49,2167575330978;2,71123601198648;-0,298807112881995;2,80774360174401;-0,106422506918507;1,32880973599224;0,0165034060739181;1,3732604176087;0,0270705718962789;0,0444506816164583;0,0317045465955948;1,40202861701339;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"793";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Singapore";49,5155646459798;0,729810537360259;49,4697546127263;0,631970966074053;-0,0458100332535167;0,965407024214471;-0,0474515226267297;1,32880973599224;0,0165034060739181;1,77530041770675;0,0160943117934194;0,446490681714507;0,0230518824425346;19,3689466718196;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"794";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Slovak Republic";49,5155646459798;0,729810537360259;49,0161270727675;0,968813575433799;-0,499437573212298;1,21293988490234;-0,41175789454109;1,32880973599224;0,0165034060739181;1,75532856819577;0,0245984309112104;0,42651883220353;0,0296217017629681;14,3988632259051;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"795";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"Slovenia";49,5155646459798;0,729810537360259;49,6096409232915;0,881500133827206;0,0940762773117356;1,14440635544349;0,0822053083367214;1,32880973599224;0,0165034060739181;1,75419661717107;0,0217340833077567;0,425386881178832;0,0272897927670612;15,5877651695573;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"796";"Girl";"ASDGSLR";"IDCNTRY";"Georgia";"South Africa";49,5155646459798;0,729810537360259;48,0033220699704;0,735454877373839;-1,5122425760094;1,03610679811255;-1,45954314628976;1,32880973599224;0,0165034060739181;1,44410996656868;0,0170208891508367;0,115300230576438;0,0237080804690238;4,86333048882155;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
