"";"IDCNTRY";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnpv";"mnpv_se";"cmnpv";"cmnpv_se";"mnpvdiff";"mnpvdiff_se";"mnpvdiff_t";"mnpvdiff_ci";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"41";"Chile";"BSMMAT0";"BSBG01";"Boy";"<Other>";49,9975262776825;1,12900199243236;3,05340693370293;0,356972254121722;-46,9441193439796;1,25988260497685;-37,2607091792034;427,401993206975;3,58201845525531;427,895136923577;8,60895930546345;0,493143716601844;7,59567760614834;0,0649242558955725;"-14 to 15";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"42";"Chile";"BSMMAT0";"BSBG01";"<Other>";"Girl";3,05340693370293;0,356972254121722;46,9490667886146;1,10310706639687;43,8956598549117;1,18907665075834;36,9157529305759;427,895136923577;8,60895930546345;404,066359362215;3,43725233265324;-23,8287775613623;8,03763972819656;-2,96464862411902;"-40 to -8";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"43";"Chile";"BSMMAT0";"BSBG01";"<Other>";"Boy";3,05340693370293;0,356972254121722;49,9975262776825;1,12900199243236;46,9441193439796;1,25988260497685;37,2607091792034;427,895136923577;8,60895930546345;427,401993206975;3,58201845525531;-0,493143716601844;7,59567760614834;-0,0649242558955725;"-15 to 14";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"44";"Chile";"BSMMAT0";"BSBG01";"<Other>";"<Other>";3,05340693370293;0,356972254121722;3,05340693370293;0,356972254121722;0;NA;NA;427,895136923577;8,60895930546345;427,895136923577;8,60895930546345;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"45";"Chinese Taipei";"BSMMAT0";"BSBG01";"Girl";"Girl";47,9574124847015;0,774237114674004;47,9574124847015;0,774237114674004;0;NA;NA;604,887493117466;3,38115591267311;604,887493117466;3,38115591267311;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"46";"Chinese Taipei";"BSMMAT0";"BSBG01";"Girl";"Boy";47,9574124847015;0,774237114674004;52,018466231828;0,776344914535874;4,0610537471265;1,55039543897696;2,61936641777417;604,887493117466;3,38115591267311;600,512625755217;3,79784287205843;-4,37486736224926;3,69783216142976;-1,18308975942211;"-12 to 3";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"47";"Chinese Taipei";"BSMMAT0";"BSBG01";"Girl";"<Other>";47,9574124847015;0,774237114674004;0,0241212834704517;0,0241465303576873;-47,9332912012311;0,772878323546705;-62,0191946660728;604,887493117466;3,38115591267311;657,905436;NA;53,0179428825336;NA;NA;". to .";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"48";"Chinese Taipei";"BSMMAT0";"BSBG01";"Boy";"Girl";52,018466231828;0,776344914535874;47,9574124847015;0,774237114674004;-4,0610537471265;1,55039543897696;-2,61936641777417;600,512625755217;3,79784287205843;604,887493117466;3,38115591267311;4,37486736224926;3,69783216142976;1,18308975942211;"-3 to 12";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"49";"Chinese Taipei";"BSMMAT0";"BSBG01";"Boy";"Boy";52,018466231828;0,776344914535874;52,018466231828;0,776344914535874;0;NA;NA;600,512625755217;3,79784287205843;600,512625755217;3,79784287205843;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"50";"Chinese Taipei";"BSMMAT0";"BSBG01";"Boy";"<Other>";52,018466231828;0,776344914535874;0,0241212834704517;0,0241465303576873;-51,9943449483576;0,779195644732011;-66,7282283979398;600,512625755217;3,79784287205843;657,905436;NA;57,3928102447828;NA;NA;". to .";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"51";"Chinese Taipei";"BSMMAT0";"BSBG01";"<Other>";"Girl";0,0241212834704517;0,0241465303576873;47,9574124847015;0,774237114674004;47,9332912012311;0,772878323546705;62,0191946660728;657,905436;NA;604,887493117466;3,38115591267311;-53,0179428825336;NA;NA;". to .";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"52";"Chinese Taipei";"BSMMAT0";"BSBG01";"<Other>";"Boy";0,0241212834704517;0,0241465303576873;52,018466231828;0,776344914535874;51,9943449483576;0,779195644732011;66,7282283979398;657,905436;NA;600,512625755217;3,79784287205843;-57,3928102447828;NA;NA;". to .";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"53";"Chinese Taipei";"BSMMAT0";"BSBG01";"<Other>";"<Other>";0,0241212834704517;0,0241465303576873;0,0241212834704517;0,0241465303576873;0;NA;NA;657,905436;NA;657,905436;NA;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"54";"Cyprus";"BSMMAT0";"BSBG01";"Girl";"Girl";49,4784013024527;0,734700056629575;49,4784013024527;0,734700056629575;0;NA;NA;491,667681050731;3,20435960743266;491,667681050731;3,20435960743266;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"55";"Cyprus";"BSMMAT0";"BSBG01";"Girl";"Boy";49,4784013024527;0,734700056629575;50,5215986975473;0,734700056629571;1,04319739509465;1,46940011325915;0,709947811818817;491,667681050731;3,20435960743266;497,120711805395;3,19110420988993;5,45303075466385;3,37723225555565;1,61464487545784;"-1 to 12";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"56";"Cyprus";"BSMMAT0";"BSBG01";"Boy";"Girl";50,5215986975473;0,734700056629571;49,4784013024527;0,734700056629575;-1,04319739509465;1,46940011325915;-0,709947811818817;497,120711805395;3,19110420988993;491,667681050731;3,20435960743266;-5,45303075466385;3,37723225555565;-1,61464487545784;"-12 to 1";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"57";"Cyprus";"BSMMAT0";"BSBG01";"Boy";"Boy";50,5215986975473;0,734700056629571;50,5215986975473;0,734700056629571;0;NA;NA;497,120711805395;3,19110420988993;497,120711805395;3,19110420988993;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"58";"Czech Republic";"BSMMAT0";"BSBG01";"Girl";"Girl";48,3611180932062;0,654654630473704;48,3611180932062;0,654654630473704;0;NA;NA;508,270257117388;2,46147771206688;508,270257117388;2,46147771206688;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
