"";"IDCNTRY";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnx";"mnx_se";"cmnx";"cmnx_se";"mnxdiff";"mnxdiff_se";"mnxdiff_t";"weight";"method";"jk2type";"date";"time";"reps";"selcrit"
"61";"Hungary";"ASDGSLR";"ASBG01";"Girl";"Girl";49,4637644386078;0,82388548746668;49,4637644386078;0,82388548746668;0;NA;NA;1,70017439365271;0,0261237914655265;1,70017439365271;0,0261237914655265;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"62";"Hungary";"ASDGSLR";"ASBG01";"Girl";"Boy";49,4637644386078;0,82388548746668;50,5362355613922;0,823885487466686;1,07247112278434;1,64777097493337;0,650861763618397;1,70017439365271;0,0261237914655265;1,98845060121989;0,0287739700936739;0,288276207567185;0,0296907731090868;9,70928599629354;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"63";"Hungary";"ASDGSLR";"ASBG01";"Boy";"Girl";50,5362355613922;0,823885487466686;49,4637644386078;0,82388548746668;-1,07247112278434;1,64777097493337;-0,650861763618397;1,98845060121989;0,0287739700936739;1,70017439365271;0,0261237914655265;-0,288276207567185;0,0296907731090868;-9,70928599629354;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"64";"Hungary";"ASDGSLR";"ASBG01";"Boy";"Boy";50,5362355613922;0,823885487466686;50,5362355613922;0,823885487466686;0;NA;NA;1,98845060121989;0,0287739700936739;1,98845060121989;0,0287739700936739;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"65";"Iran, Islamic Republic of";"ASDGSLR";"ASBG01";"Girl";"Girl";46,1358425624908;1,12830252118989;46,1358425624908;1,12830252118989;0;NA;NA;1,26605720860995;0,0253806893063253;1,26605720860995;0,0253806893063253;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"66";"Iran, Islamic Republic of";"ASDGSLR";"ASBG01";"Girl";"Boy";46,1358425624908;1,12830252118989;53,8641574375092;1,12830252118989;7,72831487501841;2,25660504237978;3,42475299393475;1,26605720860995;0,0253806893063253;1,36772735903977;0,0324014973918422;0,101670150429825;0,0293525905053028;3,46375392016787;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"67";"Iran, Islamic Republic of";"ASDGSLR";"ASBG01";"Boy";"Girl";53,8641574375092;1,12830252118989;46,1358425624908;1,12830252118989;-7,72831487501841;2,25660504237978;-3,42475299393475;1,36772735903977;0,0324014973918422;1,26605720860995;0,0253806893063253;-0,101670150429825;0,0293525905053028;-3,46375392016787;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"68";"Iran, Islamic Republic of";"ASDGSLR";"ASBG01";"Boy";"Boy";53,8641574375092;1,12830252118989;53,8641574375092;1,12830252118989;0;NA;NA;1,36772735903977;0,0324014973918422;1,36772735903977;0,0324014973918422;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"69";"Ireland";"ASDGSLR";"ASBG01";"Girl";"Girl";50,1288760087363;1,57433613255959;50,1288760087363;1,57433613255959;0;NA;NA;1,54817656291332;0,0207043347527098;1,54817656291332;0,0207043347527098;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"70";"Ireland";"ASDGSLR";"ASBG01";"Girl";"Boy";50,1288760087363;1,57433613255959;49,8711239912637;1,57433613255959;-0,257752017472583;3,14867226511918;-0,0818605417680165;1,54817656291332;0,0207043347527098;1,83037609035857;0,022461849468846;0,282199527445248;0,0291202828601222;9,69082370527714;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"71";"Ireland";"ASDGSLR";"ASBG01";"Boy";"Girl";49,8711239912637;1,57433613255959;50,1288760087363;1,57433613255959;0,257752017472583;3,14867226511918;0,0818605417680165;1,83037609035857;0,022461849468846;1,54817656291332;0,0207043347527098;-0,282199527445248;0,0291202828601222;-9,69082370527714;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"72";"Ireland";"ASDGSLR";"ASBG01";"Boy";"Boy";49,8711239912637;1,57433613255959;49,8711239912637;1,57433613255959;0;NA;NA;1,83037609035857;0,022461849468846;1,83037609035857;0,022461849468846;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"73";"Israel";"ASDGSLR";"ASBG01";"Girl";"Girl";50,7547897323382;1,47118305452241;50,7547897323382;1,47118305452241;0;NA;NA;1,66612361319185;0,0275932549851919;1,66612361319185;0,0275932549851919;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"74";"Israel";"ASDGSLR";"ASBG01";"Girl";"Boy";50,7547897323382;1,47118305452241;49,2452102676618;1,47118305452241;-1,5095794646764;2,94236610904483;-0,513049501228265;1,66612361319185;0,0275932549851919;1,89793836242492;0,0259564983115387;0,231814749233066;0,0293358382078958;7,90210075438284;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"75";"Israel";"ASDGSLR";"ASBG01";"Boy";"Girl";49,2452102676618;1,47118305452241;50,7547897323382;1,47118305452241;1,5095794646764;2,94236610904483;0,513049501228265;1,89793836242492;0,0259564983115387;1,66612361319185;0,0275932549851919;-0,231814749233066;0,0293358382078958;-7,90210075438284;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
